code,name,year,quarter,disclosure_date
51900,LG생활건강,2020,Q1,2020-05-15
51900,LG생활건강,2020,Q2,2020-08-14
51900,LG생활건강,2020,Q3,2020-11-16
51900,LG생활건강,2020,Q4,2021-03-11
51900,LG생활건강,2021,Q1,2021-05-17
51900,LG생활건강,2021,Q2,2021-08-17
51900,LG생활건강,2021,Q3,2021-11-15
51900,LG생활건강,2021,Q4,2022-05-16
51900,LG생활건강,2022,Q1,2022-05-16
51900,LG생활건강,2022,Q2,2022-08-16
51900,LG생활건강,2022,Q3,2022-11-14
51900,LG생활건강,2022,Q4,2023-03-20
51900,LG생활건강,2023,Q1,2023-05-15
51900,LG생활건강,2023,Q2,2023-08-14
51900,LG생활건강,2023,Q3,2023-11-14
51900,LG생활건강,2023,Q4,2024-03-18
51900,LG생활건강,2024,Q1,2024-05-16
51900,LG생활건강,2024,Q2,2024-08-14
51900,LG생활건강,2024,Q3,2024-11-14
51900,LG생활건강,2024,Q4,2025-03-18
51910,LG화학,2015,Q4,2016-05-16
51910,LG화학,2016,Q1,2016-05-16
51910,LG화학,2016,Q2,2016-08-16
51910,LG화학,2016,Q3,2016-10-31
51910,LG화학,2016,Q4,2017-08-14
51910,LG화학,2017,Q1,2017-05-04
51910,LG화학,2017,Q2,2017-08-14
51910,LG화학,2017,Q3,2017-11-14
51910,LG화학,2017,Q4,2018-04-02
51910,LG화학,2018,Q1,2018-05-15
51910,LG화학,2018,Q2,2018-08-14
51910,LG화학,2018,Q3,2018-11-14
51910,LG화학,2018,Q4,2019-04-01
51910,LG화학,2019,Q1,2019-05-15
51910,LG화학,2019,Q2,2019-08-14
51910,LG화학,2019,Q3,2019-11-14
51910,LG화학,2019,Q4,2020-03-30
51910,LG화학,2020,Q1,2020-05-15
51910,LG화학,2020,Q2,2020-08-14
51910,LG화학,2020,Q3,2020-11-16
51910,LG화학,2020,Q4,2021-03-17
51910,LG화학,2021,Q1,2021-05-14
51910,LG화학,2021,Q2,2021-08-17
51910,LG화학,2021,Q3,2021-11-15
51910,LG화학,2021,Q4,2022-03-15
51910,LG화학,2022,Q1,2022-05-16
51910,LG화학,2022,Q2,2022-08-16
51910,LG화학,2022,Q3,2022-11-14
51910,LG화학,2022,Q4,2023-03-24
51910,LG화학,2023,Q1,2023-05-15
51910,LG화학,2023,Q2,2023-08-14
51910,LG화학,2023,Q3,2023-11-14
51910,LG화학,2023,Q4,2024-03-15
51910,LG화학,2024,Q1,2024-05-14
51910,LG화학,2024,Q2,2024-08-14
51910,LG화학,2024,Q3,2024-11-14
51910,LG화학,2024,Q4,2025-03-15
52690,한전기술,2015,Q4,2016-03-31
52690,한전기술,2016,Q1,2016-05-16
52690,한전기술,2016,Q2,2016-08-12
52690,한전기술,2016,Q3,2016-11-13
52690,한전기술,2016,Q4,2017-03-31
52690,한전기술,2017,Q1,2017-05-16
52690,한전기술,2017,Q2,2017-08-12
52690,한전기술,2017,Q3,2017-11-13
52690,한전기술,2017,Q4,2018-03-31
52690,한전기술,2018,Q1,2018-05-16
52690,한전기술,2018,Q2,2018-08-12
52690,한전기술,2018,Q3,2018-11-13
52690,한전기술,2018,Q4,2019-03-31
52690,한전기술,2019,Q1,2019-05-16
52690,한전기술,2019,Q2,2019-08-12
52690,한전기술,2019,Q3,2019-11-13
52690,한전기술,2019,Q4,2020-03-30
52690,한전기술,2020,Q1,2020-06-01
52690,한전기술,2020,Q2,2020-08-14
52690,한전기술,2020,Q3,2020-11-16
52690,한전기술,2020,Q4,2021-03-22
52690,한전기술,2021,Q1,2021-05-14
52690,한전기술,2021,Q2,2021-08-17
52690,한전기술,2021,Q3,2021-11-15
52690,한전기술,2021,Q4,2022-03-21
52690,한전기술,2022,Q1,2022-05-16
52690,한전기술,2022,Q2,2022-08-16
52690,한전기술,2022,Q3,2022-11-14
52690,한전기술,2022,Q4,2023-03-21
52690,한전기술,2023,Q1,2023-05-15
52690,한전기술,2023,Q2,2023-08-14
52690,한전기술,2023,Q3,2023-11-14
52690,한전기술,2023,Q4,2024-03-20
52690,한전기술,2024,Q1,2024-05-16
52690,한전기술,2024,Q2,2024-08-14
52690,한전기술,2024,Q3,2024-11-14
52690,한전기술,2024,Q4,2025-03-20
60980,한라홀딩스,2015,Q4,2016-03-30
60980,한라홀딩스,2016,Q1,2016-05-16
60980,한라홀딩스,2016,Q2,2016-08-16
60980,한라홀딩스,2016,Q3,2016-11-14
60980,한라홀딩스,2016,Q4,2017-03-31
60980,한라홀딩스,2017,Q1,2017-05-15
60980,한라홀딩스,2017,Q2,2017-08-14
60980,한라홀딩스,2017,Q3,2017-11-14
60980,한라홀딩스,2017,Q4,2018-08-14
60980,한라홀딩스,2018,Q1,2018-05-15
60980,한라홀딩스,2018,Q2,2018-08-14
60980,한라홀딩스,2018,Q3,2018-11-14
60980,한라홀딩스,2018,Q4,2019-04-01
60980,한라홀딩스,2019,Q1,2019-05-15
60980,한라홀딩스,2019,Q2,2019-08-14
60980,한라홀딩스,2019,Q3,2019-11-14
60980,한라홀딩스,2019,Q4,2020-03-30
60980,한라홀딩스,2020,Q1,2020-05-15
60980,한라홀딩스,2020,Q2,2020-08-14
60980,한라홀딩스,2020,Q3,2020-11-16
60980,한라홀딩스,2020,Q4,2021-03-17
60980,한라홀딩스,2021,Q1,2021-05-17
60980,한라홀딩스,2021,Q2,2021-08-17
60980,한라홀딩스,2021,Q3,2021-11-15
60980,한라홀딩스,2021,Q4,2022-03-18
60980,한라홀딩스,2022,Q1,2022-05-16
60980,한라홀딩스,2022,Q2,2022-08-16
60980,한라홀딩스,2022,Q3,2022-11-14
60980,한라홀딩스,2022,Q4,2023-03-20
60980,한라홀딩스,2023,Q1,2023-05-15
60980,한라홀딩스,2023,Q2,2023-08-14
60980,한라홀딩스,2023,Q3,2023-11-14
60980,한라홀딩스,2023,Q4,2024-03-18
60980,한라홀딩스,2024,Q1,2024-05-16
60980,한라홀딩스,2024,Q2,2024-08-14
60980,한라홀딩스,2024,Q3,2024-11-14
60980,한라홀딩스,2024,Q4,2025-03-18
64350,현대로템,2015,Q4,2016-03-30
64350,현대로템,2016,Q1,2016-05-16
64350,현대로템,2016,Q2,2016-08-16
64350,현대로템,2016,Q3,2016-11-14
64350,현대로템,2016,Q4,2017-03-31
64350,현대로템,2017,Q1,2017-05-15
64350,현대로템,2017,Q2,2017-08-14
64350,현대로템,2017,Q3,2017-11-14
64350,현대로템,2017,Q4,2018-03-30
64350,현대로템,2018,Q1,2018-05-15
64350,현대로템,2018,Q2,2018-08-14
64350,현대로템,2018,Q3,2018-11-14
64350,현대로템,2018,Q4,2019-04-01
64350,현대로템,2019,Q1,2019-05-15
64350,현대로템,2019,Q2,2019-08-14
64350,현대로템,2019,Q3,2019-11-14
64350,현대로템,2019,Q4,2020-03-30
64350,현대로템,2020,Q1,2020-05-15
64350,현대로템,2020,Q2,2020-08-14
64350,현대로템,2020,Q3,2020-11-16
64350,현대로템,2020,Q4,2021-06-02
64350,현대로템,2021,Q1,2021-05-17
64350,현대로템,2021,Q2,2021-08-17
64350,현대로템,2021,Q3,2021-11-15
64350,현대로템,2021,Q4,2022-03-15
64350,현대로템,2022,Q1,2022-05-16
64350,현대로템,2022,Q2,2022-08-16
64350,현대로템,2022,Q3,2022-11-14
64350,현대로템,2022,Q4,2023-03-10
64350,현대로템,2023,Q1,2023-05-15
64350,현대로템,2023,Q2,2023-08-14
64350,현대로템,2023,Q3,2023-11-14
64350,현대로템,2023,Q4,2024-03-20
64350,현대로템,2024,Q1,2024-05-16
64350,현대로템,2024,Q2,2024-08-14
64350,현대로템,2024,Q3,2024-11-14
64350,현대로템,2024,Q4,2025-03-20
64960,S&T모티브,2015,Q4,2016-03-16
64960,S&T모티브,2016,Q1,2016-05-09
64960,S&T모티브,2016,Q2,2016-08-03
64960,S&T모티브,2016,Q3,2016-11-09
64960,S&T모티브,2016,Q4,2017-03-08
64960,S&T모티브,2017,Q1,2017-05-10
64960,S&T모티브,2017,Q2,2017-08-08
64960,S&T모티브,2017,Q3,2017-11-08
64960,S&T모티브,2017,Q4,2018-03-14
64960,S&T모티브,2018,Q1,2018-05-11
64960,S&T모티브,2018,Q2,2018-08-10
64960,S&T모티브,2018,Q3,2018-11-13
64960,S&T모티브,2018,Q4,2019-02-28
64960,S&T모티브,2019,Q1,2019-05-10
64960,S&T모티브,2019,Q2,2019-08-12
64960,S&T모티브,2019,Q3,2019-11-08
64960,S&T모티브,2019,Q4,2020-03-02
64960,S&T모티브,2020,Q1,2020-05-13
64960,S&T모티브,2020,Q2,2020-08-11
64960,S&T모티브,2020,Q3,2020-11-10
64960,S&T모티브,2020,Q4,2021-02-18
64960,S&T모티브,2021,Q1,2021-05-11
64960,S&T모티브,2021,Q2,2021-08-10
64960,S&T모티브,2021,Q3,2021-11-10
64960,S&T모티브,2021,Q4,2022-02-18
64960,S&T모티브,2022,Q1,2022-05-17
64960,S&T모티브,2022,Q2,2022-08-11
64960,S&T모티브,2022,Q3,2022-11-10
64960,S&T모티브,2022,Q4,2023-02-20
64960,S&T모티브,2023,Q1,2023-05-11
64960,S&T모티브,2023,Q2,2023-08-10
64960,S&T모티브,2023,Q3,2023-11-09
64960,S&T모티브,2023,Q4,2024-02-21
64960,S&T모티브,2024,Q1,2024-05-09
64960,S&T모티브,2024,Q2,2024-08-08
64960,S&T모티브,2024,Q3,2024-11-07
64960,S&T모티브,2024,Q4,2025-02-21
66570,LG전자,2015,Q4,2016-03-30
66570,LG전자,2016,Q1,2016-05-16
66570,LG전자,2016,Q2,2016-08-16
66570,LG전자,2016,Q3,2016-11-14
66570,LG전자,2016,Q4,2017-03-31
66570,LG전자,2017,Q1,2017-05-15
66570,LG전자,2017,Q2,2017-08-14
66570,LG전자,2017,Q3,2017-11-14
66570,LG전자,2017,Q4,2018-04-02
66570,LG전자,2018,Q1,2018-05-15
66570,LG전자,2018,Q2,2018-08-14
66570,LG전자,2018,Q3,2018-11-14
66570,LG전자,2018,Q4,2019-04-01
66570,LG전자,2019,Q1,2019-05-15
66570,LG전자,2019,Q2,2019-08-14
66570,LG전자,2019,Q3,2019-11-14
66570,LG전자,2019,Q4,2020-03-30
66570,LG전자,2020,Q1,2020-05-15
66570,LG전자,2020,Q2,2020-08-14
66570,LG전자,2020,Q3,2020-11-16
66570,LG전자,2020,Q4,2021-03-16
66570,LG전자,2021,Q1,2021-05-17
66570,LG전자,2021,Q2,2021-08-17
66570,LG전자,2021,Q3,2021-11-15
66570,LG전자,2021,Q4,2022-03-16
66570,LG전자,2022,Q1,2022-05-16
66570,LG전자,2022,Q2,2022-08-16
66570,LG전자,2022,Q3,2022-11-14
66570,LG전자,2022,Q4,2023-03-17
66570,LG전자,2023,Q1,2023-05-15
66570,LG전자,2023,Q2,2023-08-14
66570,LG전자,2023,Q3,2023-11-14
66570,LG전자,2023,Q4,2024-03-18
66570,LG전자,2024,Q1,2024-05-16
66570,LG전자,2024,Q2,2024-08-14
66570,LG전자,2024,Q3,2024-11-14
66570,LG전자,2024,Q4,2025-03-18
69260,휴켐스,2015,Q4,2016-05-16
69260,휴켐스,2016,Q1,2016-05-16
69260,휴켐스,2016,Q2,2016-08-16
69260,휴켐스,2016,Q3,2016-11-14
69260,휴켐스,2016,Q4,2017-03-31
69260,휴켐스,2017,Q1,2017-05-15
69260,휴켐스,2017,Q2,2017-08-14
69260,휴켐스,2017,Q3,2017-11-14
69260,휴켐스,2017,Q4,2018-04-02
69260,휴켐스,2018,Q1,2018-05-15
69260,휴켐스,2018,Q2,2018-08-14
69260,휴켐스,2018,Q3,2018-11-14
69260,휴켐스,2018,Q4,2019-04-01
69260,휴켐스,2019,Q1,2019-05-15
69260,휴켐스,2019,Q2,2019-08-14
69260,휴켐스,2019,Q3,2019-11-14
69260,휴켐스,2019,Q4,2020-03-30
69260,휴켐스,2020,Q1,2020-05-15
69260,휴켐스,2020,Q2,2020-08-14
69260,휴켐스,2020,Q3,2020-11-16
69260,휴켐스,2020,Q4,2021-03-18
69260,휴켐스,2021,Q1,2021-05-14
69260,휴켐스,2021,Q2,2021-08-17
69260,휴켐스,2021,Q3,2021-11-17
69260,휴켐스,2021,Q4,2022-03-17
69260,휴켐스,2022,Q1,2022-05-16
69260,휴켐스,2022,Q2,2022-08-16
69260,휴켐스,2022,Q3,2022-11-14
69260,휴켐스,2022,Q4,2023-03-16
69260,휴켐스,2023,Q1,2023-05-15
69260,휴켐스,2023,Q2,2023-08-11
69260,휴켐스,2023,Q3,2023-11-14
69260,휴켐스,2023,Q4,2024-03-14
69260,휴켐스,2024,Q1,2024-05-16
69260,휴켐스,2024,Q2,2024-08-14
69260,휴켐스,2024,Q3,2024-11-14
69260,휴켐스,2024,Q4,2025-03-14
69620,대웅제약,2015,Q4,2016-03-30
69620,대웅제약,2016,Q1,2016-05-16
69620,대웅제약,2016,Q2,2016-08-16
69620,대웅제약,2016,Q3,2016-11-14
69620,대웅제약,2016,Q4,2017-03-31
69620,대웅제약,2017,Q1,2017-08-17
69620,대웅제약,2017,Q2,2017-08-14
69620,대웅제약,2017,Q3,2017-11-14
69620,대웅제약,2017,Q4,2018-04-02
69620,대웅제약,2018,Q1,2018-05-18
69620,대웅제약,2018,Q2,2018-08-14
69620,대웅제약,2018,Q3,2018-11-14
69620,대웅제약,2018,Q4,2019-04-01
69620,대웅제약,2019,Q1,2019-05-15
69620,대웅제약,2019,Q2,2019-08-14
69620,대웅제약,2019,Q3,2019-11-14
69620,대웅제약,2019,Q4,2020-03-30
69620,대웅제약,2020,Q1,2020-05-15
69620,대웅제약,2020,Q2,2020-08-14
69620,대웅제약,2020,Q3,2020-11-16
69620,대웅제약,2020,Q4,2021-08-17
69620,대웅제약,2021,Q1,2021-08-17
69620,대웅제약,2021,Q2,2021-08-17
69620,대웅제약,2021,Q3,2021-11-15
69620,대웅제약,2021,Q4,2022-03-21
69620,대웅제약,2022,Q1,2022-05-16
69620,대웅제약,2022,Q2,2022-08-16
69620,대웅제약,2022,Q3,2022-11-14
69620,대웅제약,2022,Q4,2023-03-21
69620,대웅제약,2023,Q1,2023-05-18
69620,대웅제약,2023,Q2,2023-08-14
69620,대웅제약,2023,Q3,2023-11-14
69620,대웅제약,2023,Q4,2024-03-20
69620,대웅제약,2024,Q1,2024-05-14
69620,대웅제약,2024,Q2,2024-08-14
69620,대웅제약,2024,Q3,2024-11-14
69620,대웅제약,2024,Q4,2025-03-20
69960,현대백화점,2015,Q4,2016-03-30
69960,현대백화점,2016,Q1,2016-05-16
69960,현대백화점,2016,Q2,2016-08-16
69960,현대백화점,2016,Q3,2016-11-14
69960,현대백화점,2016,Q4,2017-03-31
69960,현대백화점,2017,Q1,2017-05-15
69960,현대백화점,2017,Q2,2017-08-14
69960,현대백화점,2017,Q3,2017-11-14
69960,현대백화점,2017,Q4,2018-04-02
69960,현대백화점,2018,Q1,2018-05-15
69960,현대백화점,2018,Q2,2018-08-14
69960,현대백화점,2018,Q3,2018-11-14
69960,현대백화점,2018,Q4,2019-04-01
69960,현대백화점,2019,Q1,2019-05-15
69960,현대백화점,2019,Q2,2019-08-14
69960,현대백화점,2019,Q3,2019-11-14
69960,현대백화점,2019,Q4,2020-03-30
69960,현대백화점,2020,Q1,2020-05-15
69960,현대백화점,2020,Q2,2020-08-14
69960,현대백화점,2020,Q3,2020-11-16
69960,현대백화점,2020,Q4,2021-03-16
69960,현대백화점,2021,Q1,2021-05-17
69960,현대백화점,2021,Q2,2021-08-17
69960,현대백화점,2021,Q3,2021-11-15
69960,현대백화점,2021,Q4,2022-03-18
69960,현대백화점,2022,Q1,2022-05-16
69960,현대백화점,2022,Q2,2022-08-16
69960,현대백화점,2022,Q3,2022-11-14
69960,현대백화점,2022,Q4,2023-03-20
69960,현대백화점,2023,Q1,2023-05-15
69960,현대백화점,2023,Q2,2023-08-14
69960,현대백화점,2023,Q3,2023-11-14
69960,현대백화점,2023,Q4,2024-03-18
69960,현대백화점,2024,Q1,2024-05-16
69960,현대백화점,2024,Q2,2024-08-14
69960,현대백화점,2024,Q3,2024-11-14
69960,현대백화점,2024,Q4,2025-03-18
73240,금호타이어,2015,Q4,2016-03-31
73240,금호타이어,2016,Q1,2016-05-16
73240,금호타이어,2016,Q2,2016-08-12
73240,금호타이어,2016,Q3,2016-11-13
73240,금호타이어,2016,Q4,2017-04-04
73240,금호타이어,2017,Q1,2017-05-15
73240,금호타이어,2017,Q2,2017-08-14
73240,금호타이어,2017,Q3,2017-11-14
73240,금호타이어,2017,Q4,2018-03-23
73240,금호타이어,2018,Q1,2018-05-15
73240,금호타이어,2018,Q2,2018-08-16
73240,금호타이어,2018,Q3,2018-11-14
73240,금호타이어,2018,Q4,2019-03-31
73240,금호타이어,2019,Q1,2019-05-16
73240,금호타이어,2019,Q2,2019-08-12
73240,금호타이어,2019,Q3,2019-11-13
73240,금호타이어,2019,Q4,2020-05-06
73240,금호타이어,2020,Q1,2020-05-15
73240,금호타이어,2020,Q2,2020-08-14
73240,금호타이어,2020,Q3,2020-11-13
73240,금호타이어,2020,Q4,2021-03-30
73240,금호타이어,2021,Q1,2021-05-14
73240,금호타이어,2021,Q2,2021-08-17
73240,금호타이어,2021,Q3,2021-11-15
73240,금호타이어,2021,Q4,2022-03-30
73240,금호타이어,2022,Q1,2022-05-16
73240,금호타이어,2022,Q2,2022-08-16
73240,금호타이어,2022,Q3,2022-11-14
73240,금호타이어,2022,Q4,2023-03-22
73240,금호타이어,2023,Q1,2023-05-12
73240,금호타이어,2023,Q2,2023-08-11
73240,금호타이어,2023,Q3,2023-11-14
73240,금호타이어,2023,Q4,2024-03-26
73240,금호타이어,2024,Q1,2024-05-14
73240,금호타이어,2024,Q2,2024-08-13
73240,금호타이어,2024,Q3,2024-11-13
73240,금호타이어,2024,Q4,2025-03-26
78520,에이블씨엔씨,2015,Q4,2016-03-31
78520,에이블씨엔씨,2016,Q1,2016-05-16
78520,에이블씨엔씨,2016,Q2,2016-08-12
78520,에이블씨엔씨,2016,Q3,2016-11-13
78520,에이블씨엔씨,2016,Q4,2017-03-31
78520,에이블씨엔씨,2017,Q1,2017-05-15
78520,에이블씨엔씨,2017,Q2,2017-08-14
78520,에이블씨엔씨,2017,Q3,2017-11-14
78520,에이블씨엔씨,2017,Q4,2018-03-31
78520,에이블씨엔씨,2018,Q1,2018-05-16
78520,에이블씨엔씨,2018,Q2,2018-08-12
78520,에이블씨엔씨,2018,Q3,2018-11-13
78520,에이블씨엔씨,2018,Q4,2019-04-01
78520,에이블씨엔씨,2019,Q1,2019-05-15
78520,에이블씨엔씨,2019,Q2,2019-08-14
78520,에이블씨엔씨,2019,Q3,2019-11-14
78520,에이블씨엔씨,2019,Q4,2020-03-31
78520,에이블씨엔씨,2020,Q1,2020-05-16
78520,에이블씨엔씨,2020,Q2,2020-08-12
78520,에이블씨엔씨,2020,Q3,2020-11-13
78520,에이블씨엔씨,2020,Q4,2021-08-17
78520,에이블씨엔씨,2021,Q1,2021-05-17
78520,에이블씨엔씨,2021,Q2,2021-08-17
78520,에이블씨엔씨,2021,Q3,2021-11-15
78520,에이블씨엔씨,2021,Q4,2022-04-15
78520,에이블씨엔씨,2022,Q1,2022-05-16
78520,에이블씨엔씨,2022,Q2,2022-08-16
78520,에이블씨엔씨,2022,Q3,2022-11-14
78520,에이블씨엔씨,2022,Q4,2023-03-23
78520,에이블씨엔씨,2023,Q1,2023-05-12
78520,에이블씨엔씨,2023,Q2,2023-08-11
78520,에이블씨엔씨,2023,Q3,2023-11-13
78520,에이블씨엔씨,2023,Q4,2024-03-21
78520,에이블씨엔씨,2024,Q1,2024-05-14
78520,에이블씨엔씨,2024,Q2,2024-08-14
78520,에이블씨엔씨,2024,Q3,2024-11-13
78520,에이블씨엔씨,2024,Q4,2025-03-21
78930,GS,2015,Q4,2016-03-30
78930,GS,2016,Q1,2016-05-16
78930,GS,2016,Q2,2016-08-16
78930,GS,2016,Q3,2016-11-14
78930,GS,2016,Q4,2017-03-31
78930,GS,2017,Q1,2017-05-15
78930,GS,2017,Q2,2017-08-14
78930,GS,2017,Q3,2017-11-14
78930,GS,2017,Q4,2018-04-02
78930,GS,2018,Q1,2018-05-15
78930,GS,2018,Q2,2018-08-14
78930,GS,2018,Q3,2018-11-14
78930,GS,2018,Q4,2019-04-01
78930,GS,2019,Q1,2019-05-15
78930,GS,2019,Q2,2019-08-14
78930,GS,2019,Q3,2019-11-14
78930,GS,2019,Q4,2020-03-30
78930,GS,2020,Q1,2020-05-15
78930,GS,2020,Q2,2020-08-14
78930,GS,2020,Q3,2020-11-16
78930,GS,2020,Q4,2021-03-19
78930,GS,2021,Q1,2021-05-17
78930,GS,2021,Q2,2021-08-17
78930,GS,2021,Q3,2021-11-15
78930,GS,2021,Q4,2022-03-18
78930,GS,2022,Q1,2022-05-16
78930,GS,2022,Q2,2022-08-16
78930,GS,2022,Q3,2022-11-14
78930,GS,2022,Q4,2023-03-21
78930,GS,2023,Q1,2023-05-15
78930,GS,2023,Q2,2023-08-14
78930,GS,2023,Q3,2023-11-14
78930,GS,2023,Q4,2024-03-20
78930,GS,2024,Q1,2024-05-16
78930,GS,2024,Q2,2024-08-14
78930,GS,2024,Q3,2024-11-14
78930,GS,2024,Q4,2025-03-20
79430,현대리바트,2015,Q4,2016-03-30
79430,현대리바트,2016,Q1,2016-05-16
79430,현대리바트,2016,Q2,2016-08-16
79430,현대리바트,2016,Q3,2016-11-14
79430,현대리바트,2016,Q4,2017-03-31
79430,현대리바트,2017,Q1,2017-05-15
79430,현대리바트,2017,Q2,2017-08-24
79430,현대리바트,2017,Q3,2017-11-14
79430,현대리바트,2017,Q4,2018-06-19
79430,현대리바트,2018,Q1,2018-05-15
79430,현대리바트,2018,Q2,2018-08-14
79430,현대리바트,2018,Q3,2018-11-21
79430,현대리바트,2018,Q4,2019-04-01
79430,현대리바트,2019,Q1,2019-05-15
79430,현대리바트,2019,Q2,2019-08-14
79430,현대리바트,2019,Q3,2019-11-14
79430,현대리바트,2019,Q4,2020-03-30
79430,현대리바트,2020,Q1,2020-05-15
79430,현대리바트,2020,Q2,2020-08-14
79430,현대리바트,2020,Q3,2020-11-16
79430,현대리바트,2020,Q4,2021-03-19
79430,현대리바트,2021,Q1,2021-05-17
79430,현대리바트,2021,Q2,2021-08-17
79430,현대리바트,2021,Q3,2021-11-15
79430,현대리바트,2021,Q4,2022-03-21
79430,현대리바트,2022,Q1,2022-05-16
79430,현대리바트,2022,Q2,2022-08-16
79430,현대리바트,2022,Q3,2022-11-14
79430,현대리바트,2022,Q4,2023-03-21
79430,현대리바트,2023,Q1,2023-05-15
79430,현대리바트,2023,Q2,2023-08-14
79430,현대리바트,2023,Q3,2023-11-14
79430,현대리바트,2023,Q4,2024-03-20
79430,현대리바트,2024,Q1,2024-05-16
79430,현대리바트,2024,Q2,2024-08-14
79430,현대리바트,2024,Q3,2024-11-14
79430,현대리바트,2024,Q4,2025-03-20
79980,휴비스,2015,Q4,2016-03-29
79980,휴비스,2016,Q1,2016-05-13
79980,휴비스,2016,Q2,2016-08-16
79980,휴비스,2016,Q3,2016-11-11
79980,휴비스,2016,Q4,2017-03-31
79980,휴비스,2017,Q1,2017-05-15
79980,휴비스,2017,Q2,2017-08-11
79980,휴비스,2017,Q3,2017-11-13
79980,휴비스,2017,Q4,2018-03-30
79980,휴비스,2018,Q1,2018-05-14
79980,휴비스,2018,Q2,2018-08-13
79980,휴비스,2018,Q3,2018-11-13
79980,휴비스,2018,Q4,2019-03-29
79980,휴비스,2019,Q1,2019-05-14
79980,휴비스,2019,Q2,2019-08-14
79980,휴비스,2019,Q3,2019-11-14
79980,휴비스,2019,Q4,2020-03-30
79980,휴비스,2020,Q1,2020-05-15
79980,휴비스,2020,Q2,2020-08-13
79980,휴비스,2020,Q3,2020-11-16
79980,휴비스,2020,Q4,2021-04-20
79980,휴비스,2021,Q1,2021-05-14
79980,휴비스,2021,Q2,2021-08-17
79980,휴비스,2021,Q3,2021-11-15
79980,휴비스,2021,Q4,2022-03-16
79980,휴비스,2022,Q1,2022-05-13
79980,휴비스,2022,Q2,2022-08-16
79980,휴비스,2022,Q3,2022-11-14
79980,휴비스,2022,Q4,2023-03-21
79980,휴비스,2023,Q1,2023-05-15
79980,휴비스,2023,Q2,2023-11-27
79980,휴비스,2023,Q3,2023-11-14
79980,휴비스,2023,Q4,2024-03-18
79980,휴비스,2024,Q1,2024-05-16
79980,휴비스,2024,Q2,2024-08-14
79980,휴비스,2024,Q3,2024-11-14
79980,휴비스,2024,Q4,2025-03-18
82740,두산엔진,2015,Q4,2016-03-30
82740,두산엔진,2016,Q1,2016-05-16
82740,두산엔진,2016,Q2,2016-08-16
82740,두산엔진,2016,Q3,2016-11-14
82740,두산엔진,2016,Q4,2017-03-31
82740,두산엔진,2017,Q1,2017-05-15
82740,두산엔진,2017,Q2,2017-08-11
82740,두산엔진,2017,Q3,2017-11-14
82740,두산엔진,2017,Q4,2018-03-29
82740,두산엔진,2018,Q1,2018-05-15
82740,두산엔진,2018,Q2,2018-08-14
82740,두산엔진,2018,Q3,2018-11-14
82740,두산엔진,2018,Q4,2019-08-29
82740,두산엔진,2019,Q1,2019-05-15
82740,두산엔진,2019,Q2,2019-08-14
82740,두산엔진,2019,Q3,2019-11-14
82740,두산엔진,2019,Q4,2020-03-30
82740,두산엔진,2020,Q1,2020-05-15
82740,두산엔진,2020,Q2,2020-08-14
82740,두산엔진,2020,Q3,2020-11-13
82740,두산엔진,2020,Q4,2021-03-17
82740,두산엔진,2021,Q1,2021-05-14
82740,두산엔진,2021,Q2,2021-08-13
82740,두산엔진,2021,Q3,2021-11-12
82740,두산엔진,2021,Q4,2022-03-16
82740,두산엔진,2022,Q1,2022-05-13
82740,두산엔진,2022,Q2,2022-08-12
82740,두산엔진,2022,Q3,2022-11-11
82740,두산엔진,2022,Q4,2023-03-15
82740,두산엔진,2023,Q1,2023-05-12
82740,두산엔진,2023,Q2,2023-08-11
82740,두산엔진,2023,Q3,2023-11-14
82740,두산엔진,2023,Q4,2024-03-20
82740,두산엔진,2024,Q1,2024-05-14
82740,두산엔진,2024,Q2,2024-08-14
82740,두산엔진,2024,Q3,2024-11-14
82740,두산엔진,2024,Q4,2025-03-20
84870,베이직하우스,2015,Q4,2016-03-30
84870,베이직하우스,2016,Q1,2016-05-16
84870,베이직하우스,2016,Q2,2016-08-12
84870,베이직하우스,2016,Q3,2016-11-14
84870,베이직하우스,2016,Q4,2017-03-31
84870,베이직하우스,2017,Q1,2017-05-15
84870,베이직하우스,2017,Q2,2017-08-14
84870,베이직하우스,2017,Q3,2017-11-14
84870,베이직하우스,2017,Q4,2018-03-30
84870,베이직하우스,2018,Q1,2018-05-14
84870,베이직하우스,2018,Q2,2018-11-14
84870,베이직하우스,2018,Q3,2018-11-14
84870,베이직하우스,2018,Q4,2019-04-01
84870,베이직하우스,2019,Q1,2019-05-15
84870,베이직하우스,2019,Q2,2019-08-14
84870,베이직하우스,2019,Q3,2019-11-14
84870,베이직하우스,2019,Q4,2020-03-30
84870,베이직하우스,2020,Q1,2020-05-15
84870,베이직하우스,2020,Q2,2020-08-14
84870,베이직하우스,2020,Q3,2020-11-16
84870,베이직하우스,2020,Q4,2021-03-18
84870,베이직하우스,2021,Q1,2021-05-17
84870,베이직하우스,2021,Q2,2021-08-17
84870,베이직하우스,2021,Q3,2021-11-15
84870,베이직하우스,2021,Q4,2022-03-22
84870,베이직하우스,2022,Q1,2022-05-16
84870,베이직하우스,2022,Q2,2022-08-16
84870,베이직하우스,2022,Q3,2022-11-14
84870,베이직하우스,2022,Q4,2023-03-22
84870,베이직하우스,2023,Q1,2023-05-15
84870,베이직하우스,2023,Q2,2023-08-14
84870,베이직하우스,2023,Q3,2023-11-13
