,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,매출액 변화율,자본총계 변화율,금리 변화율,법인세차감전 순이익 변화율,Label,Code
1,일진머티리얼즈,2024,Q3,정보기술,-0.013344156443558255,0.06661861299734584,-0.004423362361828387,-0.37707673416111553,-0.019940879836016667,-0.11983510689291532,-41.458754002949625,-0.23082985383359644,020150
1,한국단자,2024,Q3,산업재,0.2847673435329886,-0.01200630737140762,-0.05290025323161773,-0.06136229193623122,0.010382959442039263,-0.11983510689291532,-0.6285720146044571,-0.17045873283423083,025540
1,신도리코,2024,Q3,정보기술,0.14739875270247443,-0.12476732531822543,-0.002701597809042444,-0.12739714171772476,0.004932950799740876,-0.11983510689291532,-0.7774409951996989,-0.0691847764911146,029530
1,LG디스플레이,2024,Q3,정보기술,-0.016816672104377678,-0.07406521484357398,-3.463289577465556e-05,0.11253592036748739,-0.07471692985137468,-0.11983510689291532,-0.5568929293722633,-0.09871884871884867,034220
1,SK,2024,Q3,정보기술,0.12210989641145588,-0.006009727154304589,-0.0014408157530961807,-0.07513835327269691,-0.003571186184424646,-0.11983510689291532,-0.9115320769456108,-0.0941906513027203,034730
1,한미반도체,2024,Q3,정보기술,-0.19476319905215403,0.03879379348296519,0.053770180614587826,0.6984951864199953,0.03225566725514084,-0.11983510689291532,-4.236627232293471,0.03687919114989763,042700
1,대우인터내셔널,2024,Q3,산업재,0.05579092265251979,0.01965727572038478,0.0027640597724407634,0.02435421212359179,0.032911021115225925,-0.11983510689291532,-0.08923044706960037,0.13286654197537473,047050
1,한국항공우주,2024,Q3,산업재,0.28873716071611066,0.013606854538139368,-0.01102047406478146,0.01987942556024569,0.04222545641842923,-0.11983510689291532,0.22231791099990006,0.3309037045044507,047810
1,한전KPS,2024,Q3,산업재,0.16495993640367362,0.0003730860441761852,-0.01592662078548457,-0.17874074215346403,0.027304002391263626,-0.11983510689291532,-0.4476870680322207,-0.09272102897102899,051600
1,LG전자,2024,Q3,정보기술,0.03059741145357381,0.006539568571971355,-0.004766265674271963,-0.080756694106071,-0.05206765706781491,-0.11983510689291532,-1.241970384348111,-0.15227128477411608,066570
1,현대글로비스,2024,Q3,산업재,0.14694704913473322,0.07894878370956038,0.044599638652921714,0.06091103861455749,0.05431274863239355,-0.11983510689291532,0.6162809622983232,-0.006394651555941933,086280
