,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,영업이익 변화율,GDP 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
27,삼립식품,2018,Q3,생활소비재,0.20402476837371497,0.37497690821625085,0.06554556478315465,-0.14346431739524157,0.003934920457544511,0.3167590703082168,0.22524684742063483,0.0964518735180358,005610
27,크라운제과,2018,Q3,생활소비재,-0.18902789064609732,0.01490687311293959,1.147544379043361,21.73582520070546,0.003934920457544511,-0.0005304655137292613,-0.0625744846102062,0.15848423141359735,005740
27,GS리테일,2018,Q3,생활소비재,0.06019258328544365,0.029453548764680093,0.059734565557412855,0.35468936013507024,0.003934920457544511,0.016191038111832423,0.002915885553187225,0.08819899459003133,007070
27,오뚜기,2018,Q3,생활소비재,-0.1767609459119993,0.06158327448729217,0.06215021404762222,0.060998059294937956,0.003934920457544511,0.1100716567690454,0.7211505811004173,0.1408191528728668,007310
27,아이에스동서,2018,Q3,건설,-0.0011112333954137188,0.01208029080713402,-0.7198713746065704,-0.9426326290767523,0.003934920457544511,0.028283959761657762,0.8218164250166198,0.033426551851878136,010780
27,현대산업,2018,Q3,건설,-0.24366898524109126,-0.0011285300724703795,0.20470010749901135,-3.5664978925082567,0.003934920457544511,0.6340944090445821,0.25103924674325917,0.09903370954224197,012630
27,한국전력,2018,Q3,생활소비재,-0.04047290874591335,0.013642632685010314,0.23082089875902545,-2.062007098638998,0.003934920457544511,-0.003665873599382752,0.06102667602866596,0.04035828361249591,015760
27,삼성엔지니어링,2018,Q3,건설,0.17281523017777195,-0.9287917657304654,-0.11252793356215018,0.9013071862734343,0.003934920457544511,-0.051393658818864485,-0.33546964125477885,-0.12865943742882008,028050
27,KT&G,2018,Q3,생활소비재,0.005281382130328749,0.44210681884351466,-0.05903638497789754,-0.0014118236203456425,0.003934920457544511,0.028638561640579763,0.1573386599065385,-0.0008428953289276349,033780
27,무학,2018,Q3,생활소비재,-0.16459768060587687,0.0041098424084971,-0.1673680594020629,1.5433909542799489,0.003934920457544511,0.002373021372289008,0.16898502298367468,0.10773796275688094,033920
27,한국가스공사,2018,Q3,생활소비재,0.012230012496680633,-0.07063684726801911,-0.07607546601275683,8.639776658745735,0.003934920457544511,-0.005985483320541274,-0.020504765764950195,-0.13604901949163975,036460
27,팜스코,2018,Q3,생활소비재,-0.23521353756813074,0.023935956747951792,-0.09822507536671976,-0.17213854091181868,0.003934920457544511,0.03735130508360318,-0.07590590625037319,0.007525648531827866,036580
27,대우건설,2018,Q3,건설,-0.040184176886632145,-0.33165036544938464,-0.07896007383297854,0.29041770111660203,0.003934920457544511,0.0008293371127536808,-0.009473639577732507,0.03716613569969823,047040
27,동원F&B,2018,Q3,생활소비재,0.03445945089724343,1.5847974430534815,0.30761512273884395,3.9919427937772722,0.003934920457544511,0.00375199663974346,0.009767858164941856,-0.1306623825091255,049770
27,LG생활건강,2018,Q3,생활소비재,-0.03600238283764674,0.06159685050934116,0.08355461617332671,0.16471093430076666,0.003934920457544511,0.009531389364648257,0.04035413050238512,0.29500108795104063,051900
27,한전기술,2018,Q3,건설,0.00956350929381184,0.006669039052477954,0.1807607093730632,20.393666940413933,0.003934920457544511,-0.011487295301967682,0.0640039437374087,0.17745031470273542,052690
27,에이블씨엔씨,2018,Q3,생활소비재,-0.32184519499624836,-0.06792705739374894,-0.1776666998409916,1.9442610576896167,0.003934920457544511,0.15364394906313827,0.12823165240060308,0.49850101496571625,078520
27,아모레퍼시픽,2018,Q3,생활소비재,-0.33688054724090294,0.01769093817093914,-0.0218981175285633,-0.3594339192551874,0.003934920457544511,0.009476991442993965,0.030918130546734313,0.19843060344952163,090430
27,CJ제일제당,2018,Q3,생활소비재,0.06722263372675276,0.023291496177520132,0.14287278048093355,1.0100623170434986,0.003934920457544511,0.04557578455146749,0.013968926633044498,-0.08800465940083556,097950
27,LG하우시스,2018,Q3,건설,-0.21825607578212913,0.011522478277295134,-0.05059731814129087,-0.7551955212486217,0.003934920457544511,0.012231157770824286,0.0627771481993995,0.1763848274433496,108670
27,이마트,2018,Q3,생활소비재,-0.05974434975189517,0.05030705001210456,0.16374246787876534,2.630857827764163,0.003934920457544511,0.01537381310145558,-0.18838429523358702,-0.12270823146884084,139480
27,삼양사,2018,Q3,생활소비재,-0.17367837710465983,0.032554029163087916,-0.03778500256300421,-0.6757066334265405,0.003934920457544511,0.025381089691588476,0.007523156232973394,0.017433889320277385,145990
27,한국콜마,2018,Q3,생활소비재,-0.1618698568030884,0.038969996805396256,-0.09697066195190984,-0.4810073541243355,0.003934920457544511,-0.005039957131429684,-0.39420883380098426,0.43495508813914396,161890
27,코스맥스,2018,Q3,생활소비재,-0.1366763366685343,0.005031933120408283,-0.12052048388821479,-0.483472530537325,0.003934920457544511,0.01678882654322078,0.34373063360038647,0.2692854790403307,192820
