,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,영업이익 변화율,유동부채 변화율,금리 변화율,Label,Code
16,LG이노텍,2020,Q4,정보기술,0.06013372731749822,-0.13311739804842881,-0.034481303956367615,0.044565716189959526,4.404041934416762,-0.0290569440787396,0.13205764233403983,-0.017628415396143716,011070
16,현대상선,2020,Q4,산업재,0.29751064382928005,-0.07256782192336408,-0.021661393996423972,-0.05618558368385551,1.0416069024061825,0.07614254453324287,0.13205764233403983,0.9641633652587319,011200
16,삼성에스디에스,2020,Q4,정보기술,-0.1676362929393151,0.0021462724819958368,0.01901071007266042,0.013801307158128884,0.37527842437787085,0.05225608454366748,0.13205764233403983,-0.0688556862167449,018260
16,일진머티리얼즈,2020,Q4,정보기술,0.15774264550482742,-0.03886485680190932,0.01730084698332157,0.0042758480775877405,0.13137254901960782,0.07206294172556338,0.13205764233403983,0.013472384297807137,020150
16,한국단자,2020,Q4,산업재,0.22373610366440966,0.014562807656355758,0.05765355384637516,0.0277418190515184,0.4335225851724711,0.23824736368156274,0.13205764233403983,0.12201228827997054,025540
16,신도리코,2020,Q4,정보기술,-0.08794918269014285,0.010108323749784764,-0.00190904366199518,-0.0011800232351288908,25.404829522828575,0.11419342589133574,0.13205764233403983,0.022992224041519016,029530
16,LG디스플레이,2020,Q4,정보기술,0.2872323621598828,0.014564022402712151,0.010674695285114222,0.04737382868364981,10.977688888888888,0.05008378980995842,0.13205764233403983,-0.037279300096139764,034220
16,SK,2020,Q4,정보기술,-0.05956013232373533,0.008083405486177586,0.013157426305653974,0.0007468036661393285,-0.9448506567498719,0.023626007207229183,0.13205764233403983,0.10737514552554797,034730
16,한미반도체,2020,Q4,정보기술,0.577523842804617,-0.10953890811371814,0.06826598954105223,0.028540382142467013,-0.4515877699667753,0.38487301023607134,0.13205764233403983,0.5030631965237449,042700
16,대우인터내셔널,2020,Q4,산업재,0.28923200291135587,-0.06628059536816155,-0.0429040432826201,-0.020879216906876774,-0.09472416475660772,0.010106930576480933,0.13205764233403983,0.005251321471199531,047050
16,한국항공우주,2020,Q4,산업재,0.2665721644326363,0.05406444042100311,0.06678902857240732,-0.030316329168154965,-1.326095784625755,0.028099930248934424,0.13205764233403983,-0.14587537595368386,047810
16,한전KPS,2020,Q4,산업재,-0.25791104063817966,-0.008223299135424633,-0.006418818895069789,0.016721437547945417,-0.44994361927509596,0.3776038703755604,0.13205764233403983,0.3543487225247332,051600
16,LG전자,2020,Q4,정보기술,0.5158245616455364,0.022242459280235716,-0.011680444801230538,-0.0013521665010763906,-1.2135732466419697,0.023954751299685828,0.13205764233403983,-0.04547045011634894,066570
16,현대글로비스,2020,Q4,산업재,-0.23305742144876557,-0.0006531251644754654,0.0570420402487668,0.026276949383442494,0.15303799237393734,0.17883403794744512,0.13205764233403983,-0.0639181928748738,086280
