,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
2,S&T모티브,2024,Q2,경기소비재,-0.052887440766733185,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,0.09722585648681602,064960
2,현대백화점,2024,Q2,경기소비재,-0.03313095790906125,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,0.023982151713314068,069960
2,금호타이어,2024,Q2,경기소비재,-0.342100836300572,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,0.013939278525700122,073240
2,현대리바트,2024,Q2,경기소비재,-0.03549681810011563,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,-0.03800043498837377,079430
2,베이직하우스,2024,Q2,경기소비재,-0.20518719268684707,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,0.06665418021645504,084870
2,LF,2024,Q2,경기소비재,-0.09617443616993082,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,0.12498653065568868,093050
2,한세실업,2024,Q2,경기소비재,-0.0741090340188332,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,-0.16171276521896735,105630
2,영원무역,2024,Q2,경기소비재,0.02463774657118593,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,0.13933621660866335,111770
2,GKL,2024,Q2,경기소비재,-0.19703730763539506,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,0.07185279275738685,114090
2,한국타이어,2024,Q2,경기소비재,-0.009367340826250105,0.0,0.02546205269366908,0.01979840167061564,-3.3306690738754696e-16,-0.110334699467731,-0.016356297716044466,161390
