,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
21,서연,2019,Q3,경기소비재,-0.06464138422368734,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.13214314346151854,007860
21,호텔신라,2019,Q3,경기소비재,-0.04680556927026748,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,0.038472413327468785,008770
21,한샘,2019,Q3,경기소비재,-0.16050585050771224,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,0.010532636845680649,009240
21,모토닉,2019,Q3,경기소비재,-0.18709948587997355,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.09938381401139176,009680
21,화신,2019,Q3,경기소비재,0.4370000987459269,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.3629334821447351,010690
21,현대위아,2019,Q3,경기소비재,0.1819999775308671,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.354429581003045,011210
21,현대모비스,2019,Q3,경기소비재,-0.080449806445484,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.13118469348138515,012330
21,에스원,2019,Q3,경기소비재,-0.1794371482176359,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,0.02023962698636969,012750
21,한온시스템,2019,Q3,경기소비재,-0.1293516781321658,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.05565243367375522,018880
21,대교,2019,Q3,경기소비재,-0.06449538449051444,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.22981818513105015,019680
21,한섬,2019,Q3,경기소비재,-0.05796984359243654,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.25682909132998033,020000
21,코웨이,2019,Q3,경기소비재,-0.04474035868136955,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.17509935606447777,021240
21,롯데쇼핑,2019,Q3,경기소비재,-0.05200631817811021,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.2864795013429281,023530
21,삼성물산,2019,Q3,경기소비재,0.02472392560786746,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,0.05977226669101811,028260
21,세종공업,2019,Q3,경기소비재,-0.08395042255391909,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.2350383985860359,033530
21,강원랜드,2019,Q3,경기소비재,-0.03683139525655299,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.18464211043801312,035250
21,한라홀딩스,2019,Q3,경기소비재,-0.038793583861200256,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.20022866297941375,060980
21,S&T모티브,2019,Q3,경기소비재,-0.19372125952385508,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.07890522229681907,064960
21,현대백화점,2019,Q3,경기소비재,0.010888170028474434,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.11216492702835382,069960
21,금호타이어,2019,Q3,경기소비재,-0.1006318913478629,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.11743188229530907,073240
21,현대리바트,2019,Q3,경기소비재,-0.13169521273376494,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.33155886642229326,079430
21,베이직하우스,2019,Q3,경기소비재,-0.2148817660023473,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.3979986160310569,084870
21,LF,2019,Q3,경기소비재,-0.23618928496977265,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.3083489898790833,093050
21,한세실업,2019,Q3,경기소비재,-0.15246745124793892,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.3446181455405536,105630
21,영원무역,2019,Q3,경기소비재,-0.11508437439117786,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.2170333537851926,111770
21,GKL,2019,Q3,경기소비재,-0.021515070295557978,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.1690956803446493,114090
21,한국타이어,2019,Q3,경기소비재,0.16594070766988606,0.0,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,-0.9303677156060576,-0.3217294519455759,161390
