,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동부채 변화율,부채총계 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
33,한국가스공사,2016,Q3,생활소비재,0.003573029335047398,0.005784579336604034,-0.00714254969567496,-0.050415273094832624,-0.028067608603296934,-0.7473703421447544,-0.1224419591674838,-0.08167581703302781,036460
33,팜스코,2016,Q3,생활소비재,-0.15791100369136207,0.005784579336604034,0.08412934460294252,-0.2951097310214065,-0.22171175452719372,2.3082156002932006,-0.1224419591674838,-0.056758347454124905,036580
33,동원F&B,2016,Q3,생활소비재,-0.1043702443845416,0.005784579336604034,-0.05061352277248399,0.0054479532680524745,0.040211383049979954,6.501947858933209,-0.1224419591674838,0.012064274627888005,049770
33,LG생활건강,2016,Q3,생활소비재,-0.1205356677915323,0.005784579336604034,0.1006314843397591,0.008195613934162793,0.006358605938145967,0.15503442003634382,-0.1224419591674838,-0.14670661495958995,051900
33,에이블씨엔씨,2016,Q3,생활소비재,-0.22232169398249998,0.005784579336604034,-0.02306969009956905,0.052620234103508245,-0.0030889009717671723,-1.301529853627645,-0.1224419591674838,0.13080745708407376,078520
33,아모레퍼시픽,2016,Q3,생활소비재,-0.04223509512476246,0.005784579336604034,0.03714748546911517,0.09135382375339995,0.19318524271425375,-0.3705560890931391,-0.1224419591674838,-0.33883019855786173,090430
33,CJ제일제당,2016,Q3,생활소비재,-0.05723364738805751,0.005784579336604034,0.031443136148381345,-0.0014454880890318877,-0.05117551546733212,0.7630006347115461,-0.1224419591674838,-0.1466937667737538,097950
33,락앤락,2016,Q3,생활소비재,0.12702067764508873,0.005784579336604034,0.11813718707160792,-0.12903767750159012,-0.2505870044432079,8.865058112805958,-0.1224419591674838,-0.097978548455144,115390
33,이마트,2016,Q3,생활소비재,0.15427269156707332,0.005784579336604034,0.08742372921295849,0.11411624985293667,0.037857260523682434,3.9766844197808027,-0.1224419591674838,0.001773946808808033,139480
33,삼양사,2016,Q3,생활소비재,0.04814952025985293,0.005784579336604034,-0.050601224554648994,-0.012506712010023291,0.045789232342063224,-0.07024697411546099,-0.1224419591674838,-0.2081990990132944,145990
33,한국콜마,2016,Q3,생활소비재,-0.14048568583865312,0.005784579336604034,0.08174046943209778,0.1325941034138982,-0.048853389276219295,-0.43539027037988254,-0.1224419591674838,-0.164350161287377,161890
33,코스맥스,2016,Q3,생활소비재,-0.11849363321463642,0.005784579336604034,0.13499865557758617,0.2500276893313609,0.09951034948804893,-0.4411619425054065,-0.1224419591674838,-0.038787551117069954,192820
