,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
29,일양약품,2017,Q3,헬스케어,-0.023961915065807582,-0.5074327764043809,0.04912421985101645,-0.006428859586292801,-0.48168835239583785,0.04758721717597081,-0.005917239601145541,0.12430095612278758,007570
29,서흥,2017,Q3,헬스케어,-0.11315723383542628,-0.3053152681810086,0.04912421985101645,-0.35597728655447103,0.019254707192618792,0.3906937043561469,0.0530191219539613,-0.00025751110231818364,008490
29,광동제약,2017,Q3,헬스케어,-0.05426387270765522,1.3902946708220756,0.04912421985101645,-0.05012261211617419,0.0332295676181289,0.02931138188660465,0.015625266164013496,0.0690218013204262,009290
29,한국전력,2017,Q3,생활소비재,-0.22390797118682276,5.494528031927609,0.04912421985101645,0.0022149279108665265,0.0390359397667468,-0.12828125003942104,-0.006237594475345554,-0.07429485129617441,015760
29,KT&G,2017,Q3,생활소비재,-0.11074925009064832,-0.03437241934993873,0.04912421985101645,0.03638919394497275,0.5221047383255275,0.4501274273559501,0.022419990558345537,-0.05911545936527179,033780
29,무학,2017,Q3,생활소비재,-0.25373412198109335,-0.3710687913136008,0.04912421985101645,-0.07101780899456467,0.01973965060560401,-0.052242572159390877,0.0658835367810866,0.0029167028065701928,033920
29,한국가스공사,2017,Q3,생활소비재,-0.23345477736653525,2.196463632641056,0.04912421985101645,-0.03441215912533191,-0.23708403609044137,-0.030816755087140768,-0.03442158548742391,0.22407366224247538,036460
29,팜스코,2017,Q3,생활소비재,-0.11817309188336764,0.3474861500589601,0.04912421985101645,0.012533351365335621,0.02278588280535776,0.24553147602929615,0.00920920426133831,0.10977666175640563,036580
29,동원F&B,2017,Q3,생활소비재,-0.09503457636833912,13.964549085283227,0.04912421985101645,0.013229767335171339,-0.06271420612207301,0.48491501806383086,0.0017993852379585284,0.0903775817697674,049770
29,LG생활건강,2017,Q3,생활소비재,0.17307042264152556,-0.05804657927830936,0.04912421985101645,0.023656960184764486,0.08457067155484355,-0.009176775341267596,0.0215839300277878,0.03796492373412359,051900
29,대웅제약,2017,Q3,헬스케어,0.28865489637848146,-0.22614706743198654,0.04912421985101645,-0.30126732810559353,0.02365947709067706,0.49032583985373446,0.051479149223732534,0.5542092943841713,069620
29,에이블씨엔씨,2017,Q3,생활소비재,-0.15940956503481982,-1.4080350188358066,0.04912421985101645,0.08136136156023355,-0.008720449825755816,-0.27848363177760815,-0.044608093914740965,-0.004529163731303111,078520
29,아모레퍼시픽,2017,Q3,생활소비재,0.047417145870844835,-0.16560320779087767,0.04912421985101645,0.09021388236521699,0.019197857104499283,-0.14799430926724255,0.04220273143752418,0.03221990994907106,090430
29,CJ제일제당,2017,Q3,생활소비재,-0.017687478711536045,1057.9509670857105,0.04912421985101645,-0.0677342138802024,0.1172493140972295,0.1680794644961201,0.0023641673292558174,-0.1214853810513836,097950
29,락앤락,2017,Q3,생활소비재,0.5874181072855258,-0.6433071164147398,0.04912421985101645,0.1041976310964241,0.029037709071845663,-0.11241317284015973,0.01056623645219168,0.1608097505298847,115390
29,한미약품,2017,Q3,헬스케어,0.44090160307636417,4.738812744965902,0.04912421985101645,-0.1452594876695722,0.10721787860330556,0.22891153335719805,0.10139077423705478,0.037264029376655905,128940
29,이마트,2017,Q3,생활소비재,-0.08791830190678612,4.71738078761832,0.04912421985101645,-0.035551590144851763,0.17263732158688927,0.011531136318086332,-0.007388284498778042,0.19162441401486838,139480
29,삼양사,2017,Q3,생활소비재,-0.1294369650566947,1.20236013986014,0.04912421985101645,-0.002546255708110623,0.09379142596533896,-0.031514000412649734,0.0049084112966686355,-0.034809952062502154,145990
29,한국콜마,2017,Q3,생활소비재,0.10711962666893787,-0.052090328880725845,0.04912421985101645,-0.007489905294347454,0.07637211232960772,0.05704767066991345,0.024436104231625233,-0.051707128064539636,161890
29,동아에스티,2017,Q3,헬스케어,0.13251735957453206,1.475155414523611,0.04912421985101645,0.01367352591712545,0.12297904837523443,-0.2605664188194299,-0.007071338025094298,0.19417529505899425,170900
29,종근당,2017,Q3,헬스케어,0.07937974578550577,0.47599235872187196,0.04912421985101645,0.001965576646649314,0.2320553981286917,0.03412078758164827,-0.0012169076322695593,0.11509932211569548,185750
29,코스맥스,2017,Q3,생활소비재,0.0672484432325403,-0.6103405675593812,0.04912421985101645,0.3632840401436084,0.01941199748911271,0.03443568167649458,0.024624332320209552,0.10937354370584254,192820
