code,name,year,quarter,sector,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
1230,동국제강,2018,Q4,철강_소재,-0.056700550931280014,0.027027027027026973,0.07216471883062425,0.07185424825472508,0.07352390942635512,0.07440712583683196,0.0,0.0,0.0,-0.5599945697496267,0.012370111552809204,0.0,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.062160127067464835,-0.07237068239435014,001230
1230,동국제강,2018,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.02612876541294519,-0.062160127067464835,001230
1230,동국제강,2018,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.19006577269342306,0.02612876541294519,001230
1230,동국제강,2018,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.08776384366769185,-0.19006577269342306,001230
1230,동국제강,2017,Q4,철강_소재,-0.01324960127948982,0.08823529411764697,0.002322083919968465,0.001990445859872514,0.0006870709085824434,0.0003972983710767153,0.0,0.00010659148956726483,0.00013162834522928435,0.0,0.00013453636695270887,-0.19200573226762507,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.0005269813131925025,0.08776384366769185,001230
1230,동국제강,2017,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.28486405848185525,-0.0005269813131925025,001230
1230,동국제강,2017,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.19288809049702133,-0.28486405848185525,001230
1230,동국제강,2017,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.1353534143764927,0.19288809049702133,001230
1230,동국제강,2016,Q4,철강_소재,0.025578897915695675,0.05154639175257736,0.20030111717930033,0.11768631813125707,0.2031128265623725,0.20286738351254474,0.0,0.0005233443240029167,0.0006463500668876243,0.050954894727187394,-0.00041077766674046945,-0.9045868598555803,0.0,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.2366102338807522,-0.1353534143764927,001230
1230,동국제강,2016,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.011003397168905325,0.2366102338807522,001230
1230,동국제강,2016,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.005391806288754623,-0.011003397168905325,001230
1230,동국제강,2016,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.36240105929683525,-0.005391806288754623,001230
1430,세아베스틸,2024,Q4,철강_소재,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17445068944508407,-0.17445068944508407,001430
1430,세아베스틸,2024,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.3329772278839628,-0.17445068944508407,001430
1430,세아베스틸,2024,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.14035225361990383,0.3329772278839628,001430
1430,세아베스틸,2024,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.08023989203481333,-0.14035225361990383,001430
1430,세아베스틸,2023,Q4,철강_소재,-0.15897645674263883,0.03645833333333326,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.08331126280678475,-0.08023989203481333,001430
1430,세아베스틸,2023,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.011149875952507583,-0.08331126280678475,001430
1430,세아베스틸,2023,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,-0.01517141271331833,-0.011149875952507583,001430
1430,세아베스틸,2023,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.005019466384008388,-0.01517141271331833,001430
1430,세아베스틸,2022,Q4,철강_소재,-0.06476081703962233,0.36170212765957444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011931993610024172,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.21857325560664387,0.005019466384008388,001430
1430,세아베스틸,2022,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.10859857971196203,0.21857325560664387,001430
1430,세아베스틸,2022,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.03271181775853575,0.10859857971196203,001430
1430,세아베스틸,2022,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,-0.03918363838167925,0.03271181775853575,001430
1430,세아베스틸,2021,Q4,철강_소재,0.05310516629684425,0.11023622047244097,0.18847599915185564,0.1883535660091049,0.25,0.25,0.0,0.0,0.0,0.3394860131331785,-0.003014986315081458,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,-0.04342548840018298,-0.03918363838167925,001430
1430,세아베스틸,2021,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,-0.21023237478733556,-0.04342548840018298,001430
1430,세아베스틸,2021,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.1510698486409106,-0.21023237478733556,001430
1430,세아베스틸,2021,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,1.0999714744505023,-0.1510698486409106,001430
1430,세아베스틸,2020,Q4,철강_소재,0.2666560295876199,0.04958677685950419,0.0,0.0,-0.049219200678515485,-0.04931714719271618,0.0,0.0,0.0,0.18470747176042335,-0.0013827251752033254,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.35570665658451284,1.0999714744505023,001430
1430,세아베스틸,2020,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,-0.14271610257959336,0.35570665658451284,001430
1430,세아베스틸,2020,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.08483782192949313,-0.14271610257959336,001430
1430,세아베스틸,2020,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.24359554903487962,-0.08483782192949313,001430
1430,세아베스틸,2019,Q4,철강_소재,0.0,0.03418803418803429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.40263041274606515,0.24359554903487962,001430
1430,세아베스틸,2019,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.022017793378926218,-0.40263041274606515,001430
1430,세아베스틸,2019,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.07357204114042606,-0.022017793378926218,001430
1430,세아베스틸,2019,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,-0.04389706915942038,-0.07357204114042606,001430
1430,세아베스틸,2018,Q4,철강_소재,0.023952836754708384,-0.09302325581395354,0.19999999999999996,0.20018212171801464,0.19999999999999996,0.19999999999999996,-0.4733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.20357265642570999,-0.04389706915942038,001430
1430,세아베스틸,2018,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,-0.15861426534196105,0.20357265642570999,001430
1430,세아베스틸,2018,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.15812410109905217,-0.15861426534196105,001430
1430,세아베스틸,2018,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.05553319362687495,-0.15812410109905217,001430
1430,세아베스틸,2017,Q4,철강_소재,0.06292900491984033,0.09322033898305082,0.0,0.0,0.0,0.000151768098345606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.10925485369160348,0.05553319362687495,001430
1430,세아베스틸,2017,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.17756082215131305,-0.10925485369160348,001430
1430,세아베스틸,2017,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.20002730313906575,-0.17756082215131305,001430
1430,세아베스틸,2017,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.08047981011969141,0.20002730313906575,001430
1430,세아베스틸,2016,Q4,철강_소재,-0.1355323035164855,-0.032786885245901676,-4.146767296542286e-06,-0.0013640497120339656,0.0,-0.0013640497120339656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.013813479603057802,-0.08047981011969141,001430
1430,세아베스틸,2016,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.055046075965483075,0.013813479603057802,001430
1430,세아베스틸,2016,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.0023905876431774414,-0.055046075965483075,001430
1430,세아베스틸,2016,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,-0.055986130639948783,0.0023905876431774414,001430
2240,고려제강,2024,Q4,철강_소재,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06569340174750632,-0.06569340174750632,002240
2240,고려제강,2024,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.06741695319321186,-0.06569340174750632,002240
2240,고려제강,2024,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.20848484219148222,0.06741695319321186,002240
2240,고려제강,2024,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.14439091227243822,-0.20848484219148222,002240
2240,고려제강,2023,Q4,철강_소재,0.08626442183880734,0.019230769230769162,0.0,0.0,0.0872025967189114,0.0002951593860684998,0.0,0.08695652173913038,0.08695652173913038,0.509720306032861,0.0868099189340723,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,0.02206669831066725,0.14439091227243822,002240
2240,고려제강,2023,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.14986109013631127,0.02206669831066725,002240
2240,고려제강,2023,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.19543682499953216,-0.14986109013631127,002240
2240,고려제강,2023,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,-0.12670927147250136,0.19543682499953216,002240
2240,고려제강,2022,Q4,철강_소재,1.674138548857229e-05,0.18181818181818188,0.15650678265198348,0.005788926822027474,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.18377656778504414,-0.12670927147250136,002240
2240,고려제강,2022,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,-0.11527759164887477,0.18377656778504414,002240
2240,고려제강,2022,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.16455363727837946,-0.11527759164887477,002240
2240,고려제강,2022,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.26182065319179265,-0.16455363727837946,002240
2240,고려제강,2021,Q4,철강_소재,0.13230576378430392,-0.022222222222222254,-0.014594705986625267,-0.014770400701959452,0.15650678265198348,0.005788926822027474,0.0,0.1499999999999999,0.1499999999999999,0.4196937321937322,0.14992424872904309,0.06666666666666665,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.024999428476657454,0.26182065319179265,002240
2240,고려제강,2021,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,-0.03614379296018116,0.024999428476657454,002240
2240,고려제강,2021,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.012190068395831767,-0.03614379296018116,002240
2240,고려제강,2021,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.5463577878128957,0.012190068395831767,002240
2240,고려제강,2020,Q4,철강_소재,0.09836583739177218,0.0,-0.09196854602272686,-0.09197142325976682,-0.10417700544238662,-0.10433672791087223,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.10423418359646339,0.5463577878128957,002240
2240,고려제강,2020,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,-0.14117950358536724,0.10423418359646339,002240
2240,고려제강,2020,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.059066734343241445,-0.14117950358536724,002240
2240,고려제강,2020,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,-0.12138879456848223,-0.059066734343241445,002240
2240,고려제강,2019,Q4,철강_소재,0.029198802530625123,0.05882352941176472,0.11122843411879324,0.00014609203798365833,-0.0011654006249994797,-0.0011685655857435195,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.20833910725425817,-0.12138879456848223,002240
2240,고려제강,2019,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.1426712206449453,-0.20833910725425817,002240
2240,고려제강,2019,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.008819440247763322,-0.1426712206449453,002240
2240,고려제강,2019,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.04778805123656764,-0.008819440247763322,002240
2240,고려제강,2018,Q4,철강_소재,0.10554731420028363,0.04938271604938271,-0.11295977916536293,-0.11244777409595141,0.00010559070691407157,-0.09934220143253913,0.0,0.11111111111111116,0.11111111111111116,0.39493293591654255,0.11104761542776176,-0.0625,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.19022958976199286,0.04778805123656764,002240
2240,고려제강,2018,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,-0.2045370282521643,0.19022958976199286,002240
2240,고려제강,2018,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.0011329313854676337,-0.2045370282521643,002240
2240,고려제강,2018,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,-0.030799811837928508,0.0011329313854676337,002240
2240,고려제강,2017,Q4,철강_소재,-0.05367139942983601,0.08226554253570817,0.0,-0.00014405070584855295,-0.014399754628181105,-0.014549121290694411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.002723470692834566,-0.030799811837928508,002240
2240,고려제강,2017,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.15310665999786077,-0.002723470692834566,002240
2240,고려제강,2017,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.010083708129498934,-0.15310665999786077,002240
2240,고려제강,2017,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.08755903846896625,-0.010083708129498934,002240
2240,고려제강,2016,Q4,철강_소재,0.0038861772188751864,0.040309689615390054,0.20005381909660147,-0.0004319654427645814,0.0,-0.0004319654427645814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.1449928696559611,-0.08755903846896625,002240
2240,고려제강,2016,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.10708222189381547,-0.1449928696559611,002240
2240,고려제강,2016,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.14269111829559356,0.10708222189381547,002240
2240,고려제강,2016,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.003293634974785421,-0.14269111829559356,002240
3030,세아제강,2024,Q4,철강_소재,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4299323864541255,0.4299323864541255,003030
3030,세아제강,2024,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.19260601248470607,0.4299323864541255,003030
3030,세아제강,2024,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.18026534526083993,0.19260601248470607,003030
3030,세아제강,2024,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.024587676592854324,-0.18026534526083993,003030
3030,세아제강,2023,Q4,철강_소재,-0.23757449371422368,0.037634408602150504,-0.0037957033382467475,-0.003852673755586511,-0.00029883651737416805,-0.0003094059405939209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,0.06408017624255795,0.024587676592854324,003030
3030,세아제강,2023,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.0356870328660239,0.06408017624255795,003030
3030,세아제강,2023,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.21341076251411584,-0.0356870328660239,003030
3030,세아제강,2023,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.028680810714708974,0.21341076251411584,003030
3030,세아제강,2022,Q4,철강_소재,-0.13900607298840373,0.4307692307692308,0.00868545217727501,0.008705114254624835,-0.0037957033382467475,-0.003852673755586511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.0488594805333885,0.028680810714708974,003030
3030,세아제강,2022,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,-0.2145597434463611,0.0488594805333885,003030
3030,세아제강,2022,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.3254150022654639,-0.2145597434463611,003030
3030,세아제강,2022,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.13846068597161285,0.3254150022654639,003030
3030,세아제강,2021,Q4,철강_소재,0.09111046039332749,0.07438016528925617,0.1221298864364253,0.12213274413466269,0.10038412964793642,0.10040557918686344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.0568436038234696,0.13846068597161285,003030
