,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
22,세방전지,2019,Q2,경기소비재,-0.09002628430762613,0.0,0.0,0.0,0.0,0.0,0.0,-0.047217827068810836,004490
22,조광피혁,2019,Q2,경기소비재,-0.01646950861070466,0.0,0.0,0.059577224839878706,0.0,0.0,0.0,-0.01831826709875478,004700
22,현대차,2019,Q2,경기소비재,0.06984532580635265,0.0,0.0,0.0,0.0,0.0,0.0,-0.1417448405253282,005380
22,에스엘,2019,Q2,경기소비재,0.09847443145705176,0.42339137442126984,0.0,0.47578031843121504,0.0,0.0,0.0,-0.18329210181141964,005850
22,녹십자,2019,Q2,헬스케어,-0.11167185849764714,0.0,0.0,0.0,0.0,0.0,0.0,0.032018250843396975,006280
22,동아타이어,2019,Q2,경기소비재,-0.029564575429748968,0.0,0.0,0.0,0.0,0.0,0.0,-0.09927232210918031,007340
22,일양약품,2019,Q2,헬스케어,-0.15507327529336856,0.0,0.0,0.0,0.0,0.0,0.0,0.0009108570242173653,007570
22,서연,2019,Q2,경기소비재,-0.17707653956377678,0.0,0.0,0.0,0.0,0.0,0.0,-0.06464138422368734,007860
22,서흥,2019,Q2,헬스케어,0.18957113556892938,0.0,0.0,0.0,0.0,0.0,0.0,-0.015601577909270123,008490
22,호텔신라,2019,Q2,경기소비재,-0.1919193800760003,0.0,0.0,0.0,0.0,0.0,0.0,-0.04680556927026748,008770
22,한샘,2019,Q2,경기소비재,-0.19278244106564357,0.0,0.0,0.0,0.0,0.0,0.0,-0.16050585050771224,009240
22,광동제약,2019,Q2,헬스케어,0.015370752471864216,0.0,0.0,0.0,0.0,0.0,0.0,0.003166220848214024,009290
22,모토닉,2019,Q2,경기소비재,-0.16976748134182307,0.0,0.0,0.0,0.0,0.0,0.0,-0.18709948587997355,009680
22,화신,2019,Q2,경기소비재,-0.15038843545059313,0.0,0.0,0.0,0.0,0.0,0.0,0.4370000987459269,010690
22,현대위아,2019,Q2,경기소비재,0.02117173872446107,0.0,0.0,0.0,0.0,0.0,0.0,0.1819999775308671,011210
22,현대모비스,2019,Q2,경기소비재,0.1718246957533836,0.0,0.0,0.0,0.0,0.0,0.0,-0.080449806445484,012330
22,에스원,2019,Q2,경기소비재,0.14412469127761984,0.0,0.0,0.0,0.0,0.0,0.0,-0.1794371482176359,012750
22,한온시스템,2019,Q2,경기소비재,0.07554786883229665,0.0,-0.028728455703902256,0.0,0.0,0.0,0.0,-0.1293516781321658,018880
22,대교,2019,Q2,경기소비재,0.06641395325733304,0.0,0.0,0.0,0.0,0.0,0.0,-0.06449538449051444,019680
22,한섬,2019,Q2,경기소비재,-0.23103502633450368,0.0,0.0,0.0,0.0,0.0,0.0,-0.05796984359243654,020000
22,코웨이,2019,Q2,경기소비재,0.1889217414193268,0.0,0.0,0.0,0.0,0.0,0.0,-0.04474035868136955,021240
22,롯데쇼핑,2019,Q2,경기소비재,-0.18589528369045813,0.0,0.0,0.0,0.0,0.0,0.0,-0.05200631817811021,023530
22,삼성물산,2019,Q2,경기소비재,-0.04888204405178233,0.0,0.00034827287467820156,0.0,0.0,0.0,0.0,0.02472392560786746,028260
22,세종공업,2019,Q2,경기소비재,-0.25026559336811777,0.0,0.0,0.0,0.0,0.0,0.0,-0.08395042255391909,033530
22,강원랜드,2019,Q2,경기소비재,-0.0008365775282295901,0.0,0.0,0.0,0.0,0.0,0.0,-0.03683139525655299,035250
22,한라홀딩스,2019,Q2,경기소비재,0.060543674111191825,0.0,0.0,0.0,0.0,0.0,0.0,-0.038793583861200256,060980
22,S&T모티브,2019,Q2,경기소비재,0.47004877389550215,0.0,0.0,0.0,0.0,0.0,0.0,-0.19372125952385508,064960
22,대웅제약,2019,Q2,헬스케어,-0.03358604674266695,0.0,0.0,0.0,0.0,0.0,0.0,-0.28372717842911627,069620
22,현대백화점,2019,Q2,경기소비재,-0.15244569586547396,0.0,0.0,0.0,0.0,0.0,0.0,0.010888170028474434,069960
22,금호타이어,2019,Q2,경기소비재,0.029010852482139245,0.0,0.0,0.0,0.0,0.0,0.0,-0.1006318913478629,073240
22,현대리바트,2019,Q2,경기소비재,-0.24191938007600028,0.0,0.0,0.0,0.0,0.0,0.0,-0.13169521273376494,079430
22,베이직하우스,2019,Q2,경기소비재,0.27481065794681336,0.0,0.0,0.0,0.0,0.0,0.0,-0.2148817660023473,084870
22,LF,2019,Q2,경기소비재,0.030826951160896985,0.0,0.0,0.0,0.0,0.0,0.0,-0.23618928496977265,093050
22,한세실업,2019,Q2,경기소비재,-0.2649963031529234,0.0,0.0,0.0,0.0,0.0,0.0,-0.15246745124793892,105630
22,영원무역,2019,Q2,경기소비재,0.02661687163398603,0.0,0.0,0.0,0.0,0.0,0.0,-0.11508437439117786,111770
22,GKL,2019,Q2,경기소비재,-0.05430470117691773,0.0,0.0,0.0,0.0,0.0,0.0,-0.021515070295557978,114090
22,한미약품,2019,Q2,헬스케어,-0.22992399278530773,0.0,0.0,0.0,0.0,0.0,0.0,-0.008514803220705261,128940
22,한국타이어,2019,Q2,경기소비재,-0.1746663354210612,0.0,0.0,0.0,0.0,0.0,0.0,0.16594070766988606,161390
22,동아에스티,2019,Q2,헬스케어,-0.07215338735325941,0.0,0.0,0.0,0.0,0.0,0.0,0.08481739447224475,170900
22,종근당,2019,Q2,헬스케어,-0.07694251311224679,0.0,0.0,0.0,0.0,0.0,0.0,0.04173199581946731,185750
