code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
007310,오뚜기,생활소비재,2019,Q3,2019-11-14,"588,654,374,325","1,146,755,567,222","1,735,409,941,547","416,256,783,255","170,897,174,032","587,153,957,287","18,026,185,000","1,119,163,000,266","1,148,255,984,260",531261646842,32060948056,30944415771,24464158804,24464158804,
007310,오뚜기,생활소비재,2019,Q4,2019-03-29,"513,514,944,911","1,187,566,641,754","1,701,081,586,665","410,819,862,012","127,757,422,580","538,577,284,592","18,026,185,000","1,133,281,620,359","1,162,504,302,073",523139638252,20513210924,14640653130,11584869366,11584869366,
007310,오뚜기,생활소비재,2020,Q1,2020-05-15,"643,880,729,999","1,219,089,405,074","1,862,970,135,073","519,588,142,701","162,787,563,635","682,375,706,336","18,026,185,000","1,151,517,130,221","1,180,594,428,737",575318480865,49774197201,56966009368,44980762301,44980762301,
007310,오뚜기,생활소비재,2020,Q2,2020-08-14,"756,485,355,764","1,214,433,795,391","1,970,919,151,155","574,136,683,445","184,858,060,336","758,994,743,781","18,026,185,000","1,182,832,744,275","1,211,924,407,374",567746862563,41635048224,39175305771,32584397590,32584397590,
007310,오뚜기,생활소비재,2020,Q3,2020-11-16,"684,380,719,359","1,337,637,274,745","2,022,017,994,104","485,257,340,811","243,965,966,895","729,223,307,706","18,359,905,000","1,234,688,529,565","1,292,794,686,398",610208213944,43304158039,70041513825,52559529102,52559529102,
007310,오뚜기,생활소비재,2020,Q4,2020-03-30,"560,392,534,612","1,345,419,226,846","1,905,811,761,458","424,521,402,054","178,512,701,497","603,034,103,551","18,359,905,000","1,244,408,933,660","1,302,777,657,907",551939738945,20528524746,26507185942,7633896663,7633896663,
007310,오뚜기,생활소비재,2021,Q1,2021-05-17,"767,568,792,743","1,349,281,865,821","2,116,850,658,564","596,450,470,515","211,776,224,197","808,226,694,712","18,359,905,000","1,250,550,005,479","1,308,623,963,852",596786245353,35772411571,43411993178,32833956320,32833956320,
007310,오뚜기,생활소비재,2021,Q2,2021-08-17,"844,653,250,514","1,348,453,291,818","2,193,106,542,332","616,252,657,515","248,722,452,137","864,975,109,652","18,359,905,000","1,269,844,025,722","1,328,131,432,680",590033987952,26036689645,24647764613,18738852242,18738852242,
007310,오뚜기,생활소비재,2021,Q3,2021-11-15,"855,967,328,927","1,343,913,999,591","2,199,881,328,518","597,662,184,066","246,736,701,866","844,398,885,932","18,359,905,000","1,297,248,926,151","1,355,482,442,586",622169522636,45232031563,36865348197,27971715738,27971715738,
007310,오뚜기,생활소비재,2021,Q4,2021-03-18,"814,336,157,762","1,361,265,007,069","2,175,601,164,831","557,456,031,457","240,522,777,129","797,978,808,586","18,359,905,000","1,319,362,284,783","1,377,622,356,245",605555898553,26058427810,24754895789,21373263971,21373263971,
007310,오뚜기,생활소비재,2022,Q1,2022-05-16,"828,681,666,989","1,347,245,054,620","2,175,926,721,609","586,476,672,168","179,019,968,609","765,496,640,777","18,359,905,000","1,352,218,778,939","1,410,430,080,832",656930413380,53675726578,73004324612,56125738810,56125738810,
007310,오뚜기,생활소비재,2022,Q2,2022-08-16,"823,600,840,667","1,412,408,807,877","2,236,009,648,544","624,137,119,730","169,612,870,509","793,749,990,239","18,359,905,000","1,384,069,348,064","1,442,259,658,305",695256025165,42162299741,35086969129,27145731257,27145731257,
007310,오뚜기,생활소비재,2022,Q3,2022-11-14,"993,318,715,633","1,413,082,166,550","2,406,400,882,183","806,578,253,959","131,929,119,436","938,507,373,395","18,359,905,000","1,409,845,042,015","1,467,893,508,788",717386695265,36099121461,28729180507,21956667423,21956667423,
007310,오뚜기,생활소비재,2022,Q4,2022-03-17,"915,598,920,770","1,610,372,954,424","2,525,971,875,194","767,993,796,944","210,127,758,808","978,121,555,752","20,039,150,000","1,490,140,703,775","1,547,850,319,442",690237578961,24817209034,81453212236,80114641167,80114641167,
007310,오뚜기,생활소비재,2023,Q1,2023-05-15,"920,370,172,312","1,595,535,988,305","2,515,906,160,617","656,416,983,042","307,569,390,706","963,986,373,748","20,039,150,000","1,494,304,832,175","1,551,919,786,869",713303103504,45113200943,49054353060,38716064231,38716064231,
007310,오뚜기,생활소비재,2023,Q2,2023-08-14,"911,365,721,143","1,592,386,137,972","2,503,751,859,115","580,747,472,291","343,777,181,617","924,524,653,908","20,039,150,000","1,521,754,358,548","1,579,227,205,207",705398259978,41084586273,37658664003,29265344320,29265344320,
007310,오뚜기,생활소비재,2023,Q3,2023-11-20,"966,649,041,983","1,591,388,648,808","2,558,037,690,791","593,961,631,976","345,892,709,267","939,854,341,243","20,039,150,000","1,560,811,128,073","1,618,183,349,548",759153817736,54477304360,50843755804,39001736229,39001736229,38956144341
007310,오뚜기,생활소비재,2023,Q4,2023-03-21,"883,427,308,977","1,606,061,591,289","2,489,488,900,266","564,395,095,992","297,590,457,860","861,985,553,852","20,039,150,000","1,570,015,679,201","1,627,503,346,414",694495770374,19030721962,16680842390,13726918104,13726918104,71650825631
007310,오뚜기,생활소비재,2024,Q1,2024-05-16,"919,871,372,323","1,601,151,129,795","2,521,022,502,118","633,957,477,927","245,093,539,493","879,051,017,420","20,039,150,000","1,584,557,913,643","1,641,971,484,698",739095709864,45046398073,57201429766,45211693179,45211693179,45422081284
007310,오뚜기,생활소비재,2024,Q2,2024-08-14,"954,529,112,634","1,571,723,206,402","2,526,252,319,036","691,854,652,946","169,374,890,320","861,229,543,266","20,039,150,000","1,607,619,965,457","1,665,022,775,770",712355169477,33329610945,30639732706,24152721242,24152721242,23051291072
007310,오뚜기,생활소비재,2024,Q3,2024-11-14,"972,366,725,554","1,574,905,692,233","2,547,272,417,787","692,464,078,925","164,902,760,677","857,366,839,602","20,039,150,000","1,632,358,868,013","1,689,905,578,185",747991914075,35653388432,36284890714,28805137096,28805137096,24882802415
007310,오뚜기,생활소비재,2024,Q4,2024-03-18,"964,558,970,754","1,597,166,666,919","2,561,725,637,673","712,752,501,007","159,921,316,085","872,673,817,092","20,039,150,000","1,631,988,860,780","1,689,051,820,581",727324421030,7112969235,2033508543,-1101361354,-1101361354,-853757604
