,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
6,LG생활건강,2023,Q2,생활소비재,-0.17802730342237955,-0.0007975970448692582,-0.09277514984628688,-0.08397813952642341,0.20559912974405603,0.0022310602386272915,-0.3125996810207337,051900
6,에이블씨엔씨,2023,Q2,생활소비재,-0.09499247683403625,-0.024295074144157658,0.22023846694432958,0.14101886700332567,-0.6852218803795463,0.0022310602386272915,-0.09271437782076081,078520
6,현대글로비스,2023,Q2,산업재,-0.006006078661032178,0.011898648693324354,-0.14546729816625825,-0.11293393034172461,-0.16854742071918627,0.0022310602386272915,0.048617823940788854,086280
6,아모레퍼시픽,2023,Q2,생활소비재,0.09135121616408058,-0.001884228129424792,-0.14732031861333017,-0.09370004463107784,-0.8215351258176171,0.0022310602386272915,0.06293073325997384,090430
6,CJ제일제당,2023,Q2,생활소비재,-0.0763624167881985,-0.002089089153040846,0.07071882475602731,-0.0012367961402428573,0.11232988085129958,0.0022310602386272915,0.04023788741864315,097950
6,락앤락,2023,Q2,생활소비재,-0.0557954291272384,-0.003296450980131871,-0.24203396978152536,-0.1558166920395777,-0.19979226576293496,0.0022310602386272915,0.08561540590786357,115390
6,이마트,2023,Q2,생활소비재,-0.12589506555070507,0.003038404465025346,-0.01831012479306726,-0.0340771650327385,-1.401411245979555,0.0022310602386272915,0.017565706024964257,139480
6,삼양사,2023,Q2,생활소비재,-0.1649531068798749,-0.008056338477998803,0.015013232939811605,0.0037187537782614744,1.8121504829689883,0.0022310602386272915,0.10181730431730429,145990
6,한국콜마,2023,Q2,생활소비재,0.31854906432887115,0.03635052332819688,-0.24813289523969673,0.014403271009799656,1.5606569055902022,0.0022310602386272915,-0.1547298079252967,161890
6,코스맥스,2023,Q2,생활소비재,0.40067074506423156,-0.010303974102258806,-0.06081943664670697,-0.013213833872466219,1.3318003800912628,0.0022310602386272915,0.06628857327181348,192820
