,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
22,LS,2019,Q2,산업재,-0.023392594361714578,0.011511617606812186,-0.1329540736751158,0.5525225647209682,-1.072549296316728,-0.10064059339177356,0.06602178898043175,006260
22,GS리테일,2019,Q2,생활소비재,0.1682857665271764,0.007174155823445272,-0.01902810638460728,-0.00704193269527198,6.50696830994386,-0.10064059339177356,-0.08304177194964817,007070
22,오뚜기,2019,Q2,생활소비재,-0.06186157660779219,0.07103521913085764,-0.10142609946857917,-0.07351684045213147,-0.24720049203509997,-0.10064059339177356,-0.15989466455750517,007310
22,LS산전,2019,Q2,산업재,0.017106090577377338,-0.006766926379574656,0.14884213025841886,-0.011719065650911742,0.28363490144601244,-0.10064059339177356,0.030747183579599116,010120
22,현대상선,2019,Q2,산업재,-0.0499526210732302,0.08343471028312255,0.06124908500459014,0.05153126881204151,0.13396105478870823,-0.10064059339177356,-0.04180474946374182,011200
22,한국전력,2019,Q2,생활소비재,0.006749821444912256,0.008465610224145381,-0.05083065395056585,0.009419456296490658,-1.107723748341718,-0.10064059339177356,-0.013779777699707618,015760
22,한국단자,2019,Q2,산업재,0.1215726834160632,0.03360903666423387,-0.07338301485027965,-0.054464006457530134,-0.1430999377655221,-0.10064059339177356,-0.3661595562443917,025540
22,KT&G,2019,Q2,생활소비재,0.07808061992399971,0.023359390367302613,-0.1321234419730155,-0.11357805432736545,0.3452142564772116,-0.10064059339177356,-0.11894934333958712,033780
22,무학,2019,Q2,생활소비재,-0.06126094386200852,0.005120987555830014,-0.09288755736031684,-0.06702524816410593,1.646988701370351,-0.10064059339177356,-0.24388159266208032,033920
22,한국가스공사,2019,Q2,생활소비재,-0.00938925959407258,0.007436905257416582,-0.26959092886887703,-0.062480307905879884,-0.806779213766488,-0.10064059339177356,-0.07251407129455897,036460
22,팜스코,2019,Q2,생활소비재,-0.29555632607188115,-0.007058931217402975,0.1628791453906948,0.13287312246186134,1.845643467100917,-0.10064059339177356,-0.050135660412831504,036580
22,대우인터내셔널,2019,Q2,산업재,0.06384430868480663,0.0036463737290093334,-0.09758937255617117,-0.07227801674170642,0.12503757226906442,-0.10064059339177356,-0.0314484796623951,047050
22,한국항공우주,2019,Q2,산업재,0.3056376231813287,0.06798099184029316,-0.08993817404058713,-0.10111961400783509,2.263649758579061,-0.10064059339177356,-0.11891766769815537,047810
22,동원F&B,2019,Q2,생활소비재,-0.06791842099671641,0.0036921058666345985,0.10746994116586839,-0.016536509638663044,-0.752966465138152,-0.10064059339177356,-0.12204010468434175,049770
22,한전KPS,2019,Q2,산업재,-0.03296196451065521,-0.05160108254537732,-0.31457612747541375,-0.20726718114150777,2.0767481031824766,-0.10064059339177356,-0.03653392241118429,051600
22,LG생활건강,2019,Q2,생활소비재,-0.0370114046158776,0.005245358006858325,-0.2714756176789149,-0.26285263618292043,-0.10346618206901337,-0.10064059339177356,-0.07488168674430822,051900
22,에이블씨엔씨,2019,Q2,생활소비재,-0.04448348264010285,-0.018485384431183083,0.14800462781945667,0.11866073842572078,-1.1360132535862015,-0.10064059339177356,-0.10865373807938705,078520
22,현대글로비스,2019,Q2,산업재,0.06795842970710879,0.01035894182630015,-0.019184247031583723,-0.011959653536510295,0.0016547686519299276,-0.10064059339177356,-0.11566459207068017,086280
22,아모레퍼시픽,2019,Q2,생활소비재,-0.2904042285608488,-3.536120216551808e-05,-0.19711176098523275,-0.16126440847920287,-0.3230055937041336,-0.10064059339177356,0.2951988671080346,090430
22,CJ제일제당,2019,Q2,생활소비재,-0.13264102956053636,-0.02894394397514022,-0.16645518331520637,-0.06379655035313792,-0.6236591333520718,-0.10064059339177356,-0.027707190411728727,097950
22,락앤락,2019,Q2,생활소비재,-0.09061253307489035,-0.003829079347233977,-0.03733564283210766,-0.023205584889072206,-0.07611273180838984,-0.10064059339177356,-0.15632992721107136,115390
22,이마트,2019,Q2,생활소비재,-0.22989406362030407,0.0017296546228287024,-0.10778439728606182,-0.05478308199454085,-1.066916867736924,-0.10064059339177356,0.018466781913368466,139480
22,삼양사,2019,Q2,생활소비재,-0.09995046815890185,0.017679487082031597,-0.013862105814164805,-0.007263840207656247,1.6640815422113895,-0.10064059339177356,-0.09328960723402935,145990
22,한국콜마,2019,Q2,생활소비재,-0.24045787179486455,0.0072840771285702655,0.3690678366003979,-0.16529146634714464,0.17109264911141664,-0.10064059339177356,-0.11437845024538403,161890
22,코스맥스,2019,Q2,생활소비재,-0.34191766551595637,0.027677486102102744,0.055298682334767646,0.04030803931384641,0.3760496261678139,-0.10064059339177356,-0.0019048826944509656,192820
