,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
4,GS리테일,2023,Q4,생활소비재,-0.23976420579566762,-0.04754476171686739,0.05431920869066276,0.021429088355853443,0.011585318267741895,0.00757180156657955,-0.06763806940689157,007070
4,오뚜기,2023,Q4,생활소비재,-0.1020176622102293,0.009220213108840802,-0.04977852843059516,-0.08285197394312716,-0.650666966995281,0.00757180156657955,0.07018175718968671,007310
4,LS산전,2023,Q4,산업재,0.1289886933733804,0.04183867912046235,-0.10685519395551779,-0.011125633158720283,0.11860700208632169,0.00757180156657955,1.1140461433752105,010120
4,현대상선,2023,Q4,산업재,-0.14033108180328285,-0.05180675994998618,0.00016009176522158164,-0.0411054021594951,-0.39812925170068025,0.00757180156657955,0.14795358872219788,011200
4,한국전력,2023,Q4,생활소비재,0.3019371400496577,0.0005523646835645657,0.23267571043768065,0.01601899863061207,-3.062078550470994,0.00757180156657955,-0.2361982952770122,015760
4,한국단자,2023,Q4,산업재,-0.21019469644483962,-0.02211139375049942,-0.050774204438936765,-0.010273617946474967,-0.14238861116206325,0.00757180156657955,-0.015590539087038785,025540
4,KT&G,2023,Q4,생활소비재,-0.08254307423163569,0.03229309565574767,-0.035693828619595136,-0.028122523691603063,-0.4428236478420532,0.00757180156657955,-0.06309624529958902,033780
4,무학,2023,Q4,생활소비재,-0.17894331698613736,-0.032108381075548253,-0.0326295491817753,-0.00013797256849390482,0.6172089736760398,0.00757180156657955,0.002121091365821323,033920
4,한국가스공사,2023,Q4,생활소비재,0.07310244983494102,-0.02907807893639125,0.04494770018676153,0.032254196001072044,2.311025506234474,0.00757180156657955,-0.01850490620798552,036460
4,팜스코,2023,Q4,생활소비재,-0.05737346969145729,-0.026720460198095375,-0.15581365577398465,-0.15617457853273908,-0.3169466313845637,0.00757180156657955,-0.0921304506276493,036580
4,대우인터내셔널,2023,Q4,산업재,-0.0936546734822794,-0.007691882457082522,0.05198963665316536,-0.04600998630620978,-0.353777482631893,0.00757180156657955,-0.24271090067905848,047050
4,한국항공우주,2023,Q4,산업재,-0.0018145060863817286,0.006238013836370904,-0.06624625211873658,-0.03551932794387436,1.3636415381499187,0.00757180156657955,0.04946272448238216,047810
4,동원F&B,2023,Q4,생활소비재,-0.10548364003736209,-0.040146618924621125,-0.21646948563805857,-0.20719014544313974,-0.6269365037645276,0.00757180156657955,0.12136546534308743,049770
4,한전KPS,2023,Q4,산업재,-0.044531378325202944,-0.0211583167123367,0.07829418214640094,0.059794961824229276,0.6211204798344074,0.00757180156657955,-0.03023632796750363,051600
4,LG생활건강,2023,Q4,생활소비재,-0.061355011607819664,0.005508365401627913,-0.1689210942195446,-0.1293815702157557,-0.8986532620872792,0.00757180156657955,0.26455102825035887,051900
4,에이블씨엔씨,2023,Q4,생활소비재,-0.2982381018225726,-0.004167044602203296,-0.44031314807015987,-0.36089733398379664,-0.8159755219640017,0.00757180156657955,0.21523082458234918,078520
4,현대글로비스,2023,Q4,산업재,-0.019511142011394506,0.016523843787425774,-0.03013273989937726,-0.03606684140132499,0.034578942547976776,0.00757180156657955,-0.029745857766283784,086280
4,아모레퍼시픽,2023,Q4,생활소비재,-0.26327996349326727,-0.019500500270403176,0.2723067155816652,0.23085667131190246,0.35290592488088857,0.00757180156657955,0.4351215227396225,090430
4,CJ제일제당,2023,Q4,생활소비재,-0.15498298769793922,-0.030723349816581647,0.034312592365351335,0.0197218460454629,-0.8637174442611938,0.00757180156657955,0.10136104306075354,097950
4,락앤락,2023,Q4,생활소비재,-0.07752359056629987,-0.026155541577389307,0.19429192057403744,-0.00684879454999876,-0.4266642537916675,0.00757180156657955,0.38234061839468053,115390
4,이마트,2023,Q4,생활소비재,-0.21079048303497394,-0.0028985848985561002,-0.10528747786919512,-0.05304326657198333,-0.6438126854010795,0.00757180156657955,-0.11812961571115743,139480
4,삼양사,2023,Q4,생활소비재,-0.005154027210595033,0.031102655523891132,0.06051029689799092,0.039505201838851534,0.13750485513164312,0.00757180156657955,0.06814085460925601,145990
4,한국콜마,2023,Q4,생활소비재,-0.16096412686321465,-0.02473579557205674,0.06295858573937063,0.043434385651129004,0.40771816053190957,0.00757180156657955,0.16881619709672435,161890
4,코스맥스,2023,Q4,생활소비재,-0.25592196344361595,0.03537695301598931,0.13775663694917228,0.150929940676924,-0.3225073679022069,0.00757180156657955,0.4751966144321978,192820
