name,year,quarter,sector,Relative Return,M_국제유가 변화율,F_유동부채 변화율,F_법인세차감전 순이익 변화율,F_비유동부채 변화율,F_이익잉여금 변화율,F_당기순이익(손실) 변화율,Label,Code
서흥,2018,Q2,헬스케어,-0.06473727727885197,0.11515816784752042,0.05182993157781235,-0.1063329593415897,0.012272825889041217,0.027548794818211153,-0.16182913574710345,-0.04708717561298177,008490
서흥,2018,Q1,헬스케어,0.06068375819570552,0.08575762500677153,0.09820812259247114,-11.773956769018714,-0.05054850275479006,0.02106395705020736,-9.102140586589424,-0.06473727727885197,008490
서흥,2017,Q4,헬스케어,-0.00025751110231818364,0.18077144502014986,0.07572165486864324,-1.1608819068450904,-0.11660173479994163,-0.0071611399133136855,-1.2424941406855983,0.06068375819570552,008490
서흥,2017,Q3,헬스케어,-0.11315723383542628,0.04912421985101645,0.3906937043561469,-0.3053152681810086,-0.35597728655447103,0.019254707192618792,-0.41091107289099893,-0.00025751110231818364,008490
서흥,2017,Q2,헬스케어,-0.13460001263980625,-0.07470193740685538,0.09866101115449699,0.21583638198388821,-0.04173299005591369,0.023849175954535173,0.2721811809451036,-0.11315723383542628,008490
서흥,2017,Q1,헬스케어,-0.04941481079204429,0.09135267010029824,-0.07001674710127026,-0.1219564527205883,0.041418274997763405,0.0036864690560081126,-0.13022277762219003,-0.13460001263980625,008490
서흥,2016,Q4,헬스케어,-0.17877250932823466,0.07425742574257432,-0.01748674462176114,0.26973925254871434,0.02841416880773795,0.030696192064319616,0.20684065109568506,-0.04941481079204429,008490
서흥,2016,Q3,헬스케어,-0.02161304775481084,0.005784579336604034,0.14060536555083436,-0.373384646109433,-0.1865720031227993,0.02661468495933761,-0.35894427233518433,-0.17877250932823466,008490
서흥,2016,Q2,헬스케어,-0.18526692966740427,0.3509743792660007,0.20732454667629718,0.7026084363126823,-0.012992358822073502,0.03285636289274585,0.9060203012702475,-0.02161304775481084,008490
서흥,2016,Q1,헬스케어,0.1218431730422396,-0.22660852268380383,0.11239068806123687,-0.8113790088413116,-0.05676046619816699,0.003703816226184653,-0.8267338776694269,-0.18526692966740427,008490
광동제약,2024,Q4,헬스케어,-0.05928031072439577,-0.9982192112249554,-0.1349202760094913,33.134354165306966,1.182890801570875,0.025367097347124723,77.23616158715456,-0.05928031072439577,009290
광동제약,2024,Q3,헬스케어,-0.01670221699653235,-0.05674568795778523,0.1162224600557904,-0.7074566154214952,0.006602295845326234,0.0003350794641454602,-0.8396079906535506,-0.05928031072439577,009290
광동제약,2024,Q2,헬스케어,-0.03642188886279837,0.01979840167061564,0.023680297655993998,-0.894937492318355,0.4890275597196667,0.0020935017583552096,-0.9130542207665777,-0.01670221699653235,009290
광동제약,2024,Q1,헬스케어,-0.06094678622268626,-0.008599753155233536,0.05957270570979878,1.760716490066074,-0.004617182163552447,0.015857346584554843,6.0332155094972855,-0.03642188886279837,009290
광동제약,2023,Q4,헬스케어,-0.09776234306129312,-0.03388722209400741,0.003234926302652985,-0.49144329214982274,0.032910251421986336,0.0006366939317234976,-0.8206922090447989,-0.06094678622268626,009290
광동제약,2023,Q3,헬스케어,0.06699793426647052,0.106533304958502,0.05060527167568463,0.18209123523940396,0.01936794893485816,0.019792130568740296,0.21605176072462995,-0.09776234306129312,009290
광동제약,2023,Q2,헬스케어,0.05405369388834563,-0.03519218134034163,0.11659521202546985,-0.2793603117648087,-0.3490818499099627,0.016545012528894842,-0.4654407777663011,0.06699793426647052,009290
광동제약,2023,Q1,헬스케어,0.04456560647099108,-0.08337411073888668,0.12932954308949274,0.2565552350675542,0.026992240701502856,0.022290326806001737,0.728400334844765,0.05405369388834563,009290
광동제약,2022,Q4,헬스케어,-0.0623101367041075,-0.12070563315019511,0.0388686004971619,0.4023823640008979,0.0021885484332933025,0.02004902677043252,0.3442936375405625,0.04456560647099108,009290
광동제약,2022,Q3,헬스케어,-0.07497466965076101,-0.11299650647329962,0.06006976913299322,0.17418465066365862,0.007369242918777497,0.014086499601293268,0.2244676069036904,-0.0623101367041075,009290
광동제약,2022,Q2,헬스케어,0.04427132528247556,0.13207484462760455,0.18926040584787684,0.0007602595664393252,0.023887166460882847,0.011638069626423775,0.012180841930301556,-0.07497466965076101,009290
광동제약,2022,Q1,헬스케어,-0.04210243108253543,0.2602194672474454,-0.12785669295543545,-0.22980931256700976,0.02112056960448272,0.0017162375652717277,-0.3280264570926945,0.04427132528247556,009290
광동제약,2021,Q4,헬스케어,0.05838417734390898,0.08325393584683072,-0.08695729224357773,-0.47429637350214526,0.007296977157447149,0.018045084703464997,-0.39699899917145276,-0.04210243108253543,009290
광동제약,2021,Q3,헬스케어,-0.03217929918736833,0.06736077481840197,0.059300679971949544,1.0008727385410903,0.01299806991590513,0.029800069206446844,1.1015446100520823,0.05838417734390898,009290
광동제약,2021,Q2,헬스케어,-0.07242752538901487,0.131754905184698,-0.03440640373676973,0.12018447444284885,4.336986898467272,0.01438404620787992,0.0034060707619509856,-0.03217929918736833,009290
광동제약,2021,Q1,헬스케어,0.0425041024663672,0.3732219462632649,0.0807923431485642,0.24152854887099595,-0.7476256813028141,0.003927038740463518,0.5436395536167853,-0.07242752538901487,009290
광동제약,2020,Q4,헬스케어,-0.3261186561604223,0.030879044146171264,0.02045337248547696,-0.5284354462045056,-0.1298102406094137,0.009829771468710558,-0.5865023850995184,0.0425041024663672,009290
광동제약,2020,Q3,헬스케어,0.0018716884839686324,0.464159945473134,-0.01734161270986201,-0.05857426916822572,0.01234400672534286,0.023299056438692345,-0.07713778231846924,-0.3261186561604223,009290
광동제약,2020,Q2,헬스케어,0.06510587803462331,-0.41825270948982285,0.06346976906692414,0.19399723119913603,-0.30211211285623385,0.025900411936058187,0.170286464653848,0.0018716884839686324,009290
광동제약,2020,Q1,헬스케어,0.22469194663422415,-0.20454187036744997,-0.06398831194732058,0.8354411399722645,-0.011036015695245371,0.013767819556752103,1.1114126815651857,0.06510587803462331,009290
광동제약,2019,Q4,헬스케어,-0.14322553308895988,0.023897949297593923,0.1573468124131645,-0.30475561990262634,-0.1577267012860183,0.011107144060980678,0.10132934665051296,0.22469194663422415,009290
광동제약,2019,Q3,헬스케어,0.003166220848214024,-0.10146539633409102,-0.00824222900464644,-0.152800011706422,-0.015681426213724703,0.009851843275640926,-0.5124713252647375,-0.14322553308895988,009290
광동제약,2019,Q2,헬스케어,0.015370752471864216,0.09107698802174014,0.00332150448229096,-0.13441706713958712,-0.023615619845910985,0.020624494693487483,-0.12788619584680716,0.003166220848214024,009290
광동제약,2019,Q1,헬스케어,0.012140336302373156,-0.06709658363690052,0.07122729772378156,1.4626984310088185,0.5326411825181847,0.014690855878285447,2.071756492612412,0.015370752471864216,009290
광동제약,2018,Q4,헬스케어,0.13934509992846605,-0.09983604378074207,-0.07210736490653236,-0.5825630251930789,-0.033017916730059826,0.007554684184541971,-0.6771596809276161,0.012140336302373156,009290
광동제약,2018,Q3,헬스케어,-0.12410651396372092,0.009709172259507959,0.01701815077327118,0.7590573162308862,-0.032428545691904676,0.024989489762256456,0.8548129382985079,0.13934509992846605,009290
광동제약,2018,Q2,헬스케어,-0.09274581500862553,0.11515816784752042,-0.06697029202051197,-0.3488114837002856,0.4332766560425614,0.013656776440506668,-0.39329615805941276,-0.12410651396372092,009290
광동제약,2018,Q1,헬스케어,-0.0014642845314028958,0.08575762500677153,0.04159731022825652,1.1802505499215914,-0.04434082503139691,0.011010640968224905,1.264678625496063,-0.09274581500862553,009290
광동제약,2017,Q4,헬스케어,0.0690218013204262,0.18077144502014986,-0.00958295665297848,-0.6798343913264235,-0.05655968267550893,0.009804765678488536,-0.6844776325517647,-0.0014642845314028958,009290
광동제약,2017,Q3,헬스케어,-0.05426387270765522,0.04912421985101645,0.02931138188660465,1.3902946708220756,-0.05012261211617419,0.0332295676181289,1.5923348265739659,0.0690218013204262,009290
광동제약,2017,Q2,헬스케어,-0.09819239769236829,-0.07470193740685538,0.05888742075064801,-0.32426315455431776,-0.035873186912087074,0.01298483815850826,-0.34959807486365446,-0.05426387270765522,009290
광동제약,2017,Q1,헬스케어,-0.04471522932080928,0.09135267010029824,0.17123283066298178,1.3811022988472237,-0.36400628345702946,0.009541919027780343,1.285143072703145,-0.09819239769236829,009290
광동제약,2016,Q4,헬스케어,-0.0900739170257911,0.07425742574257432,-0.046503280391291035,-0.690831244927651,0.027413374712976335,0.009268426738030522,-0.6830855901995301,-0.04471522932080928,009290
광동제약,2016,Q3,헬스케어,-0.08789709631564545,0.005784579336604034,0.0018138193969050587,-0.1472041041467994,-0.0017634985902638123,0.02890039084941387,-0.1665103734750374,-0.0900739170257911,009290
광동제약,2016,Q2,헬스케어,-0.1682829088470521,0.3509743792660007,0.1483053698417105,0.32466300226314515,-0.3248311123237808,0.035919435120392196,0.31908182188929923,-0.08789709631564545,009290
광동제약,2016,Q1,헬스케어,-0.07118412840981422,-0.22660852268380383,0.15197561068114696,-0.7698297482661177,-0.046222656571088594,0.01606803835102877,-0.7679073613990645,-0.1682829088470521,009290
대웅제약,2024,Q4,헬스케어,-0.20194085745879306,-0.9943004870909142,0.15155063864436635,-1.1467932206720022,-0.15173200302030365,-0.008970392355995838,-1.1938366552976871,-0.20194085745879306,069620
대웅제약,2024,Q3,헬스케어,0.18916351023857117,-0.05674568795778523,-0.15214303929817086,-0.13595953161847085,0.23781378637835027,0.048523685248212045,3.8561446231682277,-0.20194085745879306,069620
대웅제약,2024,Q2,헬스케어,0.18219481517089292,0.01979840167061564,-0.15030635079831645,1.54231988638701,1.4405229016260859,0.010093076362464926,-0.3925158605789145,0.18916351023857117,069620
대웅제약,2024,Q1,헬스케어,-0.1442210789928504,-0.008599753155233536,0.04523421721149812,-0.4722256083307217,-0.0003799465987336381,0.0060585491469085095,-0.7454635808133496,0.18219481517089292,069620
대웅제약,2023,Q4,헬스케어,0.048743475475966636,-0.03388722209400741,0.01238780561272157,0.011599457994778017,0.09982988020522088,0.0702847801752089,1.152495600356298,-0.1442210789928504,069620
대웅제약,2023,Q3,헬스케어,0.013252990289530635,0.106533304958502,0.2408112464226182,-0.1823460923482838,-0.41499801039259043,0.03375488182752617,-0.3118534230501635,0.048743475475966636,069620
대웅제약,2023,Q2,헬스케어,-0.06986015896270115,-0.03519218134034163,0.05031616290982743,0.17566381686980392,-0.21339125722185004,0.05158207550481997,0.4028655564308947,0.013252990289530635,069620
대웅제약,2023,Q1,헬스케어,0.01965366423819441,-0.08337411073888668,0.0752296326352404,-1.750010166994259,-0.011256712768291655,0.025474003921889032,-2.8277552615271846,-0.06986015896270115,069620
대웅제약,2022,Q4,헬스케어,-0.27721589401366126,-0.12070563315019511,0.07619534422916674,-2.2505751423841183,0.0032290977400026843,-0.020212556295869377,-1.5207642045135574,0.01965366423819441,069620
대웅제약,2022,Q3,헬스케어,-0.10600496073427504,-0.11299650647329962,0.0594311272581558,0.04503649973032031,-0.00198748156722095,0.04038056086288022,0.0372476361920655,-0.27721589401366126,069620
대웅제약,2022,Q2,헬스케어,0.10015367822365204,0.13207484462760455,-0.1253017136565281,0.14675485041868908,0.3087823666498586,0.040507467707814104,0.1838466041788649,-0.10600496073427504,069620
대웅제약,2022,Q1,헬스케어,0.03283575678619291,0.2602194672474454,0.013193634207733895,0.7164398366276674,-0.0017987478271584978,0.0217043921492015,-0.4192610920237533,0.10015367822365204,069620
대웅제약,2021,Q4,헬스케어,0.3288844824079724,0.08325393584683072,0.27194630419315335,-0.30541996952760975,-0.324394472633865,0.06405422154779505,1.0825703927193122,0.03283575678619291,069620
대웅제약,2021,Q3,헬스케어,-0.14408817416037634,0.06736077481840197,-0.1822212024082155,-0.01811746456441532,0.385037827586157,0.03173332097241466,0.0005415028347821593,0.3288844824079724,069620
대웅제약,2021,Q2,헬스케어,0.19366675195401076,0.131754905184698,0.21948134164500677,-1.7006760558913443,-0.3191461898304071,0.03275500926448904,-1.620562147763079,-0.14408817416037634,069620
대웅제약,2021,Q1,헬스케어,0.08006156625333917,0.3732219462632649,0.18251695529367096,-10.25749235126169,0.024394127855528414,-0.06313969921044427,-2.7529097035262717,0.19366675195401076,069620
대웅제약,2020,Q4,헬스케어,0.15086989844319507,0.030879044146171264,-0.2287804387377761,-0.3818096267695147,0.37772728752328666,0.029029225259213698,2.705861614812838,0.08006156625333917,069620
대웅제약,2020,Q3,헬스케어,-0.209257455963052,0.464159945473134,0.7580039051119201,-1.3015996773421652,-0.26229791777250433,0.007895172306926268,-1.2848785299077194,0.15086989844319507,069620
대웅제약,2020,Q2,헬스케어,-0.19150606594542435,-0.41825270948982285,-0.06323642356599468,-18.882605786589384,-0.0003922114426420098,-0.026966808313739987,9.918298814473617,-0.209257455963052,069620
대웅제약,2020,Q1,헬스케어,0.19327775825907356,-0.20454187036744997,-0.013611111700978507,-1.1425750461166853,-0.00023777818226844438,-0.015474821305580866,-1.366161094239583,-0.19150606594542435,069620
대웅제약,2019,Q4,헬스케어,-0.22784965535248733,0.023897949297593923,-0.038224742993692384,-6.849240107071699,0.040018172126249585,0.006685331432777941,8.713994407199541,0.19327775825907356,069620
대웅제약,2019,Q3,헬스케어,-0.28372717842911627,-0.10146539633409102,0.020031920805849923,-0.9192806333236947,-0.0002123214987461708,0.0006886904888470102,-0.9736227315069246,-0.22784965535248733,069620
대웅제약,2019,Q2,헬스케어,-0.03358604674266695,0.09107698802174014,-0.30871366556487156,0.8226936791920378,0.5119883009577291,0.026809210254205462,1.7678543165992813,-0.28372717842911627,069620
대웅제약,2019,Q1,헬스케어,-0.015594779739757238,-0.06709658363690052,0.007279549835210286,-2.1147932309264132,0.012441991120169194,-0.0037913216808720396,-1.2833425217143746,-0.03358604674266695,069620
대웅제약,2018,Q4,헬스케어,0.005216954353519602,-0.09983604378074207,0.4658873953541076,-2.1159173721478552,-0.3068782575304466,-0.041155497744944536,-4.502420739402851,-0.015594779739757238,069620
대웅제약,2018,Q3,헬스케어,0.029555656404603017,0.009709172259507959,-0.27415673390966766,-0.33545882530578,0.4595477169568569,0.009410813754126446,-0.41686270793111124,0.005216954353519602,069620
대웅제약,2018,Q2,헬스케어,0.03403901863627715,0.11515816784752042,0.4620761611297255,0.32816946593467344,-0.3380604653242394,0.016402962229962403,0.5335759394385131,0.029555656404603017,069620
대웅제약,2018,Q1,헬스케어,-0.031720595904997845,0.08575762500677153,0.036311356305094744,2.86233825927862,-5.588525795507948e-05,0.011261712214872377,-0.3305221132411079,0.03403901863627715,069620
대웅제약,2017,Q4,헬스케어,0.5542092943841713,0.18077144502014986,-0.3220301465516866,-0.86985155141167,0.43112931876962945,0.016421705422918986,-0.28949256478764296,-0.031720595904997845,069620
대웅제약,2017,Q3,헬스케어,0.28865489637848146,0.04912421985101645,0.49032583985373446,-0.22614706743198654,-0.30126732810559353,0.02365947709067706,-0.22973756573540582,0.5542092943841713,069620
대웅제약,2017,Q2,헬스케어,-0.0003172633130357431,-0.07470193740685538,0.008867059751643813,1.6996276831849477,0.00042879532550887944,0.03168950358867351,1.7135268129236718,0.28865489637848146,069620
대웅제약,2017,Q1,헬스케어,0.08004819637260743,0.09135267010029824,0.023517533876371566,-0.5256997741255856,-0.0010055613119337448,-0.0026674336248619923,-0.7098916200561972,-0.0003172633130357431,069620
대웅제약,2016,Q4,헬스케어,-0.052516061062766045,0.07425742574257432,0.44603446276908953,0.6901637643201044,-0.02005239678828985,0.04928001348134048,1.7605204272365755,0.08004819637260743,069620
대웅제약,2016,Q3,헬스케어,-0.12977171519674705,0.005784579336604034,-0.05499521369871385,0.2242284295900543,0.006645629276304854,0.015405973508464177,0.23772657735153535,-0.052516061062766045,069620
대웅제약,2016,Q2,헬스케어,-0.04941339463599255,0.3509743792660007,0.06473094457555839,0.20949932315833242,0.5425254241981399,0.005681273563482581,0.20123480557520668,-0.12977171519674705,069620
대웅제약,2016,Q1,헬스케어,0.04055458798457505,-0.22660852268380383,0.04703189539170305,-0.9041150504208844,0.0010929510520916175,-0.0076605146834055615,-0.9140492985639949,-0.04941339463599255,069620
한미약품,2024,Q4,헬스케어,-0.30605436230436234,-0.9948879570774716,0.08081594301727213,1.495830334060309,-0.05091075610480267,0.09831354618425547,1.6074015230431065,-0.30605436230436234,128940
한미약품,2024,Q3,헬스케어,0.21547402246704772,-0.05674568795778523,-0.0683964248324147,-0.4225405972250941,0.3991443684512459,0.04428564684762493,-0.42800765142963326,-0.30605436230436234,128940
한미약품,2024,Q2,헬스케어,-0.06455449847522676,0.01979840167061564,-0.050608324604065724,0.026186239570497483,-0.09704615134445016,0.102940940910202,0.049185902569259365,0.21547402246704772,128940
한미약품,2024,Q1,헬스케어,-0.06703902988820826,-0.008599753155233536,0.0052045204294730585,-0.23094344237799458,-0.0923704261457935,0.08509146838859327,0.17041365956124443,-0.06455449847522676,128940
한미약품,2023,Q4,헬스케어,0.029600978467908226,-0.03388722209400741,0.03034064418651794,1.349515225149244,-0.26998533955555004,0.06042852802118559,-0.05139021052366921,-0.06703902988820826,128940
한미약품,2023,Q3,헬스케어,-0.05747364214878319,0.106533304958502,0.035897511579847,-0.4137588825413795,-0.21182268121898662,0.1131951328549361,-0.06383092104954247,0.029600978467908226,128940
한미약품,2023,Q2,헬스케어,0.05126414257970115,-0.03519218134034163,-0.04813200544219853,0.3484520971419327,-0.35942163649360603,0.1375440053624708,0.1941425092404896,-0.05747364214878319,128940
한미약품,2023,Q1,헬스케어,0.1040982669244066,-0.08337411073888668,0.009556312051972604,2.2791613867018037,-0.03325269602634651,0.09531272730338247,1.1239760329026742,0.05126414257970115,128940
한미약품,2022,Q4,헬스케어,0.05742923487358205,-0.12070563315019511,-0.009157879861019902,-0.5864275135123974,-0.15682947919737156,0.07050982409424478,-0.1194498379348714,0.1040982669244066,128940
한미약품,2022,Q3,헬스케어,-0.13993765977515552,-0.11299650647329962,0.04744359294164968,1.0959372511250836,-0.10946758102368004,0.07783267017657214,0.5539344219152431,0.05742923487358205,128940
한미약품,2022,Q2,헬스케어,0.10682624900382529,0.13207484462760455,-0.039504028504800726,-0.6249111683883453,-0.12599639519884454,0.05272852639385772,-0.48350531552109266,-0.13993765977515552,128940
한미약품,2022,Q1,헬스케어,0.1106898560947257,0.2602194672474454,0.052043491737512326,0.8977987964891432,-0.03568362722268614,-0.07416324727130374,2.202169603384641,0.10682624900382529,128940
한미약품,2021,Q4,헬스케어,0.1365419181680136,0.08325393584683072,-0.02540116943045634,-0.04693739924856988,-0.05362171401512228,0.04228463067745358,-0.46532679050525605,0.1106898560947257,128940
한미약품,2021,Q3,헬스케어,-0.08716205512470909,0.06736077481840197,0.039190108723772266,1.8937356812342827,-0.0956119975573202,0.061052678227450974,1.7834586931817444,0.1365419181680136,128940
한미약품,2021,Q2,헬스케어,-0.031371689926315345,0.131754905184698,0.1605304128825229,-0.4061090103330709,-0.209414930073216,0.02242600034384501,-0.4237882027230213,-0.08716205512470909,128940
한미약품,2021,Q1,헬스케어,-0.033360489244546265,0.3732219462632649,0.04479662558305475,-0.6162566034686854,0.017771944765095027,0.0011302641680199788,-0.6648977316968927,-0.031371689926315345,128940
한미약품,2020,Q4,헬스케어,-0.03156698280722092,0.030879044146171264,-0.06564356165008522,-1.495415357981975,-0.1087989716434159,0.16777872398754612,-1.598326306739919,-0.033360489244546265,128940
한미약품,2020,Q3,헬스케어,-0.12822564058653205,0.464159945473134,-0.0825666727777763,-3.07872101145333,0.09052419347593621,-0.1849622453256875,-3.5468295230938662,-0.03156698280722092,128940
한미약품,2020,Q2,헬스케어,-0.009742006283337712,-0.41825270948982285,0.18008453036293082,3.171702204997281,-0.14662651876904376,0.07831187089414504,2.6032046300718537,-0.12822564058653205,128940
한미약품,2020,Q1,헬스케어,-0.08863229393828863,-0.20454187036744997,0.12957688839600756,-0.45774135674071215,0.00998980054866827,-0.016104194181200793,-0.551658061872308,-0.009742006283337712,128940
한미약품,2019,Q4,헬스케어,-0.024137604777819954,0.023897949297593923,-0.056249327457422504,171.15736596244645,0.005995931415992084,-0.017793188954355443,25.428854183762017,-0.08863229393828863,128940
한미약품,2019,Q3,헬스케어,-0.008514803220705261,-0.10146539633409102,0.01510862385120082,-0.9980065257453826,0.018742182383240102,0.0017752037106124607,-0.9822076984444675,-0.024137604777819954,128940
한미약품,2019,Q2,헬스케어,-0.22992399278530773,0.09107698802174014,-0.21603649985339846,11.266453095179086,0.32391289421327984,0.11086726663333946,14.28453226421315,-0.008514803220705261,128940
한미약품,2019,Q1,헬스케어,-0.0900411324375388,-0.06709658363690052,0.3887396361096789,-1.3253621050113529,-0.028141587332878415,-0.03193143253493114,-1.1087799042899833,-0.22992399278530773,128940
한미약품,2018,Q4,헬스케어,0.0486003119179495,-0.09983604378074207,-0.22789032473966042,-3.3388823189550325,0.16976597092148205,-0.0975112142774488,-2.5177842084893243,-0.0900411324375388,128940
한미약품,2018,Q3,헬스케어,0.026422122860765306,0.009709172259507959,-0.03221928231631643,-0.8484108645531857,0.009496443927240916,0.03991520331330434,-0.39278029591475994,0.0486003119179495,128940
한미약품,2018,Q2,헬스케어,0.04667889320858402,0.11515816784752042,-0.14652116910280355,0.9061372742114098,0.6001287399497817,0.06033596895783444,0.7642013267800354,0.026422122860765306,128940
한미약품,2018,Q1,헬스케어,-0.09594763606609717,0.08575762500677153,0.011118470644446043,-3.851889172007717,0.1108508499287475,-0.05488900297626176,-0.12897892066780692,0.04667889320858402,128940
한미약품,2017,Q4,헬스케어,0.037264029376655905,0.18077144502014986,0.12129582597107835,-1.2769352027717988,-0.1569405153164759,0.018479837962752876,-0.5491206904206934,-0.09594763606609717,128940
한미약품,2017,Q3,헬스케어,0.44090160307636417,0.04912421985101645,0.22891153335719805,4.738812744965902,-0.1452594876695722,0.10721787860330556,1.4458357534735384,0.037264029376655905,128940
한미약품,2017,Q2,헬스케어,-0.1135130908570594,-0.07470193740685538,0.10979809435740928,-0.8522491680077543,0.012325344438387953,0.04584668566653072,-0.46803122704259315,0.44090160307636417,128940
한미약품,2017,Q1,헬스케어,0.22556129134254177,0.09135267010029824,-0.24001786453278495,-1.2591799489745417,0.006690191921751465,0.0943110524395856,-1.2644099186438829,-0.1135130908570594,128940
한미약품,2016,Q4,헬스케어,-0.3288709999347528,0.07425742574257432,0.002415616754143146,7.055552299138949,0.6615877111283097,-0.2720612627820843,-91.57112320925594,0.22556129134254177,128940
한미약품,2016,Q3,헬스케어,-0.35232659770494706,0.005784579336604034,0.03823567249320914,-1.4517447360027431,-0.17789509341779342,0.0028749925792244113,-0.9716083665636609,-0.3288709999347528,128940
한미약품,2016,Q2,헬스케어,0.01591318406980318,0.3509743792660007,-0.08838121558968459,-0.30919942799676403,-0.01889307416549324,0.11267127970815238,-0.43821269858919254,-0.35232659770494706,128940
한미약품,2016,Q1,헬스케어,-0.1787394786283491,-0.22660852268380383,-0.13840981000115382,-0.879740043470397,-0.23470064232698196,0.06629009048187617,-0.7789057618274577,0.01591318406980318,128940
동아에스티,2024,Q4,헬스케어,-0.4241662321269875,-0.9965471925890066,-0.15335004914099204,4.162230367087,0.011273170803142385,-0.021591135692260677,2.5660420479614467,-0.4241662321269875,170900
동아에스티,2024,Q3,헬스케어,0.11852063188702255,-0.05674568795778523,-0.2969632617336878,-0.8445491190548632,0.17999952351395687,0.007508408077628204,-0.8445491189734949,-0.4241662321269875,170900
동아에스티,2024,Q2,헬스케어,0.10768631637488779,0.01979840167061564,0.01759512720855727,3.5915056555056353,0.3701963417027161,0.04124394305477841,3.5915056538434174,0.11852063188702255,170900
동아에스티,2024,Q1,헬스케어,-0.16437181620274033,-0.008599753155233536,-0.05194861168506437,-1.1877499840738504,0.4038586701792104,-0.023294388063333504,-1.2100331941643523,0.10768631637488779,170900
동아에스티,2023,Q4,헬스케어,0.24990245783200782,-0.03388722209400741,0.21266706286580628,-1.7633340331208613,-0.2335498270367573,-0.09313933309368416,-1.7082679966008865,-0.16437181620274033,170900
동아에스티,2023,Q3,헬스케어,-0.16416859584741345,0.106533304958502,0.6039652763500116,1.3884176006868767,-0.3225772129997634,0.05568885977654081,1.3884176003871995,0.24990245783200782,170900
동아에스티,2023,Q2,헬스케어,0.22828194819849823,-0.03519218134034163,-0.05320678757838493,-0.47290542835542027,0.26720526632395947,0.023615616926974115,-0.4729054282753884,-0.16416859584741345,170900
동아에스티,2023,Q1,헬스케어,-0.05285487742783433,-0.08337411073888668,0.13868340715059313,-1.5752040437093355,-0.010397706595309253,0.015252583180302315,-1.5204286714116049,0.22828194819849823,170900
동아에스티,2022,Q4,헬스케어,-0.03320790542035765,-0.12070563315019511,-0.2101125933620439,-1.9189811088989845,-0.04383105041534818,0.008692640468141999,-1.819450430908005,-0.05285487742783433,170900
동아에스티,2022,Q3,헬스케어,0.038819261367116956,-0.11299650647329962,-0.09020697099632424,3.9238680671969473,0.105528342141612,0.11750917786338166,5.533985136702214,-0.03320790542035765,170900
동아에스티,2022,Q2,헬스케어,-0.045443421874404526,0.13207484462760455,-0.09094129590449918,-0.3785845920570371,0.0765932526660833,0.01642428127326978,0.7465585673389172,0.038819261367116956,170900
동아에스티,2022,Q1,헬스케어,0.001248375176212048,0.2602194672474454,-0.0013667748045500527,-1.7629042146594474,0.3749526068022331,-0.03704782839820664,-1.2642069264481792,-0.045443421874404526,170900
동아에스티,2021,Q4,헬스케어,0.039211302652888455,0.08325393584683072,0.04942515468892528,-1.7590368695426946,-0.16657022529519006,-0.023624151247031655,-1.587209813511076,0.001248375176212048,170900
동아에스티,2021,Q3,헬스케어,-0.052288847207465745,0.06736077481840197,0.24820626942314905,1.1279269016649152,0.49309278799742917,0.06855488177122737,0.9393275777075847,0.039211302652888455,170900
동아에스티,2021,Q2,헬스케어,-0.04653119264432603,0.131754905184698,0.31327286796416476,1.406394230981542,-0.2558349159888714,0.03641634785992243,7.430994493913387,-0.052288847207465745,170900
동아에스티,2021,Q1,헬스케어,0.02088670980673501,0.3732219462632649,0.07693852083742025,-1.1360748408045291,0.02964343997850971,-0.04329258435683081,-1.0511939874321201,-0.04653119264432603,170900
동아에스티,2020,Q4,헬스케어,-0.29242598531751146,0.030879044146171264,-0.0017659130033366166,-5.700098418482315,-0.0194432383786296,-0.11626080350047174,-4.4467899776680415,0.02088670980673501,170900
동아에스티,2020,Q3,헬스케어,-0.1371977300477319,0.464159945473134,-0.003665708456337402,-1.297680432862949,-0.0013983498210480283,0.021144022025522125,-1.4711617289167411,-0.29242598531751146,170900
동아에스티,2020,Q2,헬스케어,-0.1656770632199041,-0.41825270948982285,-0.3092176897545532,-1.2110870777192255,0.2360379924770637,-0.042824971446187465,-1.1900802139880537,-0.1371977300477319,170900
동아에스티,2020,Q1,헬스케어,0.03913915501463555,-0.20454187036744997,-0.005020312316182829,2.023151218832753,0.07449303835136623,0.23166486433646383,2.4149529348780017,-0.1656770632199041,170900
동아에스티,2019,Q4,헬스케어,-0.06196697671199214,0.023897949297593923,-0.05944289822814741,-0.1844990762116434,-0.21133158514094397,0.08324770291364403,-0.32689182980473286,0.03913915501463555,170900
동아에스티,2019,Q3,헬스케어,0.08481739447224475,-0.10146539633409102,-0.0027868309090367527,1.159612111398979,0.02475936918981092,0.14749922605371912,1.3767402199879455,-0.06196697671199214,170900
동아에스티,2019,Q2,헬스케어,-0.07215338735325941,0.09107698802174014,-0.1648466273689727,-0.5746811996868217,0.674252175550268,0.06895373180719422,-0.6163688371441195,0.08481739447224475,170900
동아에스티,2019,Q1,헬스케어,0.046891671499857956,-0.06709658363690052,0.024852019019056204,-2.529873806787392,0.08107766840841757,0.12361768420059271,-2.2664453183309505,-0.07215338735325941,170900
동아에스티,2018,Q4,헬스케어,0.0076486459547252285,-0.09983604378074207,0.36794572377856416,-3.581188073132869,-0.32960026213001625,-0.1636951112908508,-3.9115446565041356,0.046891671499857956,170900
