name,year,quarter,sector,Relative Return,M_금리 변화율,F_유동자산 변화율,F_이익잉여금 변화율,F_자본총계 변화율,Label,Code
삼성중공업,2021,Q2,중공업,0.0747392888799497,0.11734330484330613,0.018032891803429596,0.6357375708582282,-0.11974023677659562,0.056452057940304744,010140
삼성중공업,2021,Q1,중공업,-0.11626654964734412,0.17195325542571194,-0.13404033794694936,3.645024726220785,-0.1066081750304898,0.0747392888799497,010140
삼성중공업,2020,Q4,중공업,-0.16253200938734758,0.13205764233403983,-0.07686161026135152,-1.3831974608535176,-0.15915120766780888,-0.11626654964734412,010140
삼성중공업,2020,Q3,중공업,0.028380242935356813,-0.01328671328671327,-0.02975322387661372,-5.764979932609826e-05,-0.012613220320307539,-0.16253200938734758,010140
삼성중공업,2020,Q2,중공업,0.0987135016172298,-0.0835291604358025,-0.0657531982653049,-0.6470361842916243,-0.14136482418131224,0.028380242935356813,010140
삼성중공업,2020,Q1,중공업,0.029150752017224196,-0.060040160642572116,0.16440338803646437,-0.15588606802104288,0.005502187085132837,0.0987135016172298,010140
삼성중공업,2019,Q4,중공업,-0.291525323445354,0.191387559808615,-0.14391675671534454,-0.21060025485548162,-0.08044187868258024,0.029150752017224196,010140
삼성중공업,2019,Q3,중공업,-0.07738286074076976,-0.21649484536082508,0.09673681912319032,-0.26854599881736807,-0.08786573451582713,-0.291525323445354,010140
삼성중공업,2019,Q2,중공업,-0.07945480995857554,-0.10064059339177356,0.0040822952398658074,-0.11632818308003856,-0.04724489127089604,-0.07738286074076976,010140
삼성중공업,2019,Q1,중공업,-0.025787363996223035,-0.09282764948769218,0.02926807455099234,-0.04483476290603927,-0.019522377791068024,-0.07945480995857554,010140
삼성중공업,2018,Q4,중공업,0.10917394975537703,-0.10693799508331026,0.05200804579637763,-0.04345393389770302,-0.017660825550221082,-0.025787363996223035,010140
삼성중공업,2018,Q3,중공업,0.23118891217693166,-0.09246405552800974,-0.021708067233147,-0.027063170833706574,-0.012227767347028018,0.10917394975537703,010140
삼성중공업,2018,Q2,중공업,-0.10914166669867553,-0.0044422507403751865,0.02758346497128006,-0.04860327248292928,0.21693572760920188,0.23118891217693166,010140
삼성중공업,2018,Q1,중공업,-0.024362785350564787,0.08530869157626775,0.03166322389566445,-0.0355975428553853,-0.019080165525031112,-0.10914166669867553,010140
삼성중공업,2017,Q4,중공업,-0.19236031889095792,0.094065934065934,0.025721042712047115,-0.12130068231436508,-0.06924671662234116,-0.024362785350564787,010140
삼성중공업,2017,Q3,중공업,0.02278246914957313,0.03346456692913535,-0.16513774059114716,0.006806166098906941,0.003635712105668709,-0.19236031889095792,010140
삼성중공업,2017,Q2,중공업,-0.053459846842630915,0.01678214010777368,-0.05101518804453997,0.012286178287865601,0.006850102396794178,0.02278246914957313,010140
삼성중공업,2017,Q1,중공업,-0.020719367251949956,0.13548951048950886,-0.16690799818953228,0.010850807312644983,0.006098335923743425,-0.053459846842630915,010140
삼성중공업,2016,Q4,중공업,0.09354039364304538,0.3210161662817601,0.08732499179007647,-0.031140143580390633,0.2055970750900551,-0.020719367251949956,010140
삼성중공업,2016,Q3,중공업,0.12193879833170787,-0.16954353663214605,-0.07820665280806727,0.035464384360327283,0.02444451643638179,0.09354039364304538,010140
삼성중공업,2016,Q2,중공업,-0.05073426959654201,-0.08606485539000996,-0.0447423910644299,-0.037792203342606356,-0.031792631301902685,0.12193879833170787,010140
삼성중공업,2016,Q1,중공업,-0.17209840243745703,-0.1254024221983725,0.04683388909004105,0.009793807592386239,0.22263418421254122,-0.05073426959654201,010140
현대미포조선,2024,Q4,중공업,-0.11430236430236436,-0.9485995919652713,0.1607508507826212,0.02864138362242219,0.02024789035061758,-0.11430236430236436,010620
현대미포조선,2024,Q3,중공업,0.09890692446022838,-0.11983510689291532,-0.07644538223422492,-0.002515088700162038,-0.0016317831254003545,-0.11430236430236436,010620
현대미포조선,2024,Q2,중공업,0.4355049531430463,0.02546205269366908,-0.01683716089877829,0.01744456509775194,0.012231135521482361,0.09890692446022838,010620
현대미포조선,2024,Q1,중공업,0.14666691807358895,-0.12136131985833976,-0.06546653571331207,0.0013911207121737323,0.0009882901482525241,0.4355049531430463,010620
현대미포조선,2023,Q4,중공업,-0.22658134178314868,0.00757180156657955,0.023562143033865723,-0.09112874669814175,-0.06387978129242566,0.14666691807358895,010620
현대미포조선,2023,Q3,중공업,-0.20173531899048228,0.11207897793263655,0.010585062636454756,0.005822317763642726,0.004253701249808284,-0.22658134178314868,010620
현대미포조선,2023,Q2,중공업,0.30588950679142124,0.0022310602386272915,0.027771451199959385,-0.024875376722385156,-0.018296208156151517,-0.20173531899048228,010620
현대미포조선,2023,Q1,중공업,0.040972294643167435,-0.12061758935426237,-0.03612429658401295,-0.0023246181589797743,-0.0017108429721991447,0.30588950679142124,010620
현대미포조선,2022,Q4,중공업,-0.27948332984046154,0.11445954938682568,-0.1043331958471021,-0.0918597466742973,-0.06888283064736633,0.040972294643167435,010620
현대미포조선,2022,Q3,중공업,-0.10481405305550945,0.0359464250541639,0.2355872982017766,0.06535078192190924,0.048508385657514363,-0.27948332984046154,010620
현대미포조선,2022,Q2,중공업,0.3573825938863026,0.2746673361787626,0.09057818166290188,0.02820541539176924,0.020796047711511,-0.10481405305550945,010620
현대미포조선,2022,Q1,중공업,0.025992331980153435,0.14767324592997877,0.13030286725001217,-0.017752162025870488,-0.012887148273489246,0.3573825938863026,010620
현대미포조선,2021,Q4,중공업,0.19278336169893925,0.16812521036687933,-0.0351694640501673,-0.052396831657613996,-0.03851094725526161,0.025992331980153435,010620
현대미포조선,2021,Q3,중공업,0.03603568655474404,-0.05306772908366497,0.0990172815797441,0.026832475613334683,0.020039647106479874,0.19278336169893925,010620
현대미포조선,2021,Q2,중공업,-0.11281805848560195,0.11734330484330613,0.04985523452986529,-0.08418596311000048,-0.06426827148097058,0.03603568655474404,010620
현대미포조선,2021,Q1,중공업,0.5357704126401688,0.17195325542571194,-0.0016163748423022595,0.01484695222117427,0.011278373949034748,-0.11281805848560195,010620
현대미포조선,2020,Q4,중공업,0.3054352155519937,0.13205764233403983,-0.04864825643849224,-0.04439021564193946,-0.011917799637408799,0.5357704126401688,010620
현대미포조선,2020,Q3,중공업,0.07451849768252986,-0.01328671328671327,-0.011609622414357923,0.0013805977479119935,0.0010851631943027407,0.3054352155519937,010620
현대미포조선,2020,Q2,중공업,-0.14364720519614668,-0.0835291604358025,0.0448305564546807,0.0009843260384028163,0.0005376629084876683,0.07451849768252986,010620
현대미포조선,2020,Q1,중공업,0.015781696221026792,-0.060040160642572116,0.046522247994166044,0.014407930350071707,0.011284869284811316,-0.14364720519614668,010620
현대미포조선,2019,Q4,중공업,-0.21085323187779612,0.191387559808615,-0.03992998742410614,-0.0031294411705028446,-0.003259694466297147,0.015781696221026792,010620
현대미포조선,2019,Q3,중공업,0.002390528022572974,-0.21649484536082508,0.04586597028998618,0.012015905488688583,0.009382134815770993,-0.21085323187779612,010620
현대미포조선,2019,Q2,중공업,-0.1770952594729852,-0.10064059339177356,-0.02761583675194379,0.00891319368934762,0.007705600597580853,0.002390528022572974,010620
현대미포조선,2019,Q1,중공업,-0.12370889540684578,-0.09282764948769218,-0.031207396414028254,-0.007801596301026392,-0.006096987241494989,-0.1770952594729852,010620
현대미포조선,2018,Q4,중공업,0.18480418478697624,-0.10693799508331026,-0.06387380150095712,-0.05739636595975606,-0.00391289424456609,-0.12370889540684578,010620
현대미포조선,2018,Q3,중공업,0.1233516403864606,-0.09246405552800974,0.02897104712292431,0.02021375822497995,0.016631224173055292,0.18480418478697624,010620
현대미포조선,2018,Q2,중공업,0.012971564211736245,-0.0044422507403751865,0.013513018774196528,-0.017592674793955765,-0.01452248025077818,0.1233516403864606,010620
현대미포조선,2018,Q1,중공업,-0.004316584655314457,0.08530869157626775,-0.12422433289541157,0.12377806801350433,0.03743656707580634,0.012971564211736245,010620
현대미포조선,2017,Q4,중공업,0.08969641466375573,0.094065934065934,0.35700376544712364,0.06545086132247757,-0.05672640515597105,-0.004316584655314457,010620
현대미포조선,2017,Q3,중공업,-0.18191416112003664,0.03346456692913535,-0.11884007659554252,0.10927614771719263,-0.03213223707160873,0.08969641466375573,010620
현대미포조선,2017,Q2,중공업,0.09950869188762608,0.01678214010777368,0.14013209801968096,0.10851808792448936,0.07011324284496001,-0.18191416112003664,010620
현대미포조선,2017,Q1,중공업,0.026317107804752056,0.13548951048950886,-0.18768989541370362,0.02125188087975416,0.05387685727768132,0.09950869188762608,010620
현대미포조선,2016,Q4,중공업,0.19791314356502815,0.3210161662817601,0.09976201388101602,-0.10220713854894159,-0.04829487613201888,0.026317107804752056,010620
현대미포조선,2016,Q3,중공업,-0.20250429185804758,-0.16954353663214605,-0.13503083290145623,0.026146615707874687,0.08876328126661726,0.19791314356502815,010620
현대미포조선,2016,Q2,중공업,0.12352861010544332,-0.08606485539000996,0.06084286941827166,0.07705193894539986,0.14159877662706144,-0.20250429185804758,010620
현대미포조선,2016,Q1,중공업,0.07554966713593551,-0.1254024221983725,-0.04881075279300673,0.04238936357171008,0.08153123940541218,0.12352861010544332,010620
한화테크윈,2024,Q4,중공업,0.6575669352243936,-0.7700654112289759,-0.6366577026173874,0.19409025544896297,0.1931110605462576,0.6575669352243936,012450
한화테크윈,2024,Q3,중공업,0.37474988351701755,-0.11983510689291532,-0.016478470631891562,0.13444878547376082,-0.08202069941016699,0.6575669352243936,012450
한화테크윈,2024,Q2,중공업,0.42999020173573543,0.02546205269366908,0.22333669807738432,0.061221122366269976,0.046791071275524176,0.37474988351701755,012450
한화테크윈,2024,Q1,중공업,0.18928594800086354,-0.12136131985833976,0.033819674880722905,-0.019699093600085482,-0.02311899414044094,0.42999020173573543,012450
한화테크윈,2023,Q4,중공업,0.3273648132583421,0.00757180156657955,-0.041979681536767566,0.0690232880817383,0.075340173226494,0.18928594800086354,012450
한화테크윈,2023,Q3,중공업,0.14499271349019355,0.11207897793263655,0.04565042552554255,-0.03703072317741973,-0.027658888009005955,0.3273648132583421,012450
한화테크윈,2023,Q2,중공업,0.022853351384607694,0.0022310602386272915,0.4060619234992009,0.09271183114872383,0.013538063944627199,0.14499271349019355,012450
한화테크윈,2023,Q1,중공업,0.08066978507345099,-0.12061758935426237,0.181256686593811,0.17737746668068333,0.11777101635563336,0.022853351384607694,012450
한화테크윈,2022,Q4,중공업,0.3113547396980872,0.11445954938682568,1.0911517629129088,0.043060641071014816,0.1512685522842787,0.08066978507345099,012450
한화테크윈,2022,Q3,중공업,0.09479855594504098,0.0359464250541639,0.21083380533485552,0.027794419376035107,0.02027559296222292,0.3113547396980872,012450
한화테크윈,2022,Q2,중공업,0.3713514566696945,0.2746673361787626,-0.004518250484324082,0.06621665999272364,0.047315024214988455,0.09479855594504098,012450
한화테크윈,2022,Q1,중공업,0.08882872308456666,0.14767324592997877,0.03927322906832775,0.04511742248926098,0.03197752797345399,0.3713514566696945,012450
한화테크윈,2021,Q4,중공업,0.3251562160011686,0.16812521036687933,-0.04962911930027014,-0.009297279934632474,-0.006314411624038785,0.08882872308456666,012450
한화테크윈,2021,Q3,중공업,-0.13958243873285217,-0.05306772908366497,0.006850567188391388,0.031639964087302186,0.022012632179458036,0.3251562160011686,012450
한화테크윈,2021,Q2,중공업,0.19907837896605596,0.11734330484330613,-0.14940098241049204,-0.008862079334410411,-0.00651932860126514,-0.13958243873285217,012450
한화테크윈,2021,Q1,중공업,0.03199781496555087,0.17195325542571194,0.08767229620610917,0.05572026705194788,0.03843617101419361,0.19907837896605596,012450
한화테크윈,2020,Q4,중공업,0.28320079864359915,0.13205764233403983,-0.00482635377851337,0.019333717757846758,0.017391306481808977,0.03199781496555087,012450
한화테크윈,2020,Q3,중공업,-0.027574805391050713,-0.01328671328671327,-0.02907859321519335,-0.004630724380451201,-0.0026940194205213874,0.28320079864359915,012450
한화테크윈,2020,Q2,중공업,-0.10701780883894815,-0.0835291604358025,0.01835605252259409,-0.005846962450656634,-0.004154089104276393,-0.027574805391050713,012450
한화테크윈,2020,Q1,중공업,0.11959121594945432,-0.060040160642572116,0.18896183705464464,-0.002094258757811218,-0.0016884610373320008,-0.10701780883894815,012450
한화테크윈,2019,Q4,중공업,-0.3082987403588092,0.191387559808615,0.02290140945338015,2.1831117209547557e-06,-1.9924198380483205e-05,0.11959121594945432,012450
한화테크윈,2019,Q3,중공업,-0.03619378754854341,-0.21649484536082508,-0.057294271814611,0.010742867073479268,0.0072779959832178776,-0.3082987403588092,012450
한화테크윈,2019,Q2,중공업,0.2396145658147603,-0.10064059339177356,0.06315343754964675,-0.01774608830080937,-0.008081696005190486,-0.03619378754854341,012450
한화테크윈,2019,Q1,중공업,-0.07354064154583259,-0.09282764948769218,0.026579673010167948,0.014589144295488854,0.005651143818883098,0.2396145658147603,012450
한화테크윈,2018,Q4,중공업,0.02421419284030474,-0.10693799508331026,0.0674183751661388,0.018959383299767874,-0.003285857372767431,-0.07354064154583259,012450
한화테크윈,2018,Q3,중공업,0.534406571535166,-0.09246405552800974,0.19075833394575636,0.0765107598012762,-0.010043088810432255,0.02421419284030474,012450
한화테크윈,2018,Q2,중공업,-0.13077544158432783,-0.0044422507403751865,-0.11753223841237814,-0.02136771327563869,-0.01762181824399578,0.534406571535166,012450
한화테크윈,2018,Q1,중공업,-0.03228483745982873,0.08530869157626775,0.0036824320834403235,-0.007945894602256254,-0.004567038520823297,-0.13077544158432783,012450
한화테크윈,2017,Q4,중공업,-0.1466206625717485,0.094065934065934,-0.05004488801693807,0.0047984019931976984,-0.050650449523493624,-0.03228483745982873,012450
한화테크윈,2017,Q3,중공업,-0.15761322198606276,0.03346456692913535,-0.3389100448375775,0.058557421301516754,0.005122123922900901,-0.1466206625717485,012450
한화테크윈,2017,Q2,중공업,-0.2684405808370041,0.01678214010777368,-0.04046309806805004,-0.0036810029098141017,0.002875613424348167,-0.15761322198606276,012450
한화테크윈,2017,Q1,중공업,0.042915958867101346,0.13548951048950886,0.10743529883403946,0.019982425786235325,-0.014541699368837091,-0.2684405808370041,012450
한화테크윈,2016,Q4,중공업,-0.20105057256039613,0.3210161662817601,-0.049787708835523414,-0.01677121469148468,-0.027371275902229097,0.042915958867101346,012450
한화테크윈,2016,Q3,중공업,-0.1312677818950058,-0.16954353663214605,-0.051817110218927875,0.025778140064302013,0.020154552732937203,-0.20105057256039613,012450
한화테크윈,2016,Q2,중공업,0.22504868852247512,-0.08606485539000996,-0.15839136140694676,0.028050393446336974,0.03164113197955176,-0.1312677818950058,012450
한화테크윈,2016,Q1,중공업,0.2646872512391267,-0.1254024221983725,0.1794051271989643,0.18881579243581714,-0.028899895762428573,0.22504868852247512,012450
현대엘리베이,2024,Q4,중공업,0.08052707568186233,-0.9875876479140364,0.3582478988020499,0.0034351530623182303,0.0014063990720325492,0.08052707568186233,017800
현대엘리베이,2024,Q3,중공업,0.2528290623784065,-0.11983510689291532,-0.08223157815268223,-0.0339281390165832,-0.014174673923998293,0.08052707568186233,017800
현대엘리베이,2024,Q2,중공업,0.06220879736300331,0.02546205269366908,-0.20690276792887863,0.09705861081592415,0.03838079129395333,0.2528290623784065,017800
현대엘리베이,2024,Q1,중공업,-0.033651021674842255,-0.12136131985833976,0.08669964548544495,-0.20781573629289374,-0.09398674788531036,0.06220879736300331,017800
현대엘리베이,2023,Q4,중공업,-0.25861080503405154,0.00757180156657955,0.03096464982106406,-0.07821496320377797,-0.03478243862803099,-0.033651021674842255,017800
현대엘리베이,2023,Q3,중공업,0.10904720232753652,0.11207897793263655,0.07163571573066085,0.03247084018688495,-0.009320098111323838,-0.25861080503405154,017800
현대엘리베이,2023,Q2,중공업,0.04326490767553322,0.0022310602386272915,-0.1567037169459864,-0.03799246481087171,-0.05237296384705459,0.10904720232753652,017800
현대엘리베이,2023,Q1,중공업,0.5753496570938968,-0.12061758935426237,0.2027234402625997,0.49650372841262747,0.15703048140924425,0.04326490767553322,017800
현대엘리베이,2022,Q4,중공업,-0.024815802144115995,0.11445954938682568,-0.0003637885190959089,0.07420354074698032,-0.002375955805313912,0.5753496570938968,017800
현대엘리베이,2022,Q3,중공업,-0.048603483585653154,0.0359464250541639,-0.03448713232669809,0.006529787141859256,0.0020894138632696624,-0.024815802144115995,017800
현대엘리베이,2022,Q2,중공업,-0.09024746790815313,0.2746673361787626,0.10245514699096936,0.34231434128123617,0.08885154486447511,-0.048603483585653154,017800
현대엘리베이,2022,Q1,중공업,-0.01669566052987178,0.14767324592997877,-0.11248677972897159,-0.08879133966086128,-0.0246686200572529,-0.09024746790815313,017800
현대엘리베이,2021,Q4,중공업,-0.12345843558989766,0.16812521036687933,0.08911084289887028,0.27857787667304046,0.06443357855823195,-0.01669566052987178,017800
현대엘리베이,2021,Q3,중공업,-0.018128181304509196,-0.05306772908366497,-0.10095021070873855,0.08236669432133881,0.01791657663870616,-0.12345843558989766,017800
현대엘리베이,2021,Q2,중공업,0.03388645071062363,0.11734330484330613,-0.05593215731215917,0.020271091717910528,0.004340561909264018,-0.018128181304509196,017800
현대엘리베이,2021,Q1,중공업,0.11894539345943225,0.17195325542571194,0.005149193171778421,-0.05342071549456273,-0.01194001390924182,0.03388645071062363,017800
현대엘리베이,2020,Q4,중공업,-0.13973479856089485,0.13205764233403983,-0.013411106176887788,-0.01828498866400996,0.01941067705757149,0.11894539345943225,017800
현대엘리베이,2020,Q3,중공업,-0.16732270547993275,-0.01328671328671327,0.006500851292069232,0.18007269104419943,0.11854537193746273,-0.13973479856089485,017800
현대엘리베이,2020,Q2,중공업,-0.14953590791974805,-0.0835291604358025,0.12905514546062058,-0.35160076659918926,-0.06953112995199229,-0.16732270547993275,017800
현대엘리베이,2020,Q1,중공업,0.12534774252455733,-0.060040160642572116,0.07884742309756221,0.02021210423517772,-0.034014208477832875,-0.14953590791974805,017800
현대엘리베이,2019,Q4,중공업,-0.1495381476043766,0.191387559808615,0.33713678908662903,0.08729088545637897,0.0245875682711012,0.12534774252455733,017800
현대엘리베이,2019,Q3,중공업,-0.10425607166677874,-0.21649484536082508,-0.09978469231691789,0.047769969704730686,0.01300915442213646,-0.1495381476043766,017800
현대엘리베이,2019,Q2,중공업,0.029369423095243458,-0.10064059339177356,-0.05726227469723211,-0.08470876866215726,-0.021118013411900227,-0.10425607166677874,017800
현대엘리베이,2019,Q1,중공업,-0.11206410594897,-0.09282764948769218,-0.06928617340309151,0.07874192571418637,0.021721312522893,0.029369423095243458,017800
현대엘리베이,2018,Q4,중공업,0.010336102474942824,-0.10693799508331026,0.025782890660547064,0.08412676006026265,0.021874168458649423,-0.11206410594897,017800
현대엘리베이,2018,Q3,중공업,-0.07025630912854537,-0.09246405552800974,-0.04902044483162804,0.023947205355936863,0.006118199969906479,0.010336102474942824,017800
현대엘리베이,2018,Q2,중공업,-0.07311258266872628,-0.0044422507403751865,0.04025625149791212,0.02592191636520158,0.03574413564776657,-0.07025630912854537,017800
현대엘리베이,2018,Q1,중공업,0.44992560097887235,0.08530869157626775,-0.05242123292632006,-0.08424800838238389,0.07524256789037809,-0.07311258266872628,017800
현대엘리베이,2017,Q4,중공업,0.48308545217253007,0.094065934065934,-0.16054107897243908,-0.1432829954608663,-0.04995042637438141,0.44992560097887235,017800
현대엘리베이,2017,Q3,중공업,-0.0012386623707284494,0.03346456692913535,0.1643964970738443,0.2882855407388152,0.08085623135695785,0.48308545217253007,017800
현대엘리베이,2017,Q2,중공업,-0.23448728770631377,0.01678214010777368,0.09658450073805436,0.18906590919773714,0.04733477934885055,-0.0012386623707284494,017800
현대엘리베이,2017,Q1,중공업,-0.03047814222934357,0.13548951048950886,-0.08473805359032272,0.10164630212053449,0.008844541253542282,-0.23448728770631377,017800
현대엘리베이,2016,Q4,중공업,-0.11792008295116328,0.3210161662817601,-0.036719791655082434,3.4730052442963295,0.21286591578013003,-0.03047814222934357,017800
