name,year,quarter,sector,Relative Return,F_비유동자산 변화율,F_법인세차감전 순이익 변화율,F_자산총계 변화율,F_매출액 변화율,F_자본총계 변화율,F_비유동부채 변화율,Label,Code
삼성전자,2016,Q2,정보기술,0.16571017441977415,-0.008438729249771848,0.10547589329544516,-0.01564719644810897,0.01903271592217015,0.001519658140393787,0.062009008377701846,0.053607573533440186,005930
삼성전자,2016,Q1,정보기술,-0.017679399203446352,-0.03077684254038604,-0.7784457705518095,-0.018112627695284655,-0.7580358484404188,-0.02653961967042673,0.15206979865587367,0.16571017441977415,005930
삼성SDI,2024,Q4,정보기술,-0.23323203072141702,-0.006463318539636553,2.2752287711059247,-0.0252627458449316,-0.15798238926826413,-0.027531211156121338,-0.27359744591169854,-0.23323203072141702,006400
삼성SDI,2024,Q3,정보기술,-0.08946737351994968,-0.03146048947642255,-1.484932280717812,0.005787418107062958,-0.17838575258093825,-0.00453029835390395,0.17123925982773014,-0.23323203072141702,006400
삼성SDI,2024,Q2,정보기술,-0.2315671435127912,0.023964334780293806,-0.723234772955692,0.0815170877898379,-0.0033825261818407615,0.017273197707435184,0.22620390163368942,-0.08946737351994968,006400
삼성SDI,2024,Q1,정보기술,0.009525937278218849,0.012498642323440556,11.151012569769714,0.04078641264513028,-0.079347585827512,0.052610363931345105,0.07128528312032834,-0.2315671435127912,006400
삼성SDI,2023,Q4,정보기술,-0.12927765950942557,0.0642834329541706,-0.6202234827668851,0.010028244208664994,-0.0067606872154191144,0.0025220319892858,-0.039511698248709703,0.009525937278218849,006400
삼성SDI,2023,Q3,정보기술,-0.28770043814046464,0.037010546974040937,1.3011079535310994,-0.02169645804989595,-0.001056229273141418,0.017095076661806763,-0.029975055826562014,-0.12927765950942557,006400
삼성SDI,2023,Q2,정보기술,-0.0990541303759573,0.006436340516029704,-0.7303880213143179,-0.007759620437457149,0.05641249989352737,0.005424550792170191,-0.08814276371416563,-0.28770043814046464,006400
삼성SDI,2023,Q1,정보기술,-0.1574954555911215,0.02016483799240487,2.1761352974467014,0.05679824569154235,-0.1019003001415858,0.03253772426798052,-0.05675256169833898,-0.0990541303759573,006400
삼성SDI,2022,Q4,정보기술,0.050360961251584783,0.031071317896920414,-0.7782406131133637,-0.008608562489238136,0.16638333127145444,0.011253912146853784,-0.06280122011992983,-0.1574954555911215,006400
삼성SDI,2022,Q3,정보기술,0.20520521263200125,-0.01489565018650607,1.9639277360552359,0.027896107049593555,0.11490183005847254,0.0226758466116046,-0.11807114305533595,0.050360961251584783,006400
삼성SDI,2022,Q2,정보기술,0.09196004961303578,-0.00452499736806089,-0.25060580788541664,0.0343949275369102,0.15127945958187805,0.001683167316154588,0.04219533814102294,0.20520521263200125,006400
삼성SDI,2022,Q1,정보기술,0.19983613894332136,0.01723471229456952,0.36457821575080285,0.06153423061109087,0.07259043404131438,0.01869778762120733,0.26384803575108795,0.09196004961303578,006400
삼성SDI,2021,Q4,정보기술,-0.22333172265055734,-0.00907139797483869,-0.2784449285462629,0.029759507650567896,0.13422557638672883,0.004232833937874991,-0.09054625483566803,0.19983613894332136,006400
삼성SDI,2021,Q3,정보기술,-0.010087483715657743,0.011945170802732052,0.3113445148639711,0.006964494976570812,0.017711508667703102,0.025119585578956105,0.0316517914818788,-0.22333172265055734,006400
삼성SDI,2021,Q2,정보기술,0.304686954315942,0.02205531604208244,0.7171460498481981,0.03815911632773883,0.13781768713937037,0.03522450586696402,0.07921464642508069,-0.010087483715657743,006400
삼성SDI,2021,Q1,정보기술,-0.051867556383400376,0.005780687920031946,2.326857183517707,0.02374710673440794,-0.011502304134530683,0.0031803231531843945,0.04500115432242113,0.304686954315942,006400
삼성SDI,2020,Q4,정보기술,0.10294257651016456,0.029823187810911422,-0.755763822058605,0.03005636181756266,0.03349255265841977,0.02162737804412118,-0.005459394367709258,-0.051867556383400376,006400
삼성SDI,2020,Q3,정보기술,0.06431956717818749,-0.0018557771290109715,0.06257285331539952,0.0007819434762152966,0.11568988946397041,0.012079433307689014,-0.22446501237881922,0.10294257651016456,006400
삼성SDI,2020,Q2,정보기술,0.26047152241687693,0.009189291521865872,-2.8857047919828633,0.02983584322558297,0.1632316546734498,0.020719084973179758,0.0189345923426818,0.06431956717818749,006400
삼성SDI,2020,Q1,정보기술,0.17155230146981043,-0.0179960051895649,0.2612075285385933,-0.03926277704170966,-0.1629927689411944,-0.029232052668078712,-0.03460977096733331,0.26047152241687693,006400
삼성SDI,2019,Q4,정보기술,0.22598516810216482,0.008609848036744472,-1.4126710656050037,0.015935068968686128,0.08711553834276686,-0.0003542591238347992,-0.03030170542783972,0.17155230146981043,006400
삼성SDI,2019,Q3,정보기술,-0.15386900337354675,0.006294817081210269,0.7305262094317002,-0.01289914141739923,0.05881921991854755,0.010049019773554546,-0.06256526518753847,0.22598516810216482,006400
삼성SDI,2019,Q2,정보기술,0.20260305304368428,-0.0014160122530686436,0.006334974050543174,-0.0029882406307421006,0.01576493918163857,0.007882716949995983,0.0022539141960875586,-0.15386900337354675,006400
삼성SDI,2019,Q1,정보기술,0.035160041458900955,-0.00230524209128935,-0.7825801155636836,-0.020738986136830895,-0.1837452870127676,-0.0001851679233083603,-0.0036024495259769918,0.20260305304368428,006400
삼성SDI,2018,Q4,정보기술,-0.041232484812600945,0.03476591199386059,1.5588436479719552,0.02756140777365923,0.0848967058205703,0.018740675894369785,0.06869783893040093,0.035160041458900955,006400
삼성SDI,2018,Q3,정보기술,0.07010092574828349,0.065455296367668,0.36603190668174634,0.08203664091579221,0.1215631318278605,0.013063768607744608,0.8192723844833385,-0.041232484812600945,006400
삼성SDI,2018,Q2,정보기술,0.16815212523828227,0.007340008927827046,-0.08097893483396168,0.019626275538269233,0.1622432844413766,0.003288191845787658,-0.038041628438475694,0.07010092574828349,006400
삼성SDI,2018,Q1,정보기술,0.023440581259759306,-0.023082213513964667,-0.09253686381819437,0.02788912445175451,0.09461079293891528,0.010236075339977058,0.057891173877240076,0.16815212523828227,006400
삼성SDI,2017,Q4,정보기술,-0.041095324840439824,0.02004533363017935,0.5659641607951402,0.014922446283525348,0.06097035715603916,0.017343478510699395,0.057183933367373374,0.023440581259759306,006400
삼성SDI,2017,Q3,정보기술,0.1428726843460105,-0.009967305032854146,-8.458941036503443,0.005804644847473783,0.17657987721387203,-0.0014852049628781838,-0.19794515069431529,-0.041095324840439824,006400
삼성SDI,2017,Q2,정보기술,0.08697602830662833,0.009450359163811095,-0.8880045528572671,-0.0022231037146047683,0.009361323669900168,0.007404336401710676,-0.010941000256374345,0.1428726843460105,006400
삼성SDI,2017,Q1,정보기술,0.05118822344474085,0.0062489515557069275,-1.8024800595726864,-0.014936619819777341,0.11654233181841689,-0.014264801836723184,-0.06233195239016498,0.08697602830662833,006400
삼성SDI,2016,Q4,정보기술,0.369051702142118,-0.011459343479045647,-1.6369825204445196,-0.06086459676019362,-0.018872464709970838,-0.03809371786442828,-0.18399093026862168,0.05118822344474085,006400
삼성SDI,2016,Q3,정보기술,-0.20506661229947815,0.013657631070218335,1.7072846851489554,-0.04252451316479178,-0.047114190175117865,-0.009290730006468406,-0.05518746950060305,0.369051702142118,006400
삼성SDI,2016,Q2,정보기술,0.060029098997607486,0.015398418420353721,-0.9333146976379244,0.042701027492344945,0.10163166477221308,0.09903591843263437,0.19993650435315669,-0.20506661229947815,006400
삼성SDI,2016,Q1,정보기술,0.09052292737625928,-0.09065998911413464,3.1942603965510727,-0.047358570726510285,-0.8416533709998514,-0.09847028751890452,-0.11839999960287062,0.060029098997607486,006400
대덕전자,2024,Q4,정보기술,0.016664177579807343,0.013271942890196842,0.5215963089523934,0.01012074403869967,-0.03514402811553663,0.008730806799678303,2.537470171096037,0.016664177579807343,008060
대덕전자,2024,Q3,정보기술,0.15248247586581212,-0.017394865784618796,0.14503714396769118,0.005326578316150243,-0.02105291815362409,0.005493708129709951,-0.0358695691612394,0.016664177579807343,008060
대덕전자,2024,Q2,정보기술,0.01728136942842861,0.05370431036334766,-0.6671235985407205,-0.021995788151599194,-0.8177686880938759,0.004775743703821389,9.501946002759691,0.15248247586581212,008060
대덕전자,2024,Q1,정보기술,-0.06674507553379483,0.026369983345946757,1.5585760032998057,0.01624771218884269,3.055410869131536,-0.010105491480299156,-0.4570157931511454,0.01728136942842861,008060
대덕전자,2023,Q4,정보기술,-0.04686844106463875,0.002418723321030436,0.7570431243822431,0.007283421938653056,0.2767430892583238,0.00616027322581747,-0.3111796785165374,-0.06674507553379483,008060
대덕전자,2023,Q3,정보기술,-0.014959936012567641,-0.03425831410330782,2.89584013052817,0.0031791990314253837,-0.024905383697657935,0.0029331483002432712,-0.23523970228467783,-0.04686844106463875,008060
대덕전자,2023,Q2,정보기술,-0.020139870633995475,-0.04754851885589639,-0.957201307121913,-0.02543213861381466,-0.8475316080122379,0.0008005340350198953,3.5457701404813644,-0.014959936012567641,008060
대덕전자,2023,Q1,정보기술,-0.07024964463828759,0.05124464971143383,-1.7721271656262974,0.02042908665677956,0.5728016294475622,-0.00502244005040231,-0.058102536355107204,-0.020139870633995475,008060
대덕전자,2022,Q4,정보기술,0.07393474034507283,-0.030712503398415136,-25.03214511921733,-0.027584016248877408,2.2510080794175966,-0.029072802040276624,-0.312251262014828,-0.07024964463828759,008060
대덕전자,2022,Q3,정보기술,-0.026069642493352158,0.07338747226762043,1.982612908260565,0.0012525887077710074,0.1657803128645019,0.0008273721786962174,-0.032065489151147375,0.07393474034507283,008060
대덕전자,2022,Q2,정보기술,-0.08274954758279959,0.017071115088981514,-0.9717425849069198,-0.018628184364676614,-0.797665750019331,0.0002655085462810458,0.040092661506073046,-0.026069642493352158,008060
대덕전자,2022,Q1,정보기술,0.07747972955829592,1.0534235635129008e-05,-9.056853649462136,0.01347288795384638,-0.10580201430898495,-0.0052841999536908935,-0.39553533750225955,-0.08274954758279959,008060
대덕전자,2021,Q4,정보기술,0.03722694506725424,0.001559051595920069,-1.6478090123832656,-0.0012566418875170626,4.867501539985821,-0.001984733094655966,-0.3426403290459499,0.07747972955829592,008060
대덕전자,2021,Q3,정보기술,0.1129063564214618,0.004654947980571755,-0.5361511412479802,0.0017173464672244343,-0.05535903033562395,0.0022056808509745007,-0.20492668343282916,0.03722694506725424,008060
대덕전자,2021,Q2,정보기술,0.03748639798828364,0.01987249711387884,-0.6043974292814932,-0.01786755722982647,-0.9744073852813825,0.004557293017476649,2.5946432815543523,0.1129063564214618,008060
대덕전자,2021,Q1,정보기술,0.03994710777153376,-0.0009847110857070795,-0.6143162380336181,0.013129078778813863,17.401413659375574,-0.00455250026712628,-0.20944950446983857,0.03748639798828364,008060
대덕전자,2020,Q4,정보기술,-0.17938581097556472,0.05000964465771918,9.532403697321069,0.03474030927047811,1.862108546166342,0.04315339825331144,-0.10848782237505206,0.03994710777153376,008060
대덕전자,2020,Q3,정보기술,-0.07005600405742587,0.32894695040974686,0.6179821671757217,0.1478146306102972,0.6389524977039931,0.1506955276432842,-0.12777561662104553,-0.17938581097556472,008060
대덕전자,2020,Q2,정보기술,0.0,0.3857853137052216,-0.6416490512271116,-0.6150954758959433,-3.373828658316331,0.3476251874452121,-0.18431541888867042,-0.07005600405742587,008060
대덕전자,2020,Q1,정보기술,0.134552061293167,-0.711906373959555,-0.8444590349055885,0.0023312566049609185,-1.0013849350595037,-0.6788506053988828,-0.9885205908437414,0.0,008060
대덕전자,2019,Q4,정보기술,-0.18100158147013987,-0.017899688428284377,0.38431858580737166,0.004736753225047519,-0.08963566571593595,0.01799220415154501,-0.1024504717578868,0.134552061293167,008060
대덕전자,2019,Q3,정보기술,-0.026854043612573375,0.10198826946155015,-0.4087637112322533,0.010078709214095483,0.01024699407881724,0.02317377530480358,-0.21409233465839872,-0.18100158147013987,008060
대덕전자,2019,Q2,정보기술,0.006173116752958632,0.028601332378744182,0.5347995648680961,0.004968191276875755,0.11793005058486217,0.023268263047603988,-0.05407080100725736,-0.026854043612573375,008060
대덕전자,2019,Q1,정보기술,0.09486984104543747,-0.01152349080411097,-0.9218722916194702,0.035988948246126196,0.4698258658638197,-0.006337641170000685,0.28582778992668034,0.006173116752958632,008060
대덕전자,2018,Q4,정보기술,0.07095004237252954,1.449266837790549,17.450203558170347,0.8886754161196835,0.22331013394133792,0.9396622685129763,1.437531847674638,0.09486984104543747,008060
대덕전자,2018,Q3,정보기술,0.12574523540668203,-0.019255200864389477,-0.3966202918123545,0.022921415913259358,-0.024768878368004565,0.014089573353317286,0.38228916786763256,0.07095004237252954,008060
대덕전자,2018,Q2,정보기술,0.05515263194773247,-0.050287983728135144,0.9044828860106269,-0.028796286634704238,-0.0075963718744400666,0.012257116522763623,0.17430356590148643,0.12574523540668203,008060
대덕전자,2018,Q1,정보기술,0.021896118622128993,-0.08859416052019486,0.01592674253380877,-0.014724058254268257,0.08935867106138651,-0.05362250264779711,0.01744170248621102,0.05515263194773247,008060
대덕전자,2017,Q4,정보기술,-0.14864362705953385,0.06390206307257107,-0.008668834467070563,0.05189810122185068,-0.0408306623416419,0.06127389881747325,-0.32679923974170855,0.021896118622128993,008060
대덕전자,2017,Q3,정보기술,-0.17839873806299716,0.09941361145023841,-0.26640014085949304,0.014144786207175963,0.12358722610799289,0.019155514301728793,-0.04981955767173318,-0.14864362705953385,008060
대덕전자,2017,Q2,정보기술,0.1969895920239354,-0.10465160510504878,0.6419245844756962,0.003480936445589222,-0.016512322353240627,0.03897187629222909,-0.17988266218707172,-0.17839873806299716,008060
대덕전자,2017,Q1,정보기술,-0.05961333565303157,-0.02403517214902695,-0.5140384918025276,0.016879183242661133,-0.1294306967774218,-0.008690967818259177,0.35788011069241366,0.1969895920239354,008060
대덕전자,2016,Q4,정보기술,0.10707166670010747,0.022224898663593562,0.6108506062923609,0.04822782791961577,0.10293212608916225,0.0058345047479579915,1.093885045930893,-0.05961333565303157,008060
대덕전자,2016,Q3,정보기술,-0.00692040981007714,-0.050620841748386214,0.8826189869881085,0.014745350791218526,0.10093221363597316,0.01715286350772538,-0.050620841748386214,0.10707166670010747,008060
대덕전자,2016,Q2,정보기술,0.013435611939242587,0.008471300436446949,0.4771227932971669,-0.00841685605980258,0.1262668765731696,0.014051860973777863,0.008471300436446949,-0.00692040981007714,008060
대덕전자,2016,Q1,정보기술,-0.09651896158373863,0.25310809257237743,-0.8968848929687514,0.006398515384439474,-0.7977071058664476,-0.013586904896992658,-0.047956261627785435,0.013435611939242587,008060
삼성전기,2024,Q4,정보기술,0.1832352696323284,-0.014830815103544781,3.2220468544308645,-0.02898129856992626,-0.05815620910455588,0.025562729434488007,0.0065647220519367,0.1832352696323284,009150
삼성전기,2024,Q3,정보기술,-0.14076218433053553,-0.019654816465402125,-0.8060686767681225,-0.012118889676227762,0.014314726284690993,0.007148848749282566,0.018637113602766542,0.1832352696323284,009150
삼성전기,2024,Q2,정보기술,-0.027343267338761988,-0.0018011829303584692,-0.1325118848283383,0.03904494325070962,0.10123102105851722,0.022714454697080333,0.2648236928207306,-0.14076218433053553,009150
삼성전기,2024,Q1,정보기술,0.08718426559572137,0.025085575440972674,8.476357018294511,0.07371899669362736,0.045619563169473354,0.013669042983432744,0.12446649549514466,-0.027343267338761988,009150
삼성전기,2023,Q4,정보기술,-0.10836384571847801,0.011203616105795122,-0.7590157635846435,-0.007929632211315374,-0.0770085533471101,0.0033022662405071124,0.2277207966383954,0.08718426559572137,009150
삼성전기,2023,Q3,정보기술,-0.06054771648406905,0.04033447752934882,-0.35867056339357406,0.006106230361268894,0.04943003244628286,0.013507518504086935,-0.07376054397899301,-0.10836384571847801,009150
삼성전기,2023,Q2,정보기술,0.06783699676991814,0.052187410178153426,3.7426987903897357,0.020679166520990444,0.16319134126303547,0.021801602890640037,0.374681669383492,-0.06054771648406905,009150
삼성전기,2023,Q1,정보기술,-0.11883706181507349,0.009651510921475204,-1.1421405673979055,0.028584731915548334,0.03849231054398916,-0.02123464802366315,-0.23534282867700562,0.06783699676991814,009150
삼성전기,2022,Q4,정보기술,0.08820273536102646,0.08482870719992563,-1.3790627692671398,-0.008803574787338397,-0.19513409124454206,-0.024295571688401907,1.4133174614743562,-0.11883706181507349,009150
삼성전기,2022,Q3,정보기술,0.05048714975937685,0.020066650376263206,0.3268744221681399,0.08501841166760138,-0.09483403269745994,0.05760124933978128,0.18984803738861333,0.08820273536102646,009150
삼성전기,2022,Q2,정보기술,-0.10154910815405696,0.0315723042930629,0.09992635119609039,0.08196059483639617,0.004697378060489754,0.04515192019072001,0.18168980246585287,0.05048714975937685,009150
삼성전기,2022,Q1,정보기술,0.05998515680479504,0.007446569074092357,0.011601738464496858,0.016136473643544536,-0.060329342898911786,0.016941313171535466,0.3498942648379699,-0.10154910815405696,009150
삼성전기,2021,Q4,정보기술,0.03965269582859916,0.023609836041112997,-0.22023042034434137,-0.03741876952770329,0.10088163373969561,0.027114313356644493,-0.4358763541481485,0.05998515680479504,009150
삼성전기,2021,Q3,정보기술,-0.023108179224949628,0.004699703334897443,1.5324269801972408,0.0892235737903937,0.1116099286517549,0.05689696073916006,0.21884892037936132,0.03965269582859916,009150
삼성전기,2021,Q2,정보기술,0.08564752604963435,0.015309163510377699,-0.43176421468623905,0.058782591507476,0.20316201036823767,0.022745316779983593,0.11284221130563088,-0.023108179224949628,009150
삼성전기,2021,Q1,정보기술,-0.1447299000532229,0.014097197816988372,0.7638698661669503,0.03479328136302051,0.11828480128246133,0.03197426807470216,0.08403751048948749,0.08564752604963435,009150
삼성전기,2020,Q4,정보기술,0.0018666342269697822,-0.018379975593794007,0.7789471722205954,0.016887469267182764,-0.18591765919350456,0.039678304448719226,-0.3148412017631155,-0.1447299000532229,009150
삼성전기,2020,Q3,정보기술,0.06296690054866524,-0.01748363257651664,1.3083856199320678,0.05079490709396639,0.2208042577247593,0.01603700556945431,0.06668830105831014,0.0018666342269697822,009150
삼성전기,2020,Q2,정보기술,-0.12990878472197492,0.008612920361530163,-0.6869683991072744,-0.0340579932550471,-0.10484189444621406,0.011311873949176876,-0.009464982879890727,0.06296690054866524,009150
삼성전기,2020,Q1,정보기술,0.1276368549511855,0.004446415610027232,-2.5768445635556096,0.03521604396424638,0.046834683797202015,-0.0035883404138135067,0.16576353318163806,-0.12990878472197492,009150
삼성전기,2019,Q4,정보기술,0.07248153761811083,0.08507508518281548,-1.4590136223110022,-0.017453358621037474,-0.01096572182089961,-0.01766889134435423,-0.1790221856014006,0.1276368549511855,009150
삼성전기,2019,Q3,정보기술,0.1282414232109355,0.013839957472814746,-0.04269245558973711,0.04332673882034155,0.11999227548834912,0.027942616889657712,0.11506118644821584,0.07248153761811083,009150
삼성전기,2019,Q2,정보기술,-0.06240130778684366,-0.12286891456156479,34.04107885275955,-0.033380092106473636,-0.07838128960582558,0.09380559354883067,-0.7005254864193011,0.1282414232109355,009150
삼성전기,2019,Q1,정보기술,-0.03290288743577899,0.024658703262156578,-0.9375431810907813,0.009498902108180385,-0.0403579852050967,-0.01542706022153506,0.03721306808331293,-0.06240130778684366,009150
삼성전기,2018,Q4,정보기술,-0.0925596562907381,0.024062960819031698,-0.5645278228854012,-0.034324518272358495,-0.11014736025984817,0.0074118828466815945,-0.037234973416804706,-0.03290288743577899,009150
삼성전기,2018,Q3,정보기술,-0.12990380305485644,-0.1264409909743348,0.43492551373362653,0.08917953534784373,0.24007934134864972,0.03993398418717664,0.0458997900849909,-0.0925596562907381,009150
삼성전기,2018,Q2,정보기술,0.1865616877829872,0.004662127775124647,3.4175344978765008,-0.008336319209409582,-0.09977028139272337,0.0034535838548730435,0.04726770614684361,-0.12990380305485644,009150
삼성전기,2018,Q1,정보기술,0.17798914920829823,0.04280905445957073,-1.1373278068398152,0.056741420922561625,0.17123445098905732,0.009977433697170746,0.057017357819861614,0.1865616877829872,009150
삼성전기,2017,Q4,정보기술,0.1190642197034259,-0.03002383908436712,-43.07415885244835,-0.06672690451662433,-0.0638358463119606,-0.0750429159545426,5.928135833108513,0.17798914920829823,009150
삼성전기,2017,Q3,정보기술,-0.018613668509199197,0.014439548713898187,-0.8522578493877953,-0.007863673129353654,0.010347441345526898,-0.013803860043424154,0.5042913214802947,0.1190642197034259,009150
삼성전기,2017,Q2,정보기술,0.15996759832559693,0.036488554712197585,-11.70195469152875,0.012755035509011803,0.04688748088117234,0.028217261294794183,-0.8845446993753264,-0.018613668509199197,009150
삼성전기,2017,Q1,정보기술,0.060985497586756844,0.04360221137906661,-0.9153505099539134,0.03927715264405851,0.2038226735644355,-0.004523413158312839,-0.0005329024928105719,0.15996759832559693,009150
삼성전기,2016,Q4,정보기술,0.35125591672668516,0.009751100920568412,-0.13901705303851553,-0.050053224124697815,-0.14327205005233168,-0.00860699224640471,-0.27361317577434807,0.060985497586756844,009150
삼성전기,2016,Q3,정보기술,-0.18528067433332976,0.060677536386226194,-2.048694179455322,0.022830389733486944,-0.06374451565283845,0.01620855084976358,0.03096720911713069,0.35125591672668516,009150
삼성전기,2016,Q2,정보기술,0.10466947210532883,-0.052666683946229975,-1.6407124463153875,-0.009995149759570388,0.032563403889338094,-0.00033676810749028174,-0.1351262668752462,-0.18528067433332976,009150
삼성전기,2016,Q1,정보기술,-0.0993868630074062,0.0039046385619108115,-1.2710563284752445,-0.009296538019110456,-0.7686757895379387,-0.020206391906374965,0.037021832588386205,0.10466947210532883,009150
LG이노텍,2024,Q4,정보기술,-0.006987318512606949,-0.018056465776025155,1.7165289082822857,-0.05572844133386212,0.16958819992561902,0.07420366434349068,-0.1366128719169709,-0.006987318512606949,011070
LG이노텍,2024,Q3,정보기술,-0.25267422180303534,-0.03560779936036773,-12.095903165735567,0.15621219034689737,0.26345606635635854,0.014448246022765066,-0.029066133429905605,-0.006987318512606949,011070
LG이노텍,2024,Q2,정보기술,0.1075534805657655,-0.011471568447205094,-1.221061568940232,-0.04658275915384669,0.03886058044335927,-0.0062936280290416535,0.03931914077396925,-0.25267422180303534,011070
LG이노텍,2024,Q1,정보기술,0.10802436380744371,-0.014007136615492688,-0.8426752266650201,-0.049084889545149,-0.42947969548252374,-0.005818776965208383,0.06967368797480211,0.1075534805657655,011070
LG이노텍,2023,Q4,정보기술,-0.22337108492058472,0.005566681625694736,1.1645855697947156,-0.005069093107403666,0.6049595488304413,0.050748314088221225,-0.07334114695637683,0.10802436380744371,011070
LG이노텍,2023,Q3,정보기술,-0.06411316144140572,0.029157094284405494,-5.725688244671084,0.20629018042990466,0.21993070412304694,0.03291280913550776,0.09433855324843843,-0.22337108492058472,011070
LG이노텍,2023,Q2,정보기술,-0.13046491604285593,0.06647029163703633,-1.3515522999574348,0.011001418589961842,-0.10312585569416033,-0.0011629469479775834,0.29685194557265127,-0.06411316144140572,011070
LG이노텍,2023,Q1,정보기술,-0.03873947684560829,0.02017679313790044,-0.0719373654170149,-0.05261481402833823,-0.3369158028545498,-0.01604391155677265,0.3887315587136222,-0.13046491604285593,011070
LG이노텍,2022,Q4,정보기술,-0.07709220687362783,0.11742938131892111,-0.7890182282917684,-0.09920172303961272,0.2227167797864602,-0.006748004489271042,-0.030542550140753688,-0.03873947684560829,011070
LG이노텍,2022,Q3,정보기술,-0.06735454673621392,0.03773469874045543,0.5546407988514772,0.33747475925240056,0.4647595657057184,0.08938137790950762,-0.040909048820359284,-0.07709220687362783,011070
LG이노텍,2022,Q2,정보기술,0.08099068262893837,0.18048958817951877,-0.26081357718278797,-0.008212466578006339,-0.06566695927201793,0.06494507429684182,-0.0026486021304990004,-0.06735454673621392,011070
LG이노텍,2022,Q1,정보기술,0.10020116879601272,0.017704334979506076,0.22383153625355745,0.037889897371071735,-0.3150796368112465,0.0675330660383473,0.38667468140554395,0.08099068262893837,011070
LG이노텍,2021,Q4,정보기술,0.3589804087982713,0.02523723988632498,-0.1721399840261929,-0.057179216379452,0.5060473862843013,0.04478366713939841,-0.11579502134351405,0.10020116879601272,011070
LG이노텍,2021,Q3,정보기술,0.19928080979684293,0.05350537046650983,0.6803106862489123,0.2672297357685214,0.626221162701277,0.0881310932895274,-0.029069616109404395,0.3589804087982713,011070
LG이노텍,2021,Q2,정보기술,0.09248674766308607,0.16288507306402145,-0.4315117992151575,-0.01799423986646309,-0.2340889922734407,0.06342459625771402,0.06398402581747509,0.19928080979684293,011070
LG이노텍,2021,Q1,정보기술,-0.017628415396143716,-0.018447194686726287,0.48255314369094204,0.08464530373732426,-0.19317934148654592,0.1054343679604075,-0.1257032851091885,0.09248674766308607,011070
LG이노텍,2020,Q4,정보기술,0.06013372731749822,-0.13311739804842881,13.451537751176039,-0.034481303956367615,0.7220646892234874,0.044565716189959526,-0.16777438996208582,-0.017628415396143716,011070
LG이노텍,2020,Q3,정보기술,-0.061724108072191766,0.01821270964040722,-0.5378574853405753,0.1216711994596178,0.4398292161480828,0.00841603818953418,0.09113796033762744,0.06013372731749822,011070
LG이노텍,2020,Q2,정보기술,-0.15756930251612492,0.026773094795690566,-0.6635750139238279,0.01737184541671133,-0.23324522485460442,0.01220788279457019,0.16187864955837172,-0.061724108072191766,011070
LG이노텍,2020,Q1,정보기술,0.2512662409160978,0.00973448285916878,0.22590198535814965,-0.0168367631173989,-0.3258920725054716,0.028533783971928406,-0.05214925368215639,-0.15756930251612492,011070
LG이노텍,2019,Q4,정보기술,0.08242806168228194,-0.04681539220327324,-0.33100290243103236,-0.07695580816937408,0.2151124494115777,0.026990624635847338,-0.0673048168260354,0.2512662409160978,011070
LG이노텍,2019,Q3,정보기술,-0.0026629546692488043,-0.01142560923185143,-4.914422791197361,0.13161319336196065,0.61546665174393,0.04664537692583548,-0.012830934888766965,0.08242806168228194,011070
LG이노텍,2019,Q2,정보기술,-0.03872303304403682,0.006891879209049545,-0.5246528345257071,0.012587007635486591,0.1261938385632293,-0.015174138404141502,-0.08261824428217668,-0.0026629546692488043,011070
LG이노텍,2019,Q1,정보기술,-0.036996867470063546,-0.028503652076313113,-2.1179032307853745,-0.05316644097621237,-0.4451433038782272,-0.0286702096374708,-0.18388887143124377,-0.03872303304403682,011070
LG이노텍,2018,Q4,정보기술,0.12074609283818175,-0.04493592278010583,-0.3795133872944192,-0.04849515500294066,0.05254937869883358,0.03793469395634608,0.11332726974846685,-0.036996867470063546,011070
LG이노텍,2018,Q3,정보기술,-0.2258221704017952,0.0420322717372017,-32.79897064077893,0.09208888062012055,0.5696541720101531,0.03640420321386051,-0.04432018027843876,0.12074609283818175,011070
LG이노텍,2018,Q2,정보기술,0.19759594338246023,0.006549766255188771,0.0015801810657465332,0.045173584010193,-0.10416596160329594,-0.0006844334923219453,0.12374471702606615,-0.2258221704017952,011070
LG이노텍,2018,Q1,정보기술,0.044742327572851,0.02613715794565019,-1.0250001817252103,-0.13533352024338674,-0.40354892247558394,-0.00248821741365135,0.033668496572247575,0.19759594338246023,011070
LG이노텍,2017,Q4,정보기술,-0.15998696957380687,0.13706816748830786,1.8244903543997837,0.15056269337100137,0.5736807961894173,0.06410112857299355,0.08832522466992132,0.044742327572851,011070
LG이노텍,2017,Q3,정보기술,-0.1233902077320349,0.15551657765891003,0.9130388480170422,0.2085041059005126,0.36915799094531687,0.022694658174722937,0.08104568501195919,-0.15998696957380687,011070
LG이노텍,2017,Q2,정보기술,0.20028424044636273,0.0493054091457803,-0.6698026880006349,0.03400452611396143,-0.20129281170461,0.0098626764240195,0.05327057138368296,-0.1233902077320349,011070
LG이노텍,2017,Q1,정보기술,-0.1041065943186858,-0.015537757684139453,-0.4943497832724707,-0.06772006708631206,-0.20253008246179294,0.02715125841874344,0.31749722678521586,0.20028424044636273,011070
LG이노텍,2016,Q4,정보기술,0.7022363716956747,0.043893774029364785,-3.272962759082997,0.042618606937343095,0.5488238774445655,0.09593632308681777,-0.1785801122573425,-0.1041065943186858,011070
