name,year,quarter,sector,Relative Return,M_금리 변화율,F_자본금 변화율,P_1인평균급여 변화율,P_보유 주식 수 변화율,M_실업률 변화율,P_기초 소유주식 지분율 변화율,Label,Code
기아차,2023,Q3,경기소비재,0.011223085151632943,0.11207897793263655,-0.002028508067803858,0.0,0.0,0.03896103896103886,0.0,0.5421023299411623,000270
기아차,2023,Q2,경기소비재,-0.15229947275120165,0.0022310602386272915,0.0560177838750604,0.0,0.0,-0.04938271604938271,0.0,0.011223085151632943,000270
기아차,2023,Q1,경기소비재,0.11084148040708677,-0.12061758935426237,-0.04879016134770908,0.0,0.0,-0.05813953488372092,0.0,-0.15229947275120165,000270
기아차,2022,Q4,경기소비재,0.16996704520573117,0.11445954938682568,-0.05790542228734563,0.11602209944751385,-0.01309028350349517,0.023809523809523725,0.0,0.11084148040708677,000270
기아차,2022,Q3,경기소비재,-0.14892440695249984,0.0359464250541639,0.021920711577053664,0.0,0.0,-0.023255813953488302,0.0,0.16996704520573117,000270
기아차,2022,Q2,경기소비재,-0.0027198849947387763,0.2746673361787626,0.04869303790327728,0.0,0.0,-0.033707865168539186,0.0,-0.14892440695249984,000270
기아차,2022,Q1,경기소비재,0.2489395792675664,0.14767324592997877,0.025691528767354477,0.0,0.0,-0.09183673469387776,0.0,-0.0027198849947387763,000270
기아차,2021,Q4,경기소비재,-0.09352931069547588,0.16812521036687933,0.07907406796274596,0.11042944785276076,0.03150448497030345,0.02083333333333348,0.16666666666666652,0.2489395792675664,000270
기아차,2021,Q3,경기소비재,0.08404218604545559,-0.05306772908366497,0.044575332733868045,0.0,0.0,-0.1504424778761062,0.0,-0.09352931069547588,000270
기아차,2021,Q2,경기소비재,0.038044196543319767,0.11734330484330613,0.04753425812503509,0.0,0.0,-0.11023622047244086,0.0,0.08404218604545559,000270
기아차,2021,Q1,경기소비재,-0.02172985512528124,0.17195325542571194,0.06487386873936685,0.0,0.0,0.016000000000000014,0.0,0.038044196543319767,000270
기아차,2020,Q4,경기소비재,0.15236614656416533,0.13205764233403983,-0.0018343797985437282,0.02515723270440251,0.020035794592605738,0.04166666666666674,-0.1426165075800112,-0.02172985512528124,000270
기아차,2020,Q3,경기소비재,0.28144566446315256,-0.01328671328671327,0.0998734646077708,0.0,0.0,-0.032258064516129115,0.0,0.15236614656416533,000270
기아차,2020,Q2,경기소비재,0.2820034409833542,-0.0835291604358025,-0.08839139073308044,0.0,0.0,0.15887850467289732,0.0,0.28144566446315256,000270
기아차,2020,Q1,경기소비재,0.04714539112427546,-0.060040160642572116,0.013653485048827685,0.0,0.0,0.00943396226415083,0.0,0.2820034409833542,000270
기아차,2019,Q4,경기소비재,-0.23837488290227263,0.191387559808615,-0.01626046520843727,0.03921568627450989,0.0208732946393686,-0.05357142857142849,0.0,0.04714539112427546,000270
기아차,2019,Q3,경기소비재,-0.11778577207084691,-0.21649484536082508,-0.011232168448549129,0.0,0.0,-0.05084745762711873,0.0,-0.23837488290227263,000270
기아차,2019,Q2,경기소비재,0.10098884400028099,-0.10064059339177356,0.04513470287197907,0.0,0.0,0.017241379310344973,0.0,-0.11778577207084691,000270
기아차,2019,Q1,경기소비재,0.22830130454072456,-0.09282764948769218,-0.0682630106223101,0.0,0.0,0.01754385964912264,0.0,0.10098884400028099,000270
기아차,2018,Q4,경기소비재,0.22795072871432775,-0.10693799508331026,-0.006219992439674749,-0.08383233532934131,-0.02932583603134664,-0.08800000000000008,-0.16666666666666663,0.22830130454072456,000270
기아차,2018,Q3,경기소비재,-0.05644701293139966,-0.09246405552800974,0.03094632319151458,0.0,0.0,0.11607142857142883,0.0,0.22795072871432775,000270
기아차,2018,Q2,경기소비재,0.04905698234349917,-0.0044422507403751865,0.015339503300076274,0.0,0.0,0.009009009009008917,0.0,-0.05644701293139966,000270
기아차,2018,Q1,경기소비재,0.08011154772467985,0.08530869157626775,0.018830448221458518,0.0,0.0,0.01834862385321112,0.0,0.04905698234349917,000270
기아차,2017,Q4,경기소비재,-0.07666297878411757,0.094065934065934,-0.06446479628677271,-0.01764705882352946,-0.026185202775347194,-0.0267857142857143,0.0,0.08011154772467985,000270
기아차,2017,Q3,경기소비재,-0.07915442086029638,0.03346456692913535,0.03073475032165085,0.0,0.0,0.018181818181818077,0.0,-0.07666297878411757,000270
기아차,2017,Q2,경기소비재,-0.049617912195515916,0.01678214010777368,0.027581649439047284,0.0,0.0,-0.00900900900900925,0.0,-0.07915442086029638,000270
기아차,2017,Q1,경기소비재,-0.0629612035204867,0.13548951048950886,0.05591622670721663,0.0,0.0,0.0277777777777779,0.0,-0.049617912195515916,000270
기아차,2016,Q4,경기소비재,-0.15636195899343341,0.3210161662817601,0.0817295073473503,-0.017341040462427793,0.006982857750595484,-0.06896551724137923,0.0,-0.0629612035204867,000270
기아차,2016,Q3,경기소비재,-0.08762965356279914,-0.16954353663214605,-0.050931536211586415,0.0,0.0,0.08411214953271018,0.0,-0.15636195899343341,000270
기아차,2016,Q2,경기소비재,-0.1652028683202031,-0.08606485539000996,0.00417835672073652,0.0,0.0,-0.044642857142857095,0.0,-0.08762965356279914,000270
기아차,2016,Q1,경기소비재,-0.03604419632675698,-0.1254024221983725,-0.029719736471281233,0.0,0.0,0.05660377358490565,0.0,-0.1652028683202031,000270
SK네트웍스,2024,Q4,경기소비재,-0.05057901117683728,-0.9680189947890805,0.0,-0.9372597281373831,-0.9238808197777761,-0.8758420861224552,-0.773186526979076,-0.05057901117683728,001740
SK네트웍스,2024,Q3,경기소비재,0.055118807849970204,-0.11983510689291532,0.0,0.0,0.0,-0.09523809523809512,0.0,-0.05057901117683728,001740
SK네트웍스,2024,Q2,경기소비재,-0.09550006237416975,0.02546205269366908,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,0.055118807849970204,001740
SK네트웍스,2024,Q1,경기소비재,-0.2159909261683488,-0.12136131985833976,0.0,0.0,0.0,-0.011764705882352788,0.0,-0.09550006237416975,001740
SK네트웍스,2023,Q4,경기소비재,0.004194578508096722,0.00757180156657955,0.0,-0.014028513654665398,0.0,0.0625,-0.2814261261637374,-0.2159909261683488,001740
SK네트웍스,2023,Q3,경기소비재,-0.09775701880965043,0.11207897793263655,0.0,0.0,0.0,0.03896103896103886,0.0,0.004194578508096722,001740
SK네트웍스,2023,Q2,경기소비재,0.4155051100198994,0.0022310602386272915,0.0,0.0,0.0,-0.04938271604938271,0.0,-0.09775701880965043,001740
SK네트웍스,2023,Q1,경기소비재,0.025948287350597267,-0.12061758935426237,0.0,0.0,0.0,-0.05813953488372092,0.0,0.4155051100198994,001740
SK네트웍스,2022,Q4,경기소비재,0.039444218410868585,0.11445954938682568,0.0,-0.1128894168013701,0.0,0.023809523809523725,-0.1285254824344383,0.025948287350597267,001740
SK네트웍스,2022,Q3,경기소비재,-0.03219044921266011,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.039444218410868585,001740
SK네트웍스,2022,Q2,경기소비재,-0.03126594599346697,0.2746673361787626,0.0,0.0,0.0,-0.033707865168539186,0.0,-0.03219044921266011,001740
SK네트웍스,2022,Q1,경기소비재,0.09862704115316222,0.14767324592997877,0.0,0.0,0.0,-0.09183673469387776,0.0,-0.03126594599346697,001740
SK네트웍스,2021,Q4,경기소비재,-0.04370239017890018,0.16812521036687933,0.0,0.16856197004489837,0.0,0.02083333333333348,-0.29982677555060633,0.09862704115316222,001740
SK네트웍스,2021,Q3,경기소비재,-0.03586496129618271,-0.05306772908366497,0.0,0.0,0.0,-0.1504424778761062,0.0,-0.04370239017890018,001740
SK네트웍스,2021,Q2,경기소비재,0.019324883941028437,0.11734330484330613,0.0,0.0,0.0,-0.11023622047244086,0.0,-0.03586496129618271,001740
SK네트웍스,2021,Q1,경기소비재,0.006087080601119413,0.17195325542571194,0.0,0.0,0.0,0.016000000000000014,0.0,0.019324883941028437,001740
SK네트웍스,2020,Q4,경기소비재,-0.06798717588179815,0.13205764233403983,0.0,0.17010516525751118,0.0,0.04166666666666674,0.001735250371839303,0.006087080601119413,001740
SK네트웍스,2020,Q3,경기소비재,-0.15667416286792887,-0.01328671328671327,0.0,0.0,0.0,-0.032258064516129115,0.0,-0.06798717588179815,001740
SK네트웍스,2020,Q2,경기소비재,-0.16485254278946523,-0.0835291604358025,0.0,0.0,0.0,0.15887850467289732,0.0,-0.15667416286792887,001740
SK네트웍스,2020,Q1,경기소비재,-0.04572624028690972,-0.060040160642572116,0.0,0.0,0.0,0.00943396226415083,0.0,-0.16485254278946523,001740
SK네트웍스,2019,Q4,경기소비재,-0.052208096620772165,0.191387559808615,0.0,-0.019783586538461573,0.0,-0.05357142857142849,0.00248508946322068,-0.04572624028690972,001740
SK네트웍스,2019,Q3,경기소비재,0.05723596590228673,-0.21649484536082508,0.0,0.0,0.0,-0.05084745762711873,0.0,-0.052208096620772165,001740
SK네트웍스,2019,Q2,경기소비재,0.035223477066856856,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,0.05723596590228673,001740
SK네트웍스,2019,Q1,경기소비재,-0.09688784689682635,-0.09282764948769218,0.0,0.0,0.0,0.01754385964912264,0.0,0.035223477066856856,001740
SK네트웍스,2018,Q4,경기소비재,0.3400931170081977,-0.10693799508331026,0.0,-0.20610687022900764,0.0,-0.08800000000000008,-0.14200426439232405,-0.09688784689682635,001740
SK네트웍스,2018,Q3,경기소비재,0.04268391624338917,-0.09246405552800974,0.0,0.0,0.0,0.11607142857142883,0.0,0.3400931170081977,001740
SK네트웍스,2018,Q2,경기소비재,-0.06373953031360827,-0.0044422507403751865,0.0,0.0,0.0,0.009009009009008917,0.0,0.04268391624338917,001740
SK네트웍스,2018,Q1,경기소비재,-0.07950933387604228,0.08530869157626775,0.0,0.0,0.0,0.01834862385321112,0.0,-0.06373953031360827,001740
SK네트웍스,2017,Q4,경기소비재,-0.037047728087738756,0.094065934065934,999999.0,0.21296296296296302,0.0,-0.0267857142857143,0.003996003996004083,-0.07950933387604228,001740
SK네트웍스,2017,Q3,경기소비재,-0.1960592284296609,0.03346456692913535,-0.999999,0.0,0.0,0.018181818181818077,0.0,-0.037047728087738756,001740
SK네트웍스,2017,Q2,경기소비재,-0.058777593242336605,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.1960592284296609,001740
SK네트웍스,2017,Q1,경기소비재,-0.03833353004805193,0.13548951048950886,3.4687225869411975e-07,0.0,0.0,0.0277777777777779,0.0,-0.058777593242336605,001740
SK네트웍스,2016,Q4,경기소비재,-0.058738377608712575,0.3210161662817601,0.0,0.04854368932038833,0.0,-0.06896551724137923,0.0015007503751873763,-0.03833353004805193,001740
SK네트웍스,2016,Q3,경기소비재,0.10632868286939529,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,-0.058738377608712575,001740
SK네트웍스,2016,Q2,경기소비재,-0.03633542185878209,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.10632868286939529,001740
SK네트웍스,2016,Q1,경기소비재,-0.03570641036022851,-0.1254024221983725,0.0,0.0,0.0,0.05660377358490565,0.0,-0.03633542185878209,001740
넥센타이어,2024,Q4,경기소비재,-0.21383601154942622,-0.9756907373823671,0.0,-0.9732335994398175,8.74836971121503,-0.9608907958598505,-0.9712006365841995,-0.21383601154942622,002350
넥센타이어,2024,Q3,경기소비재,-0.06307670554421868,-0.11983510689291532,0.0,0.0,0.0,-0.09523809523809512,0.0,-0.21383601154942622,002350
넥센타이어,2024,Q2,경기소비재,-0.059813922467930936,0.02546205269366908,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,-0.06307670554421868,002350
넥센타이어,2024,Q1,경기소비재,-0.027219072914569806,-0.12136131985833976,0.0,0.0,0.0,-0.011764705882352788,0.0,-0.059813922467930936,002350
넥센타이어,2023,Q4,경기소비재,-0.0604559493638817,0.00757180156657955,0.0,-0.0691176470588235,-0.191357807456073,0.0625,0.010455563853622118,-0.027219072914569806,002350
넥센타이어,2023,Q3,경기소비재,0.040087592719171616,0.11207897793263655,0.0,0.0,0.0,0.03896103896103886,0.0,-0.0604559493638817,002350
넥센타이어,2023,Q2,경기소비재,-0.1264292535848931,0.0022310602386272915,0.0,0.0,0.0,-0.04938271604938271,0.0,0.040087592719171616,002350
넥센타이어,2023,Q1,경기소비재,0.14645767932000284,-0.12061758935426237,0.0,0.0,0.0,-0.05813953488372092,0.0,-0.1264292535848931,002350
넥센타이어,2022,Q4,경기소비재,0.05304448707738941,0.11445954938682568,0.0,0.2056737588652482,-0.9990412348773965,0.023809523809523725,0.0,0.14645767932000284,002350
넥센타이어,2022,Q3,경기소비재,0.10643844023838972,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.05304448707738941,002350
넥센타이어,2022,Q2,경기소비재,0.08251115125909117,0.2746673361787626,0.0,0.0,0.0,-0.033707865168539186,0.0,0.10643844023838972,002350
넥센타이어,2022,Q1,경기소비재,0.10555340955375839,0.14767324592997877,0.0,0.0,0.0,-0.09183673469387776,0.0,0.08251115125909117,002350
넥센타이어,2021,Q4,경기소비재,-0.0898671681252067,0.16812521036687933,0.0,0.0,676.1108087026306,0.02083333333333348,0.015009096422074153,0.10555340955375839,002350
넥센타이어,2021,Q3,경기소비재,-0.10770415459250027,-0.05306772908366497,0.0,0.0,0.0,-0.1504424778761062,0.0,-0.0898671681252067,002350
넥센타이어,2021,Q2,경기소비재,0.03343430643342965,0.11734330484330613,0.0,0.0,0.0,-0.11023622047244086,0.0,-0.10770415459250027,002350
넥센타이어,2021,Q1,경기소비재,0.10160645744803581,0.17195325542571194,0.0,0.0,0.0,0.016000000000000014,0.0,0.03343430643342965,002350
넥센타이어,2020,Q4,경기소비재,0.13677275584131002,0.13205764233403983,0.0,-0.1402439024390244,-0.9988425531450706,0.04166666666666674,-0.015375429168532628,0.10160645744803581,002350
넥센타이어,2020,Q3,경기소비재,-0.10818050616280883,-0.01328671328671327,0.0,0.0,0.0,-0.032258064516129115,0.0,0.13677275584131002,002350
넥센타이어,2020,Q2,경기소비재,-0.2194786602537222,-0.0835291604358025,0.0,0.0,0.0,0.15887850467289732,0.0,-0.10818050616280883,002350
넥센타이어,2020,Q1,경기소비재,0.16311424658048296,-0.060040160642572116,0.0,0.0,0.0,0.00943396226415083,0.0,-0.2194786602537222,002350
넥센타이어,2019,Q4,경기소비재,-0.3556524336737552,0.191387559808615,0.0,0.10810810810810789,1336.2743963782696,-0.05357142857142849,0.024468573176326558,0.16311424658048296,002350
넥센타이어,2019,Q3,경기소비재,-0.006226561336162936,-0.21649484536082508,0.0,0.0,0.0,-0.05084745762711873,0.0,-0.3556524336737552,002350
넥센타이어,2019,Q2,경기소비재,-0.05602256155802762,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.006226561336162936,002350
넥센타이어,2019,Q1,경기소비재,0.0004960052998084635,-0.09282764948769218,0.0,0.0,0.0,0.01754385964912264,0.0,-0.05602256155802762,002350
