name,year,quarter,sector,Relative Return,F_부채총계 변화율,F_이익잉여금 변화율,F_매출액 변화율,F_법인세차감전 순이익 변화율,Label,Code
동국제강,2024,Q2,철강_소재,-0.036666990580011,-0.5041288358339897,0.0004821933912808607,-0.7519814912826384,-0.9660706952956627,0.049555744786907135,001230
동국제강,2024,Q1,철강_소재,0.028548288267116508,0.4291848982483861,-0.001015554359956261,-1.0129982413577208,-1.1383422080741366,-0.036666990580011,001230
동국제강,2023,Q4,철강_소재,-0.16895502636089346,0.24192433585115158,-0.08420327257327986,-285.8303277382443,-87.99916031540845,0.028548288267116508,001230
동국제강,2023,Q3,철강_소재,-0.2414258499784816,-0.40914135951161745,0.000209763266583618,2.2918387602781713,-1.6555164185734275,-0.16895502636089346,001230
동국제강,2023,Q2,철강_소재,0.20365198402539958,-0.9866329821977048,0.116804760161203,-0.9989383478227063,-1.0182043692792768,-0.2414258499784816,001230
동국제강,2023,Q1,철강_소재,-0.0896062855049913,0.04065093225563543,0.058012714921399366,-0.055101902947439774,122.62314326654231,0.20365198402539958,001230
동국제강,2022,Q4,철강_소재,0.008803968088918833,0.03140748429061402,-0.10773659915808098,-0.020464018823525554,-0.9887913619679157,-0.0896062855049913,001230
동국제강,2022,Q3,철강_소재,-0.12025716539876316,-0.12130599584766266,0.12772149887489292,-0.1354014875790347,-6.419078132415884,0.008803968088918833,001230
동국제강,2022,Q2,철강_소재,-0.15877711467885566,0.01612049146405048,0.053176349932853695,0.08558858085986665,-1.1010761086106984,-0.12025716539876316,001230
동국제강,2022,Q1,철강_소재,0.09972054546315418,-0.052049534087838856,0.09877692969315421,-0.004821526927948461,-2.8944180399284893,-0.15877711467885566,001230
동국제강,2021,Q4,철강_소재,0.06570784103928433,-0.01823161410748053,-0.07990805703506254,0.05366686471406101,-1.3267562179249877,0.09972054546315418,001230
동국제강,2021,Q3,철강_소재,-0.05809848383616125,0.04722050406593237,0.261980072055898,0.101340625955187,0.6093143534215519,0.06570784103928433,001230
동국제강,2021,Q2,철강_소재,-0.1763557107782743,0.05479534797100749,0.19448464363902374,0.30966612494297596,1.0649522672623637,-0.05809848383616125,001230
동국제강,2021,Q1,철강_소재,1.1644862489723582,0.03089473416421029,0.07239056888047757,0.07049577404460172,-2.142673238796814,-0.1763557107782743,001230
동국제강,2020,Q4,철강_소재,0.30520921549003,0.015258137268562288,-0.14551649761161867,0.08616154650378816,-2.0444990541503008,1.1644862489723582,001230
동국제강,2020,Q3,철강_소재,0.016271773013448287,-0.023756478164462913,0.07643782935494303,-0.038333788628357346,-0.13235630699451462,0.30520921549003,001230
동국제강,2020,Q2,철강_소재,0.3783807143278998,-0.06766920817398381,0.09970404776646213,0.04458364543033588,-11.545669818183182,0.016271773013448287,001230
동국제강,2020,Q1,철강_소재,-0.053165258989395614,0.013787331358073418,-0.01256179890711795,-0.08490440141591615,-0.936246171438593,0.3783807143278998,001230
동국제강,2019,Q4,철강_소재,-0.23015265352589184,-0.0748440940437829,-0.18384996626953887,-0.035806126529388305,2.4517502083079554,-0.053165258989395614,001230
동국제강,2019,Q3,철강_소재,-0.10926373781301162,-0.02888668122987359,-0.04065896588193629,-0.059688266739921,-2.2279884201739337,-0.23015265352589184,001230
동국제강,2019,Q2,철강_소재,-0.028156933418816796,0.042904114439810126,0.028118744186063527,0.0905885882672397,-5.214825162920802,-0.10926373781301162,001230
동국제강,2019,Q1,철강_소재,-0.07237068239435014,-0.01694846960483498,-0.006977200279461693,-0.1210403436536871,-0.9839510990402204,-0.028156933418816796,001230
동국제강,2018,Q4,철강_소재,-0.062160127067464835,-0.0445039412027074,-0.3587562720678744,0.04061536018068024,28.12919322783752,-0.07237068239435014,001230
동국제강,2018,Q3,철강_소재,0.02612876541294519,-0.013116487118715825,-0.006474887996020695,-0.0050210825001894,-0.7539925239103326,-0.062160127067464835,001230
동국제강,2018,Q2,철강_소재,-0.19006577269342306,0.0510117149478293,-0.04347338092742892,0.07068628377355379,5.211535742644197,0.02612876541294519,001230
동국제강,2018,Q1,철강_소재,0.08776384366769185,0.014697435263749226,-0.014905950694452441,-0.02991168358060925,-1.4764440676935606,-0.19006577269342306,001230
동국제강,2017,Q4,철강_소재,-0.0005269813131925025,-0.05117072869042538,0.006352793246475752,-0.03453867881574213,9.186698053215881,0.08776384366769185,001230
동국제강,2017,Q3,철강_소재,-0.28486405848185525,-0.018825660625861107,0.0009963862129607204,-0.0321038748711544,-33.732706142778085,-0.0005269813131925025,001230
동국제강,2017,Q2,철강_소재,0.19288809049702133,-0.0016299342044192588,0.0137998678092639,0.012552682588715891,-1.000897864337262,-0.28486405848185525,001230
동국제강,2017,Q1,철강_소재,-0.1353534143764927,-0.013776180585179154,0.033524799050413945,0.1427144843925221,-1.4874457888939974,0.19288809049702133,001230
동국제강,2016,Q4,철강_소재,0.2366102338807522,-0.01403398827736202,-0.055431784565136644,0.09099191754581115,-2.4169203896982956,-0.1353534143764927,001230
동국제강,2016,Q3,철강_소재,-0.011003397168905325,-0.05044047747377578,0.061004749353227083,-0.05250628823733039,0.9037989331480576,0.2366102338807522,001230
동국제강,2016,Q2,철강_소재,-0.005391806288754623,0.015179900593147444,0.04188323662417992,0.17785252810305274,3.2479141962501146,-0.011003397168905325,001230
동국제강,2016,Q1,철강_소재,0.36240105929683525,-0.051156947099395,0.0023105779564929207,-0.7795554809892334,-0.4563610455634778,-0.005391806288754623,001230
세아베스틸,2024,Q4,철강_소재,-0.17445068944508407,0.01864382750111493,-0.01130194750586011,-0.9602659357846772,-1.1934903710921958,-0.17445068944508407,001430
세아베스틸,2024,Q3,철강_소재,0.3329772278839628,-0.2782176537992397,0.06406130841838542,16.74023170037393,-70.19704504459632,-0.17445068944508407,001430
세아베스틸,2024,Q2,철강_소재,-0.14035225361990383,-0.16160678461934497,0.0020168437016854224,-0.9544491535315431,-1.011985545971378,0.3329772278839628,001430
세아베스틸,2024,Q1,철강_소재,-0.08023989203481333,0.14642888069153193,0.0412993582690937,12.038729545424093,-20.401297295080507,-0.14035225361990383,001430
세아베스틸,2023,Q4,철강_소재,-0.08331126280678475,0.032675249255754935,-0.005181895813851534,1.1351278158889428,5.312407571001018,-0.08023989203481333,001430
세아베스틸,2023,Q3,철강_소재,-0.011149875952507583,-0.004145037304863597,0.00013646858508131743,-0.04552725838873084,-0.9415976674000326,-0.08331126280678475,001430
세아베스틸,2023,Q2,철강_소재,-0.01517141271331833,-0.1534267358578889,-0.010380686732845978,-0.930894918620101,-1.2471798732723183,-0.011149875952507583,001430
세아베스틸,2023,Q1,철강_소재,0.005019466384008388,0.15242195915871015,0.005840820022078086,-0.30791722407055333,-0.1221568230761445,-0.01517141271331833,001430
세아베스틸,2022,Q4,철강_소재,0.21857325560664387,-0.17789964436986394,0.06030631062185532,40.507887630688415,-14.475029651790878,0.005019466384008388,001430
세아베스틸,2022,Q3,철강_소재,0.10859857971196203,-0.04983544525734218,-0.001914271210727292,0.34851560339528964,0.42180289809777927,0.21857325560664387,001430
세아베스틸,2022,Q2,철강_소재,0.03271181775853575,-0.7486104589956522,-0.06736778900573648,-0.9980958200082215,-1.1551939497051107,0.10859857971196203,001430
세아베스틸,2022,Q1,철강_소재,-0.03918363838167925,0.20160338319279836,-0.035190615842490613,0.11332671018796736,0.05529270066025593,0.03271181775853575,001430
세아베스틸,2021,Q4,철강_소재,-0.04342548840018298,-0.011171490901993542,0.02106933281334089,0.03969014409219085,-0.5497200813217191,-0.03918363838167925,001430
세아베스틸,2021,Q3,철강_소재,-0.21023237478733556,0.012481880663968159,0.030196093010528502,-0.051711256291709584,-0.36642160591983386,-0.04342548840018298,001430
세아베스틸,2021,Q2,철강_소재,-0.1510698486409106,0.06306314622442577,0.047450050783380826,0.21970481129551356,0.09675080009415793,-0.21023237478733556,001430
세아베스틸,2021,Q1,철강_소재,1.0999714744505023,-0.11833227013744585,0.055994828533661556,0.1381482981241069,-1.173204600238797,-0.1510698486409106,001430
세아베스틸,2020,Q4,철강_소재,0.35570665658451284,0.12824734291049222,-0.21379570140252147,0.39454744669324926,13.259850726135744,1.0999714744505023,001430
세아베스틸,2020,Q3,철강_소재,-0.14271610257959336,-0.07665007345232011,-0.013453635327878133,0.0727577180190806,-1.8593774971731647,0.35570665658451284,001430
세아베스틸,2020,Q2,철강_소재,-0.08483782192949313,-0.09037686172743464,0.02000780717357542,-0.3241123398863429,-6.894467494892967,-0.14271610257959336,001430
세아베스틸,2020,Q1,철강_소재,0.24359554903487962,0.2164486819633351,-0.011970030798641451,0.05794759078897638,-0.4495773726289597,-0.08483782192949313,001430
세아베스틸,2019,Q4,철강_소재,-0.40263041274606515,-0.12195306249192017,0.0001673092613412308,-0.04951344776103406,-0.4792590447513916,0.24359554903487962,001430
세아베스틸,2019,Q3,철강_소재,-0.022017793378926218,0.04693712246961046,-0.009394106420538062,-0.14704193177747826,-3.24321619463338,-0.40263041274606515,001430
세아베스틸,2019,Q2,철강_소재,-0.07357204114042606,-0.03416923212762146,0.004653557864592539,-0.03287075733612188,-0.7325595491811266,-0.022017793378926218,001430
세아베스틸,2019,Q1,철강_소재,-0.04389706915942038,0.07476895544705209,-0.008981620456755657,0.02463334750461943,-1.6240865787231749,-0.07357204114042606,001430
세아베스틸,2018,Q4,철강_소재,0.20357265642570999,0.05289113425251224,-0.017902031840872468,-0.0640102125433204,-17.20217609908642,-0.04389706915942038,001430
세아베스틸,2018,Q3,철강_소재,-0.15861426534196105,-0.011694881687215886,-0.0009494716715194862,-0.019749552039205698,-0.8196540531588725,0.20357265642570999,001430
세아베스틸,2018,Q2,철강_소재,-0.15812410109905217,-0.03234652421654527,0.012540683591309332,0.00033360136635463,-0.6143476356866806,-0.15861426534196105,001430
세아베스틸,2018,Q1,철강_소재,0.05553319362687495,0.2446811066629151,3.470686308082449e-05,0.11408264328917839,1.502716649880079,-0.15812410109905217,001430
세아베스틸,2017,Q4,철강_소재,-0.10925485369160348,-0.20943749432758596,0.010930510885672762,-0.024682704292828705,-0.5978302708073445,0.05553319362687495,001430
세아베스틸,2017,Q3,철강_소재,-0.17756082215131305,0.17269847183401277,0.023513166385422446,-0.05710961859307273,-0.34298229091315924,-0.10925485369160348,001430
세아베스틸,2017,Q2,철강_소재,0.20002730313906575,-0.017810816528807782,0.03662573868956054,0.10239299637106769,1.0415158714373454,-0.17756082215131305,001430
세아베스틸,2017,Q1,철강_소재,-0.08047981011969141,0.046446251625540835,-0.010068851522880173,0.1521958567248951,0.6535654373512416,0.20002730313906575,001430
세아베스틸,2016,Q4,철강_소재,0.013813479603057802,-0.0021746987649083893,0.015248611007558699,0.052401527568183504,-0.014759998866663682,-0.08047981011969141,001430
세아베스틸,2016,Q3,철강_소재,-0.055046075965483075,-0.07354733089886478,0.014719886954358552,-0.12046353944958499,-0.4043324325016886,0.013813479603057802,001430
세아베스틸,2016,Q2,철강_소재,0.0023905876431774414,-0.06165892470964762,0.01945778114919605,0.08913243992680275,-0.12180306162827759,-0.055046075965483075,001430
세아베스틸,2016,Q1,철강_소재,-0.055986130639948783,0.060149457884313584,-0.011284597339748736,-0.7813232371118957,-0.8105892991216084,0.0023905876431774414,001430
고려제강,2024,Q4,철강_소재,-0.06569340174750632,-0.08881914543912384,0.013076778856160765,0.10822356062792204,2.663132313622401,-0.06569340174750632,002240
고려제강,2024,Q3,철강_소재,0.06741695319321186,-0.06758527249068125,0.003329466970329431,-0.09453618228589877,-0.6250116908114463,-0.06569340174750632,002240
고려제강,2024,Q2,철강_소재,-0.20848484219148222,-0.051709378906176995,0.009308956966955328,0.06419856003169744,-0.41217958280219225,0.06741695319321186,002240
고려제강,2024,Q1,철강_소재,0.14439091227243822,0.2031968345346573,0.00847749148529453,-0.024158679598197064,0.9946087619360682,-0.20848484219148222,002240
고려제강,2023,Q4,철강_소재,0.02206669831066725,-0.1738276632916742,0.01147179319196634,0.057311074652659055,-0.35325432129223766,0.14439091227243822,002240
고려제강,2023,Q3,철강_소재,-0.14986109013631127,-0.012261758003698886,0.011585705549137959,-0.053124662792637944,0.6139480995316149,0.02206669831066725,002240
고려제강,2023,Q2,철강_소재,0.19543682499953216,-0.11346696179580595,0.008092047951840264,0.1353832286758263,-0.42142241587434826,-0.14986109013631127,002240
고려제강,2023,Q1,철강_소재,-0.12670927147250136,0.05478255264024656,0.0056693784658230495,-0.14465949101103193,36.51452740282365,0.19543682499953216,002240
고려제강,2022,Q4,철강_소재,0.18377656778504414,-0.08316484152171566,0.002514069352802517,0.037583082856021965,-0.9623041332478777,-0.12670927147250136,002240
고려제강,2022,Q3,철강_소재,-0.11527759164887477,-0.04376518073261071,0.009394948612524878,-0.09504439065996295,-0.06499689455846003,0.18377656778504414,002240
고려제강,2022,Q2,철강_소재,-0.16455363727837946,-0.027637233645164017,0.01009503734190087,0.07264133659083005,-0.50936584451081,-0.11527759164887477,002240
고려제강,2022,Q1,철강_소재,0.26182065319179265,0.11709555999353283,0.014827467900159652,-0.00495070262645203,2.86164688541427,-0.16455363727837946,002240
고려제강,2021,Q4,철강_소재,0.024999428476657454,-0.058910632989774725,0.023222675259117143,0.11564150724778322,-0.6778151485573336,0.26182065319179265,002240
고려제강,2021,Q3,철강_소재,-0.03614379296018116,0.048844514841264175,0.01794497848282206,0.0019267293309033207,1.318638952818536,0.024999428476657454,002240
고려제강,2021,Q2,철강_소재,0.012190068395831767,-0.010449239567150714,0.007799811136542045,0.1323529623701749,-0.2948382631797133,-0.03614379296018116,002240
고려제강,2021,Q1,철강_소재,0.5463577878128957,-0.0029980347367820626,0.002548515683694852,-0.06359769386635572,-4.0319180522933635,0.012190068395831767,002240
고려제강,2020,Q4,철강_소재,0.10423418359646339,-0.027036785551366904,-0.005797633506063549,0.18038828618525748,-2.0784032940861894,0.5463577878128957,002240
고려제강,2020,Q3,철강_소재,-0.14117950358536724,-0.05866767772742243,0.0033833719737286216,-0.0730806086143676,0.13150361286217138,0.10423418359646339,002240
고려제강,2020,Q2,철강_소재,-0.059066734343241445,-0.09983890215940783,0.002999073757935289,-0.06041042131240992,-0.7619787799944265,-0.14117950358536724,002240
고려제강,2020,Q1,철강_소재,-0.12138879456848223,-0.007892376686821634,0.005989878319097697,-0.1744082461940487,3.9151293143464763,-0.059066734343241445,002240
고려제강,2019,Q4,철강_소재,-0.20833910725425817,0.050270570682384275,-0.0007454155113812977,0.21932391456189237,-0.22039043789638169,-0.12138879456848223,002240
고려제강,2019,Q3,철강_소재,-0.1426712206449453,-0.044520317203429194,0.002726227117547886,-0.137657211994467,-0.4857772387699707,-0.20833910725425817,002240
고려제강,2019,Q2,철강_소재,-0.008819440247763322,-0.013449806740795656,0.006647282718507785,0.15591447479774412,-0.20976183866935838,-0.1426712206449453,002240
고려제강,2019,Q1,철강_소재,0.04778805123656764,0.08175251205080447,0.0014814661724336098,-0.10348549993830691,0.4070541520909763,-0.008819440247763322,002240
고려제강,2018,Q4,철강_소재,0.19022958976199286,-0.03267474994706587,0.006082894379410897,0.1257060701386843,1.7685695952280853,0.04778805123656764,002240
고려제강,2018,Q3,철강_소재,-0.2045370282521643,-0.007091935024021945,0.0022517277539828573,-0.06826315338651623,-0.24347440882705873,0.19022958976199286,002240
고려제강,2018,Q2,철강_소재,0.0011329313854676337,-0.02519910389918467,0.0024328848927088753,0.12258929393176654,-0.5051449974761262,-0.2045370282521643,002240
고려제강,2018,Q1,철강_소재,-0.030799811837928508,0.0029238687137054242,0.0007226146960570556,-0.0982575458741356,2.55361635872593,0.0011329313854676337,002240
고려제강,2017,Q4,철강_소재,-0.002723470692834566,-0.02941017813961888,-0.003339446843215632,0.029962330557362193,-0.5923676171178448,-0.030799811837928508,002240
고려제강,2017,Q3,철강_소재,-0.15310665999786077,-0.10016999218563338,0.0014962772505890953,-0.02743747697611343,-0.41597174707281803,-0.002723470692834566,002240
고려제강,2017,Q2,철강_소재,-0.010083708129498934,0.05229438198915615,0.006417223141002237,0.13092257618184266,-0.1353419694383844,-0.15310665999786077,002240
고려제강,2017,Q1,철강_소재,-0.08755903846896625,-0.01863506802010284,0.00965032322928372,-0.11409545052656278,-0.16164168841127002,-0.010083708129498934,002240
