code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
10130,Korea_Zinc,Metal,2020,Q3,3683251216695.0,3488482662311.0,7171733879006.0,574798695795.0,86685804682.0,661484500477.0,6415878365391.0,6510249378529.0,1414010401232.0,211847109422.0,214051853238.0,153460098858.0,153460098858.0,94350000000.0,
10950,S_Oil,Chemistry,2020,Q3,5290201000000.0,10800507000000.0,16090708000000.0,6393197000000.0,4135876000000.0,10529073000000.0,3906107000000.0,5561635000000.0,3881092000000.0,-9724000000.0,25771000000.0,28555000000.0,28555000000.0,291512000000.0,
11170,Lotte_Chemical,Chemistry,2020,Q3,3835901061126.0,11042789919940.0,14878690981066.0,1502508557343.0,1733667995228.0,3236176552571.0,171377095000.0,10285191356746.0,11642514428495.0,2226814665091.0,133256366283.0,148289116056.0,115652087815.0,115652087815.0,
12330,Hyundai_Mobis,Transportation,2020,Q3,14731009000000.0,15959086000000.0,30690095000000.0,5467932000000.0,1061966000000.0,6529898000000.0,22660840000000.0,24160197000000.0,5888646000000.0,346148000000.0,354288000000.0,287973000000.0,287973000000.0,491096000000.0,
15760,Korea_Electric_Power,Electronics,2020,Q3,8450375000000.0,103228729000000.0,111679104000000.0,17288460000000.0,41922496000000.0,59210956000000.0,4053578000000.0,34813725000000.0,52468148000000.0,15634734000000.0,1604785000000.0,1543456000000.0,1106690000000.0,1106690000000.0,
17670,SK_Telecom,Communication,2020,Q3,5282778000000.0,25735998000000.0,31018776000000.0,4783877000000.0,8639067000000.0,13422944000000.0,16662589000000.0,17595832000000.0,2940633000000.0,264065000000.0,211298000000.0,158380000000.0,158380000000.0,44639000000.0,
18260,Samsung_SDS,IT_Service,2020,Q3,3905497575397.0,2483209485612.0,6388707061009.0,763590755114.0,183457503905.0,947048259019.0,38688900000.0,4297263214795.0,5441658801990.0,1131170116612.0,138932342853.0,142661325371.0,106374736835.0,106374736835.0,
18880,Hanon_Systems,Machines,2020,Q3,1363246753273.0,3317087102296.0,4680333855569.0,926893524498.0,2496223537879.0,3423117062377.0,991750959141.0,1257216793192.0,686311626889.0,16383410819.0,-8495074642.0,1470111275.0,1470111275.0,53380000000.0,
28260,Samsung_C&T,Distribution,2020,Q3,7560151103638.0,29372728229351.0,36932879332989.0,7872559877177.0,6639891850678.0,14512451727855.0,6431065793728.0,22420427605134.0,4804407145022.0,72221890115.0,197735728418.0,136953784528.0,136953784528.0,18851450600.0,
30200,KT_Corporation,Communication,2020,Q3,8102420000000.0,20083048000000.0,28185468000000.0,6980915000000.0,7896838000000.0,14877753000000.0,13307715000000.0,4520466000000.0,206803000000.0,221280000000.0,163237000000.0,163237000000.0,1564499000000.0,11248970000000.0,
33780,KT&G,Food,2020,Q3,4791941705033.0,5041117056066.0,9833058761099.0,1973094945930.0,114181159487.0,2087276105417.0,954959485000.0,774086848314.0,7745782655682.0,908771206371.0,353607016814.0,329215135712.0,241343139127.0,241343139127.0,
34220,LG_Display,Electronics,2020,Q3,6949608000000.0,19473535000000.0,26423143000000.0,9695093000000.0,6929032000000.0,16624125000000.0,5758826000000.0,9799018000000.0,6469115000000.0,22500000000.0,-162077000000.0,-69828000000.0,-69828000000.0,1789079000000.0,
34730,SK_Inc,etc,2020,Q3,1422703000000.0,21863310000000.0,23286013000000.0,2451705000000.0,6013813000000.0,8465518000000.0,11287484000000.0,14820495000000.0,532699000000.0,745962000000.0,660191000000.0,660191000000.0,988058000000.0,15385000000.0,
35420,NAVER,IT_Service,2020,Q3,1685605993665.0,6030475567454.0,7716081561119.0,1023388129964.0,247563826309.0,1270951956273.0,7490674971301.0,6445129604846.0,1056140023533.0,366854647610.0,414380840584.0,302306038339.0,302306038339.0,16481339500.0,
35720,Kakao,IT_Service,2020,Q3,1315804166501.0,5681904032910.0,6997708199411.0,1206166382007.0,263610276188.0,1469776658195.0,493934399631.0,5527931541216.0,,72385109600.0,89969628770.0,77061596758.0,77061596758.0,44173909500.0,
36570,NCSoft,IT_Service,2020,Q3,2304114309423.0,1757716778535.0,4061831087958.0,361738384521.0,467401500741.0,829139885262.0,2780925005336.0,,536230859456.0,227483792071.0,226603493006.0,167210474302.0,167210474302.0,10977011000.0,
51900,LG_Household_&_Health_Care,Chemistry,2020,Q3,964282106329.0,3460483953846.0,4424766060175.0,710887581956.0,56821851668.0,767709433624.0,3543596823468.0,3657056626551.0,1227658605091.0,218662246145.0,211679976545.0,155240164860.0,155240164860.0,88589470000.0,
51910,LG_Chem,Chemistry,2020,Q3,8930816000000.0,20952340000000.0,29883156000000.0,6700293000000.0,5789446000000.0,12489739000000.0,14772187000000.0,17393417000000.0,5322698000000.0,507950000000.0,393126000000.0,303138000000.0,303138000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2020,Q3,10456580000000.0,19594416000000.0,30050996000000.0,11818240000000.0,8297589000000.0,20115829000000.0,904169000000.0,6046973000000.0,9935167000000.0,7964205000000.0,396810000000.0,413247000000.0,318525000000.0,318525000000.0,
68270,Celltrion,Medicine_Production,2020,Q3,2285803632417.0,2142375511667.0,4428179144084.0,756435973291.0,312007199564.0,1068443172855.0,134993738000.0,2535521889337.0,3359735971229.0,487370183113.0,234320886107.0,220550813172.0,170109523563.0,170109523563.0,
86280,Hyundai_Glovis,Transportation,2020,Q3,4117742329017.0,4529436803091.0,8647179132108.0,2516471507534.0,1928406690563.0,4444878198097.0,18750000000.0,4202300934011.0,2676210033162.0,107683320046.0,125283978399.0,108667877582.0,108667877582.0,3980738164100.0,
90430,Amorepacific,Chemistry,2020,Q3,1347396863992.0,3550792603740.0,4898189467732.0,288042894652.0,139757280235.0,427800174887.0,3823967999614.0,4470389292845.0,752371505909.0,45864702135.0,30901770243.0,22159636481.0,22159636481.0,34508160000.0,
96770,SK_Innovation,Chemistry,2020,Q3,1878095847000.0,15598227354000.0,17476323201000.0,838159754000.0,2628363536000.0,3466523290000.0,9323526792000.0,14009799911000.0,869606734000.0,116758262000.0,134548246000.0,,,468569950000.0,
