code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
33780,KT&G,Food,2018,Q1,4805084146458.0,4017406757395.0,8822490903853.0,1934173126319.0,68895654861.0,2003068781180.0,954959485000.0,224588741286.0,6819422122673.0,572315586763.0,213313334578.0,324259697419.0,256931132265.0,256931132265.0,
34220,LG_Display,Electronics,2018,Q1,7279054000000.0,18874489000000.0,26153543000000.0,7825127000000.0,4762552000000.0,12587679000000.0,9525672000000.0,13565864000000.0,5154261000000.0,-253621000000.0,-160247000000.0,-80364000000.0,-80364000000.0,1789079000000.0,
34730,SK_Inc,etc,2018,Q1,1400415000000.0,19010395000000.0,20410810000000.0,2367724000000.0,5430688000000.0,7798412000000.0,8189190000000.0,12612398000000.0,803193000000.0,942334000000.0,829749000000.0,829749000000.0,,15385000000.0,
35420,NAVER,IT_Service,2018,Q1,2439076765190.0,3045029493820.0,5484106259010.0,1408137243965.0,148279797474.0,1556417041439.0,4958329312844.0,3927689217571.0,810608965754.0,293754930681.0,282571091105.0,212287025082.0,212287025082.0,16481339500.0,
35720,Kakao,IT_Service,2018,Q1,1677008687082.0,4388836361500.0,6065845048582.0,1019727835134.0,391544576793.0,1411272411927.0,544565041821.0,4654572636655.0,,16385627855.0,70076560133.0,53383847923.0,53383847923.0,38186761000.0,
36570,NCSoft,IT_Service,2018,Q1,1806769636125.0,1613362079018.0,3420131715143.0,703245517137.0,141179389801.0,844424906938.0,1898798313382.0,,428353232636.0,210331947538.0,205425055781.0,128414833392.0,128414833392.0,10969511000.0,
51900,LG_Household_&_Health_Care,Chemistry,2018,Q1,902794101031.0,2636883032724.0,3539677133755.0,815815195216.0,291195559683.0,1107010754899.0,2317145076185.0,2432666378856.0,1023141412942.0,208298607107.0,289675680939.0,225885461227.0,225885461227.0,88589470000.0,
51910,LG_Chem,Chemistry,2018,Q1,9084290000000.0,12896619000000.0,21980909000000.0,4354061000000.0,2156963000000.0,6511024000000.0,13152032000000.0,15469885000000.0,5329454000000.0,489211000000.0,490663000000.0,425475000000.0,425475000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2018,Q1,9342625000000.0,18526450000000.0,27869075000000.0,11009609000000.0,7045591000000.0,18055200000000.0,904169000000.0,5874241000000.0,9813875000000.0,7668081000000.0,441104000000.0,456265000000.0,322649000000.0,322649000000.0,
68270,Celltrion,Medicine_Production,2018,Q1,1443237595877.0,1897783594190.0,3341021190067.0,478585948906.0,251910107105.0,730496056011.0,125108377000.0,1757101141006.0,2610525134056.0,220474273289.0,116681248683.0,117769805945.0,84910100326.0,84910100326.0,
86280,Hyundai_Glovis,Transportation,2018,Q1,3088891168951.0,4139609697968.0,7228500866919.0,2316160063027.0,1393694129489.0,3709854192516.0,18750000000.0,3518646674403.0,2968589475240.0,102834359608.0,115403795727.0,91099109316.0,91099109316.0,3267730907984.0,
90430,Amorepacific,Chemistry,2018,Q1,1395653893268.0,3547922103198.0,4943575996466.0,772345627170.0,96586151021.0,868931778191.0,3325754071227.0,4074644218275.0,1018446918035.0,184247873130.0,181364903850.0,136465810661.0,136465810661.0,34508160000.0,
96770,SK_Innovation,Chemistry,2018,Q1,2701403352000.0,13358278719000.0,16059682071000.0,1188395114000.0,824145274000.0,2012540388000.0,7839832323000.0,14047141683000.0,1891201021000.0,1568892875000.0,1579674367000.0,1568293210000.0,1568293210000.0,468569950000.0,
