code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
18880,Hanon_Systems,Machines,2022,Q2,1076242224426.0,3371252450869.0,4447494675295.0,1167848427750.0,2278157738907.0,3446006166657.0,749554053723.0,1001488508638.0,825039497953.0,31859619205.0,13735471718.0,10868755142.0,10868755142.0,53380000000.0,
28260,Samsung_C&T,Distribution,2022,Q2,8698200857453.0,30975649335134.0,39673850192587.0,9435099242605.0,6684286816326.0,16119386058931.0,8221151525771.0,23554464133656.0,6679423038291.0,209791000122.0,361774092639.0,287972059025.0,287972059025.0,18851450600.0,
30200,KT_Corporation,Communication,2022,Q2,7352707000000.0,22816806000000.0,30169513000000.0,7580432000000.0,8825478000000.0,16405910000000.0,13763603000000.0,4517852000000.0,303481000000.0,326521000000.0,24436000000.0,24436000000.0,1564499000000.0,11882222000000.0,,
33780,KT&G,Food,2022,Q2,3965688263816.0,5940527335178.0,9906215598994.0,1800401206108.0,75037450202.0,1875438656310.0,954959485000.0,599167986457.0,8030776942684.0,966346260699.0,312650238664.0,478084215730.0,350468417180.0,350468417180.0,
34220,LG_Display,Electronics,2022,Q2,7934046000000.0,22138342000000.0,30072388000000.0,14601784000000.0,5609948000000.0,20211732000000.0,5872490000000.0,9860656000000.0,5060521000000.0,-759649000000.0,-673055000000.0,-495869000000.0,-495869000000.0,1789079000000.0,
34730,SK_Inc,etc,2022,Q2,1573322000000.0,26316903000000.0,27890225000000.0,5505758000000.0,6395740000000.0,11901498000000.0,12625537000000.0,15988727000000.0,89539000000.0,-237313000000.0,-179142000000.0,-179142000000.0,644296000000.0,16143000000.0,,
35420,NAVER,IT_Service,2022,Q2,1633700615484.0,12074059617835.0,13707760233319.0,1163742478903.0,2742862478187.0,3906604957090.0,10052577549178.0,9801155276229.0,1397172361737.0,396428297609.0,326183624422.0,258852084891.0,258852084891.0,16481339500.0,,,
35720,Kakao,IT_Service,2022,Q2,2178242605964.0,9602739208072.0,11780981814036.0,2214333522160.0,1809267467394.0,4023600989554.0,1930482829891.0,7757380824482.0,,137029719556.0,136473750131.0,106224138032.0,106224138032.0,44544829100.0,,
36570,NCSoft,IT_Service,2022,Q2,2444038942927.0,1719413505838.0,4163452448765.0,365440130362.0,687523299198.0,1052963429560.0,3258486846112.0,,584221523139.0,123309843228.0,176712742584.0,136092133955.0,136092133955.0,10977011000.0,,
51900,LG_Household_&_Health_Care,Chemistry,2022,Q2,1008317807305.0,4074946846154.0,5083264653459.0,694613485033.0,207418040066.0,902031525099.0,3972946859915.0,4181233128360.0,1023347884034.0,136099202468.0,127773039720.0,78087454045.0,78087454045.0,88589470000.0,
51910,LG_Chem,Chemistry,2022,Q2,10059169000000.0,22843482000000.0,32902651000000.0,5145598000000.0,6882412000000.0,12028010000000.0,17752887000000.0,20874641000000.0,6410378000000.0,562340000000.0,1132949000000.0,952791000000.0,952791000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2022,Q2,10433964000000.0,18574203000000.0,29008167000000.0,12142201000000.0,6806263000000.0,18948464000000.0,904169000000.0,6060576000000.0,10059703000000.0,7098601000000.0,259059000000.0,347653000000.0,184703000000.0,184703000000.0,
68270,Celltrion,Medicine_Production,2022,Q2,2643621550077.0,2690926108765.0,5334547658842.0,960233739411.0,422053110196.0,1382286849607.0,140767851000.0,3356065418649.0,3952260809235.0,497973313727.0,184742328465.0,203929074310.0,163231220312.0,163231220312.0,
86280,Hyundai_Glovis,Transportation,2022,Q2,6504171373219.0,4919213293868.0,11423384667087.0,3945738344549.0,2221548319996.0,6167286664545.0,18750000000.0,5256098002542.0,5564433610947.0,404616570871.0,440897841981.0,337291099937.0,337291099937.0,5046870371184.0,
90430,Amorepacific,Chemistry,2022,Q2,1405687767561.0,3772771555686.0,5178459323247.0,290528547158.0,103421444255.0,393949991413.0,4009869843975.0,4784509331834.0,728343943849.0,45151543410.0,59220530964.0,42339045410.0,42339045410.0,34525294500.0,
96770,SK_Innovation,Chemistry,2022,Q2,1522750571000.0,17255361137000.0,18778111708000.0,546131683000.0,2433312043000.0,2979443726000.0,10827366713000.0,15798667982000.0,446947486000.0,79225058000.0,100111763000.0,-85968610000.0,-85968610000.0,468569950000.0,
