code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
10950,S_Oil,Chemistry,2019,Q4,5623541000000.0,10831892000000.0,16455433000000.0,5758293000000.0,4211020000000.0,9969313000000.0,4837585000000.0,6486120000000.0,6476184000000.0,9675000000.0,72889000000.0,45907000000.0,45907000000.0,291512000000.0,
11170,Lotte_Chemical,Chemistry,2019,Q4,3480640267580.0,10915586518631.0,14396226786211.0,1448968625814.0,1487929182471.0,2936897808285.0,171377095000.0,10341239817353.0,11459328977926.0,2108568541332.0,82464799052.0,-124369347062.0,-148469685432.0,-148469685432.0,
12330,Hyundai_Mobis,Transportation,2019,Q4,14767262000000.0,15033036000000.0,29800298000000.0,5276521000000.0,1023351000000.0,6299872000000.0,22087684000000.0,23500426000000.0,6253852000000.0,516410000000.0,506594000000.0,367445000000.0,367445000000.0,491096000000.0,
15760,Korea_Electric_Power,Electronics,2019,Q4,8741190000000.0,101068065000000.0,109809255000000.0,18123140000000.0,40227541000000.0,58350681000000.0,4053578000000.0,33783976000000.0,51458574000000.0,14760772000000.0,-1369458000000.0,-1579268000000.0,-1067911000000.0,-1067911000000.0,
17670,SK_Telecom,Communication,2019,Q4,5011363000000.0,25828004000000.0,30839367000000.0,5057478000000.0,8392150000000.0,13449628000000.0,16678787000000.0,17389739000000.0,2844740000000.0,116388000000.0,3314000000.0,13243000000.0,13243000000.0,44639000000.0,
18260,Samsung_SDS,IT_Service,2019,Q4,4058701291039.0,2517832665449.0,6576533956488.0,844606773842.0,249064720091.0,1093671493933.0,38688900000.0,4336995616953.0,5482862462555.0,1277404192014.0,225069164461.0,195246985878.0,160659767858.0,160659767858.0,
18880,Hanon_Systems,Machines,2019,Q4,1126949233707.0,3290249892341.0,4417199126048.0,808193044222.0,2172277037435.0,2980470081657.0,1162288565332.0,1436729044391.0,732622846006.0,77931286082.0,57915601449.0,45309680838.0,45309680838.0,53380000000.0,
28260,Samsung_C&T,Distribution,2019,Q4,6875484507784.0,29686341921599.0,36561826429383.0,7332355557192.0,6670728319058.0,14003083876250.0,6382773770044.0,22558742553133.0,4689677437370.0,166054707937.0,204139916412.0,132326290075.0,132326290075.0,19131748300.0,
30200,KT_Corporation,Communication,2019,Q4,7236269000000.0,20497585000000.0,27733854000000.0,6764653000000.0,8072500000000.0,14837153000000.0,12896701000000.0,4606217000000.0,53912000000.0,-58138000000.0,-72908000000.0,-72908000000.0,1564499000000.0,10869987000000.0,
33780,KT&G,Food,2019,Q4,4314192739869.0,4798584899636.0,9112777639505.0,1251513027508.0,81180959586.0,1332693987094.0,954959485000.0,888251673785.0,7780083652411.0,747890426094.0,257098103633.0,197648003755.0,140605018235.0,140605018235.0,
34220,LG_Display,Electronics,2019,Q4,7081228000000.0,20301452000000.0,27382680000000.0,9140483000000.0,7576104000000.0,16716587000000.0,6625901000000.0,10666093000000.0,5906191000000.0,-574082000000.0,-1937832000000.0,-1543142000000.0,-1543142000000.0,1789079000000.0,
34730,SK_Inc,etc,2019,Q4,782375000000.0,21752711000000.0,22535086000000.0,3313082000000.0,5819442000000.0,9132524000000.0,9870812000000.0,13402562000000.0,39932000000.0,249465000000.0,192943000000.0,192943000000.0,566462000000.0,15385000000.0,
35420,NAVER,IT_Service,2019,Q4,880761992755.0,5790825341027.0,6671587333782.0,908932799608.0,233107661265.0,1142040460873.0,6699190676516.0,5529546872909.0,990994848092.0,361440515119.0,408953390892.0,245631036730.0,245631036730.0,16481339500.0,
35720,Kakao,IT_Service,2019,Q4,1014030589420.0,5470330027390.0,6484360616810.0,1370950261505.0,255099527270.0,1626049788775.0,314504187531.0,4858310828035.0,,66537941179.0,-380488593147.0,-373197433860.0,-373197433860.0,43161318000.0,
36570,NCSoft,IT_Service,2019,Q4,1935418842570.0,1249762778389.0,3185181620959.0,349981739942.0,332555214134.0,682536954076.0,2369748259319.0,,496730551069.0,169959692636.0,-20032188023.0,-57060780205.0,-57060780205.0,10977011000.0,
51900,LG_Household_&_Health_Care,Chemistry,2019,Q4,1009793904180.0,3083981160646.0,4093775064826.0,793017321664.0,36390837960.0,829408159624.0,3151083532133.0,3264366905202.0,1105025366644.0,188233476090.0,166513794007.0,120520211313.0,120520211313.0,88589470000.0,
51910,LG_Chem,Chemistry,2019,Q4,8349633000000.0,18677453000000.0,27027086000000.0,4976280000000.0,5590576000000.0,10566856000000.0,14111594000000.0,16460230000000.0,5592012000000.0,-139319000000.0,-345320000000.0,-214498000000.0,-214498000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2019,Q4,7700203000000.0,19774688000000.0,27474891000000.0,10540720000000.0,8040841000000.0,18581561000000.0,904169000000.0,5006105000000.0,8893330000000.0,6546649000000.0,-378717000000.0,-490335000000.0,-452119000000.0,-452119000000.0,
68270,Celltrion,Medicine_Production,2019,Q4,1610730917459.0,2063791784809.0,3674522702268.0,517564388814.0,286291312657.0,803855701471.0,128337853000.0,2080593620747.0,2870667000797.0,345357098734.0,110690273574.0,101071582258.0,91509617879.0,91509617879.0,
86280,Hyundai_Glovis,Transportation,2019,Q4,3821245585962.0,4638929711554.0,8460175297516.0,2826180023537.0,1634163817286.0,4460343840823.0,18750000000.0,3999831456693.0,3785117984726.0,180541158227.0,216284799411.0,178776996963.0,178776996963.0,3748963040470.0,
90430,Amorepacific,Chemistry,2019,Q4,1363248695076.0,3586984959833.0,4950233654909.0,407790973247.0,167008909379.0,574799882626.0,3728972262678.0,4375433772283.0,833681551003.0,42276051465.0,19476957986.0,-2961133221.0,-2961133221.0,34508160000.0,
96770,SK_Innovation,Chemistry,2019,Q4,1360416534000.0,14995470239000.0,16355886773000.0,817468460000.0,2461737949000.0,3279206409000.0,7882034374000.0,13076680364000.0,406526714000.0,-85685946000.0,-433057296000.0,849758066000.0,849758066000.0,468569950000.0,
