,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
1,20150,일진머티리얼즈,정보기술,2024,Q3,-0.07458751680442854,0.06661861299734584,-0.004423362361828387,0.18168830835495497,0.04023997822792924,0.05726748357905409,-0.06933610666050649,-0.019940879836016667,-0.37707673416111553,5.14055536648723,-41.458754002949625,-57.369938002565426,-57.369938002565426,0.0,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,-0.003275944768183603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013344156443558255,-0.23082985383359644,020150
2,20150,일진머티리얼즈,정보기술,2024,Q2,-0.013727627701850986,-0.01883408306463996,-0.01627160972151598,-0.8600957672107149,2.937165587077289,-0.07736998796425898,0.0017953329458606504,0.00039218523909667624,-0.11425078925612553,-0.516977089281462,-0.97859404449781,-0.9872498468795071,-0.9872498468795071,0.0,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,-0.0052108762043113765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2064863183738475,-0.013344156443558255,020150
3,20150,일진머티리얼즈,정보기술,2024,Q1,0.48225503055213803,-0.22364091363796434,0.020153016081649877,0.06739007624122251,-0.02408838898190868,0.047157118147216126,0.046878945695849605,0.013028037103744339,0.00994796444040924,0.6220552888394646,0.056544280426434,-0.11805753123338414,-0.11805753123338414,0.0,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.008640858156891418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12988259365044488,-0.2064863183738475,020150
4,20150,일진머티리얼즈,정보기술,2023,Q4,-0.08347242008044431,0.056910703244475336,0.003809673831840499,-0.07566855965527064,-0.09096678222818189,-0.07909636318920432,0.12723219911099615,0.02823372254994072,0.17882456366656663,-0.5314691107650724,-3.8364477321815547,-4.362681036993159,-4.362681036993159,0.0,0.10965773361610065,0.0065457565880464585,0.004550077278224318,0.00757180156657955,0.05902989272759007,0.0625,-0.03388722209400741,-0.006672792330014943,-0.0017532663011594618,0.028037383177569986,-1.0,-1.0,-0.22644759456647134,-0.22657383231795758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12560749097490714,0.12988259365044488,020150
5,20150,일진머티리얼즈,정보기술,2023,Q3,-0.12192184203845025,0.014083214716652082,-0.0420418015707017,-0.1722179330529403,0.006364521548529067,-0.13794153825231747,-0.04059768325858626,-0.009583169814612824,-0.0811532220388137,24.07346267682345,-2.891751722239656,-1.5567727287154332,-1.5567727287154332,0.0,-0.028955398190522508,-0.0021566395604083466,0.007533279773421997,0.11207897793263655,0.001535787938867772,0.03896103896103886,0.106533304958502,-0.015260350475235884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23038020457949288,-0.12560749097490714,020150
6,20150,일진머티리얼즈,정보기술,2023,Q2,0.30212632170027165,0.0029283305936855797,0.10798960517266143,0.6977916132515349,0.20906762641272691,0.5755545637357573,0.10514144540587544,0.0068574442082318665,0.25577104330202594,-0.945096864833757,-1.5498471636194069,-1.8338020113701443,-1.8338020113701443,0.0,-0.3075171004307199,0.031973087460080984,0.005514657406169521,0.0022310602386272915,0.03581912791841346,-0.04938271604938271,-0.03519218134034163,-0.026815825413194383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13558241959374598,-0.23038020457949288,020150
7,20150,일진머티리얼즈,정보기술,2023,Q1,-0.25197745750276057,-0.04398175663048931,-0.1290231337797657,1.3003367828396777,-0.8234792442239882,-0.42624465108433207,-0.18275707649692996,-0.019118109213101087,0.09589884922363212,-87.11286811594283,-0.5692600459062714,-0.08944617298598456,-0.08944617298598456,0.0,-0.11353477832962133,-0.06294645789640896,0.004395562960080701,-0.12061758935426237,-0.06497623491867566,-0.05813953488372092,-0.08337411073888668,-0.041374122157736615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1345877356486627,-0.13558241959374598,020150
8,20150,일진머티리얼즈,정보기술,2022,Q4,-0.07122697768288266,0.012723772392298827,-0.023369094354496966,-0.14308752047266549,-0.0384945587910559,-0.059955297533273666,-0.04194752139352009,-0.009108679476321435,-0.15781931194576682,-0.9881905605650722,-2.4075035958285156,-2.174849170167634,-2.174849170167634,0.0,-0.11456608043309557,0.01431559495807777,-0.004520310424048435,0.11445954938682568,-0.08414558489005308,0.023809523809523725,-0.12070563315019511,-0.021797350308607855,-0.0002957957496753094,0.12631578947368416,-0.5714285714285714,-0.5714285714285714,-0.5693460258495003,-0.5692596063730084,-0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04704875107561876,-0.1345877356486627,020150
9,20150,일진머티리얼즈,정보기술,2022,Q3,-0.044417209528984536,-0.0037546727479180753,-0.021653138411428907,-0.34469503778995103,0.0041075203731750776,-0.09475764095526007,0.06855466437180069,0.010143193294971153,-0.10186124257779017,-0.4689633207187994,-3.3357309701941795,-4.7461425064299565,-4.7461425064299565,0.0,0.09093510066157107,0.06411636151380273,0.003895125891120621,0.0359464250541639,0.02779144307122383,-0.023255813953488302,-0.11299650647329962,-0.011159865189991569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13890717483604603,0.04704875107561876,020150
10,20150,일진머티리얼즈,정보기술,2022,Q2,0.03491710131297676,0.007818018723117381,0.019569351664534773,0.25227611809286654,0.03307414469762415,0.08700528916815187,-0.017971194383797462,-0.007219006034363429,-0.09972095970003914,0.10343751005396773,-1.2738031809540888,-1.3104983509891084,-1.3104983509891084,0.0,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.01358073474746535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00751503343278969,-0.13890717483604603,020150
