,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
28,S-Oil,2017,Q4,에너지_화학,0.05156280910234389,0.036285170925221655,-0.3500195788744318,0.06681662434130065,-0.3299701215202778,0.0031440503504267525,0.08284169960148846,-0.12717692422191945,010950
28,롯데케미칼,2017,Q4,에너지_화학,0.26595742582410187,0.07804689706899337,-0.3500195788744318,-0.11220397967756834,-0.12461357793346095,-0.43625462485848576,0.027855305715551948,-0.08940087925327014,011170
28,금호석유,2017,Q4,에너지_화학,0.36606033424288453,-0.0593127358613007,-0.3500195788744318,-0.12858338558920357,0.569986596461957,0.34271979053353485,0.04202206895471883,0.13213099254772287,011780
28,SKC,2017,Q4,에너지_화학,-0.03269941847919782,-0.03647235845245389,-0.3500195788744318,-0.07760548736646966,-0.23341504361262932,-1.5710882286128882,-0.01785990361072276,0.04585594825168908,011790
28,현대산업,2017,Q4,건설,0.05853474064697794,0.09044688685676383,-0.3500195788744318,-0.12516392282869726,0.14372560242074006,-0.17578634036576735,0.017133707330057923,0.19995508195308825,012630
28,한솔케미칼,2017,Q4,에너지_화학,0.026713244369351442,0.0038608190992237557,-0.3500195788744318,-0.0047867707510118596,-0.36394246636340466,-0.4655453184410062,0.01664334225224806,-0.002550211994246713,014680
28,동원시스템즈,2017,Q4,에너지_화학,0.06290371723835547,-0.09542714940295483,-0.3500195788744318,0.38309295327836934,-0.27431829586109546,-0.40479692003642687,0.05430248537704241,-0.11185244735742148,014820
28,유니드,2017,Q4,에너지_화학,0.12887550708282383,-0.0721717118664551,-0.3500195788744318,0.3396776155445731,-0.17192380439882138,-1.265733914525189,1.2929080213774924e-05,0.11070152644689366,014830
28,남해화학,2017,Q4,에너지_화학,0.6698487100673508,0.037222250545156044,-0.3500195788744318,0.5237574955911333,-1.8971039139665766,-1.5800218366349523,-0.013896900696486747,0.3659773256371174,025860
28,삼성엔지니어링,2017,Q4,건설,0.48502412230596204,-0.021206506543759884,-0.3500195788744318,-0.25853606288273645,3.0582646858086333,-0.2220623466131515,6.63744188318254,0.034477340035136195,028050
28,대우건설,2017,Q4,건설,-0.11673522808773876,-0.07638658216166738,-0.3500195788744318,-0.08263755111927173,-4.01528968736196,-4.8615274358874565,-5.468051958415938,0.28179562188871515,047040
28,LG화학,2017,Q4,에너지_화학,0.03701358369933349,0.30586360717199246,-0.3500195788744318,-0.09786947383822386,-0.25048646932783114,-0.47865369872629704,0.017942846213580665,-0.10709878112104956,051910
28,한전기술,2017,Q4,건설,0.810527552024306,0.0102108004525443,-0.3500195788744318,-0.2776096975871404,12.346732695271303,4.118693109009726,0.06093031035603591,0.23475502598554943,052690
28,휴켐스,2017,Q4,에너지_화학,0.10441325917340774,0.033645637520352656,-0.3500195788744318,-0.01251035587485394,-0.18296196189221037,-0.32894157709196925,0.051500976779552454,0.21739745022797366,069260
28,GS,2017,Q4,에너지_화학,0.02862602386233925,-0.015429829090586655,-0.3500195788744318,-0.0026833953791097764,15.532018182620593,19.492501116854935,0.0027592091559929255,0.0028168617343416903,078930
28,휴비스,2017,Q4,에너지_화학,0.4598415919430397,-0.021460939881612573,-0.3500195788744318,-0.10695384464928659,-78.81783726576099,-57.517353609769955,0.012321300025471382,0.1790262759158044,079980
28,후성,2017,Q4,에너지_화학,0.15945008087609527,-0.0015107060991087495,-0.3500195788744318,-0.0939170671924291,-0.6231967869550425,-0.7126420659631113,-0.013755963622827383,-0.06879634118224394,093370
28,SK이노베이션,2017,Q4,에너지_화학,0.09923310543750882,0.15176491826483596,-0.3500195788744318,0.10743679930759131,-1.0582073076776881,-1.0951251093325265,-0.02501607445869347,-0.04440085932848191,096770
28,LG하우시스,2017,Q4,건설,-0.08122129241574594,-0.04941792279298296,-0.3500195788744318,0.1316091611608774,-0.7078964194373402,-1.1736614117312882,0.015558580002278388,-0.014057198756545389,108670
28,코오롱인더,2017,Q4,에너지_화학,-0.08808676095752382,0.022581991268866952,-0.3500195788744318,-0.05462743714323215,0.20082582419434547,-1.1096937128883382,-0.024211270690584485,-0.04091904808852466,120110
