,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
13,삼성엔지니어링,2021,Q3,건설,0.06264068649861534,-0.018814535367004614,0.01761921683046319,-0.006127554634822507,-0.0014473740520152267,-0.4978707800362824,0.12544780952420154,0.2630475547008763,028050
13,대우건설,2021,Q3,건설,-0.0657980998157826,-0.041337476453054744,0.01761921683046319,-0.024076209026657858,-0.3334425770379916,-0.5705539236465701,0.09826027933367243,0.24773694142436586,047040
13,LG화학,2021,Q3,에너지_화학,-0.07954271961492179,0.04917723056765122,0.01761921683046319,0.23189179046577002,-0.21009006806670694,-0.07289377325755186,0.04538660773107139,-0.3102866247233178,051910
13,한전기술,2021,Q3,건설,1.1542072803850782,-0.03645648209003294,0.01761921683046319,0.12013342030943397,9.760663906447716,-5.985855175969069,-0.0016264079805367038,-0.04586400853770163,052690
13,휴켐스,2021,Q3,에너지_화학,0.01828860568628305,-0.014289097118228455,0.01761921683046319,-0.6138957295200287,-0.3243528400676482,-0.3282448454008071,0.030862968351162978,-0.00898662612647956,069260
13,GS,2021,Q3,에너지_화학,0.075970406876725,-0.018996204385166915,0.01761921683046319,-0.022971239488341788,0.3650803655846202,13.466483432585127,0.05519522445880587,0.012941085234636537,078930
13,휴비스,2021,Q3,에너지_화학,-0.07835550500304964,-0.0666868638369057,0.01761921683046319,-0.6182268067010948,-1.178204050684858,-0.9884696989299274,0.00295541433916946,-0.14584978047732933,079980
13,후성,2021,Q3,에너지_화학,0.8714492374896359,-0.08935345433746511,0.01761921683046319,-0.034635242604285965,0.6355063813031301,0.6292661130174828,0.14069261550297218,-0.17314465390836475,093370
13,SK이노베이션,2021,Q3,에너지_화학,-5.1346344926719856e-05,0.14120893278602575,0.01761921683046319,0.188393587258455,-3.450117160076541,-0.2647647128920779,0.07577953799807213,0.01465462356472648,096770
13,LG하우시스,2021,Q3,건설,-0.20270061435176387,0.0420476942151653,0.01761921683046319,0.5145546342221925,-0.6371803424505226,-1.0719632237336796,0.026776272306675564,0.04074204747130647,108670
13,코오롱인더,2021,Q3,에너지_화학,0.09379061371841156,0.020745656393396095,0.01761921683046319,0.16707690070681824,-0.18774382183385363,-0.10795114682206186,0.05057496347021195,-0.1973177370741484,120110
