,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,환율 변화율,Label,Code
27,한전기술,2018,Q1,건설,0.23475502598554943,-0.9389378992201616,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.39984559357520577,052690
27,한라홀딩스,2018,Q1,경기소비재,0.06009632361685735,1.7356645978231615,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.052756417435016884,060980
27,현대로템,2018,Q1,중공업,1.5299712638731477,-0.9685226087547695,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.21379893321860194,064350
27,S&T모티브,2018,Q1,경기소비재,-0.17184426697764327,-10.173663386373743,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.031193280978570007,064960
27,LG전자,2018,Q1,정보기술,-0.12048133765081422,-3.0664550082429027,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.12646469388621,066570
27,휴켐스,2018,Q1,에너지_화학,0.21739745022797366,0.48523260437185933,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.04054201515023517,069260
27,대웅제약,2018,Q1,헬스케어,-0.031720595904997845,2.86233825927862,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.03403901863627715,069620
27,현대백화점,2018,Q1,경기소비재,0.16678846650001888,0.18118400719017047,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.022851619807038467,069960
27,금호타이어,2018,Q1,경기소비재,0.18608317162264223,-0.983138858846045,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.10794947873599557,073240
27,에이블씨엔씨,2018,Q1,생활소비재,-0.0977540649235415,-1.4265705634246628,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.15180685901477114,078520
27,GS,2018,Q1,에너지_화학,0.0028168617343416903,-0.886965620980576,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.05073885386538052,078930
27,현대리바트,2018,Q1,경기소비재,-0.090993701998795,-0.06320463916197805,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.10045932294075502,079430
27,휴비스,2018,Q1,에너지_화학,0.1790262759158044,-2.147645619683651,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.26224206420989404,079980
27,두산엔진,2018,Q1,중공업,0.1799848868986158,-1.1756757990102047,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.2146729236316297,082740
27,베이직하우스,2018,Q1,경기소비재,0.00589793366981508,-1.8795610113606376,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.23880577006481638,084870
27,현대글로비스,2018,Q1,산업재,0.03981676321894266,-0.44739967367604416,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1399970633697557,086280
27,아모레퍼시픽,2018,Q1,생활소비재,-0.003791538899946763,6.256059084932893,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.12990855364258475,090430
27,LF,2018,Q1,경기소비재,0.07725068952967529,-0.1677111867724176,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.00426919766441014,093050
27,후성,2018,Q1,에너지_화학,-0.06879634118224394,1.9832123521729295,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.2573633411407945,093370
27,SK이노베이션,2018,Q1,에너지_화학,-0.04440085932848191,-13.488986708354327,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.036020731055528166,096770
27,한진중공업,2018,Q1,중공업,0.13715988105591903,-1.022392401565068,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.13822197433200922,097230
27,CJ제일제당,2018,Q1,생활소비재,0.10988981946141195,-3.227895524488565,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.06397123475775159,097950
27,풍산,2018,Q1,철강_소재,0.08335828385377464,0.32786532225398046,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.15632837084991089,103140
27,한국철강,2018,Q1,철강_소재,0.1848574580313291,-1.049537249395649,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.19597347169858276,104700
27,한세실업,2018,Q1,경기소비재,-0.048517023628670906,-4.986659388695919,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.17843959182573688,105630
27,LG하우시스,2018,Q1,건설,-0.014057198756545389,-1.4489879370271928,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.022239899240993025,108670
27,영원무역,2018,Q1,경기소비재,0.11258461600337473,-2.0323595295106585,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.034607361915617876,111770
27,GKL,2018,Q1,경기소비재,-0.041900324567956115,0.16281532274832533,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.0038555949011391394,114090
27,락앤락,2018,Q1,생활소비재,-0.013116533487313689,-1.1024924300040138,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.144944129473842,115390
27,코오롱인더,2018,Q1,에너지_화학,-0.04091904808852466,-48.61378448950331,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.06320758123336187,120110
27,한미약품,2018,Q1,헬스케어,-0.09594763606609717,-3.851889172007717,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.04667889320858402,128940
27,이마트,2018,Q1,생활소비재,-0.014081006886579848,0.9509575008564168,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.09304350191800204,139480
27,삼양사,2018,Q1,생활소비재,0.03278206561258905,-5.652417890741046,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.060234604246293705,145990
27,한국타이어,2018,Q1,경기소비재,-0.10909638114390649,0.9604948461336478,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.03937732183576296,161390
27,한국콜마,2018,Q1,생활소비재,0.010545752675484705,0.35412409071573725,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.018581655390075266,161890
27,동아에스티,2018,Q1,헬스케어,-0.11209688354631328,-1.7099060917234221,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.061285453528211464,170900
27,종근당,2018,Q1,헬스케어,-0.12446704544380001,-0.37215331464928403,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.021126053769131514,185750
27,코스맥스,2018,Q1,생활소비재,0.14180227740722787,-2.307851938828315,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.03390975317040015,192820
