F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_주식 수 감소 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,Relative Return
-0.02395996141055014,0.03905128308876802,-0.05357650649391989,0.09509228178594839,-0.09255128037773555,-0.03930190061432981,0.052333679788754785,0.05910094719856815,-0.026807383657653356,-0.083839354664637,0.12856017587547833,0.0004326078014984288,0.0004326078014984288,-0.055052259537030475,0.3879794280257971,0.6330686821925599,0.7102732605704507,0.7066207230673819,0.7848354717544871,0.5194010281169638,1.0,0.6916100918814884,0.3359286720412934,-0.024652535248340747,0.31037854944310345,0.47033649701098096,0.3148640772003819,0.4666063735870972,0.39111755821864613,0.3138832997147184,0.24097878017771315,0.2744937314819856,0.31645906691375025,0.1445181122496206,0.3033588979729525,-0.028215306979782733,0.5805589595522639,0.09616732725409596
-0.038307841735560615,0.03974826643546466,-0.042867305930512335,0.015323012875702199,-0.054265296934098345,-0.017381019026269918,0.008342751153665244,0.010399649017967125,-0.06896506070238168,-0.021416729205988323,0.1398550312975111,-0.03351143104769794,-0.03351143104769794,0.012138967502712655,0.08328103871116734,0.975873189939885,0.9931144335678398,0.7718886533514098,0.9394940132040118,0.9037967164467624,0.6916100918814884,1.0,0.4753346549657896,0.01352407248720457,0.4198360397350891,0.696142440112299,0.47322641242968927,0.7105731047034868,0.5781606660749546,0.45899300325144604,0.35444139369612043,0.38835112012859113,0.4548941806596873,0.21227651300966519,0.435398534479213,0.0027852891416114568,0.8032612755709446,0.04830138829938183
0.005667067996591475,-0.022638337622564765,-0.04788527188179355,-0.021822435136170007,-0.023287412862499936,-0.03009247612416761,0.003243617986465911,-0.01315288474067572,0.021043311175669578,-0.006148242078635422,0.02145142040002565,-0.04372222626984239,-0.04372222626984239,-0.0075688075147519055,0.01994088461445187,0.4539319795726547,0.4728585841283238,0.42917514301816206,0.44886150717269924,0.42420313379747204,0.3359286720412934,0.4753346549657896,1.0,-0.008625636544175757,0.21235743104311608,0.321434204818469,0.9024516994026053,0.31049932475643255,0.8006526884547177,0.9702178324434396,0.626066136445851,0.6761536694555009,0.9761240608405556,0.07082973012601021,0.9707547899988359,0.012418701691466725,0.4288780028919158,0.019884490082042888
0.01887379741656927,-0.011476855673589487,0.010307200411230307,-0.00066619451912797,-0.01713377278658512,0.0015264355761275396,0.0006882959276653003,0.0018301104234885442,0.0074619076268318115,0.012023549512006038,0.00012805476980924375,-0.00438113443025453,-0.00438113443025453,-0.003996763265442209,-0.009573971205622393,0.008696440897561102,0.00873729458145765,-0.02644592187506467,0.000708638544261338,-0.020007277549281305,-0.024652535248340747,0.01352407248720457,-0.008625636544175757,1.0,-0.049092140254054326,-0.07924224854189234,-0.055641414749888124,-0.08143795302778735,0.0025182945700064864,-2.2244240820776592e-05,-0.0007233265253019724,0.00012272995649580457,0.0004944697393836247,-0.0016522609043031105,0.00033087276293901845,-0.002860675323331178,0.005317450823015358,0.052709681944318895
0.07653323368802102,-0.04191709789327749,-0.031648978850199794,0.03062086012661317,-0.08085441005865317,-0.004931669557355822,0.13383108570290483,-0.013844864497173173,-0.04980979241945696,-0.002186142208025639,0.0626420595515539,0.001160589742409417,0.001160589742409417,0.007286202265231887,0.015921543493238578,0.39768581385670065,0.4140783082497769,0.36616427291085757,0.3768687270563612,0.3775935895360035,0.31037854944310345,0.4198360397350891,0.21235743104311608,-0.049092140254054326,1.0,0.5632900747617513,0.31594608596282625,0.5117877419527909,0.2330701314727198,0.1651883753080992,0.12218228311042874,0.1456575403519943,0.1614345513045689,0.07300873808259624,0.15294932820908427,-0.0012447978119350498,0.33032444313742954,0.11249213669080865
-0.006432365194362692,0.0103245248678869,-0.03858548023658846,0.033047679707552284,-0.09897833558579903,-0.012760503155117321,0.0015031788646400245,0.0012869187030400792,-0.08401935209212849,0.019190424452758318,0.08004797228065207,0.07349221641184366,0.07349221641184366,0.019163240400079776,0.05499294608918678,0.6725929658345584,0.6963720269814623,0.5692446863656832,0.6370282968096028,0.6327577426167675,0.47033649701098096,0.696142440112299,0.321434204818469,-0.07924224854189234,0.5632900747617513,1.0,0.5259466339693014,0.848271666859746,0.3965142791778958,0.2841456843309013,0.22905021898113004,0.25505317419263274,0.275560478960742,0.13246386339779923,0.2609133744849959,0.004786639971925981,0.5595661391004987,0.008395201472502108
0.007712179941453297,-0.03561797755724645,-0.043914773749597506,-0.008037905915285928,-0.063432309597534,-0.03098848774214551,0.01376623986226987,-0.015157887677257145,-0.06555261941844173,-0.01449727714860517,0.05636832938474584,-0.027219740917186066,-0.027219740917186066,0.012052323979138828,0.013735972794080509,0.4438585173648628,0.46892368309347116,0.43028553554068766,0.4362400875799862,0.42544465821857713,0.3148640772003819,0.47322641242968927,0.9024516994026053,-0.055641414749888124,0.31594608596282625,0.5259466339693014,1.0,0.5846214980125326,0.7985989199113033,0.897819438246559,0.6486829897628603,0.7007960742643294,0.8769126248734559,0.07592196646362029,0.86835866737913,0.01027881365219174,0.4469783382153974,0.014854478662790119
-0.04171516651441755,0.02502522047827357,-0.029967670476708574,0.00883844404496623,-0.09687759790624381,-0.0337485593814848,0.005651388672224089,0.00542114994097468,-0.18292854219120536,-0.02116377606893124,0.10108821305783604,-0.03099924668756079,-0.03099924668756079,0.04166094291304583,0.03411620028306021,0.6873878522912462,0.7081106452536938,0.5634696985155214,0.6464906614353524,0.6407900368978333,0.4666063735870972,0.7105731047034868,0.31049932475643255,-0.08143795302778735,0.5117877419527909,0.848271666859746,0.5846214980125326,1.0,0.41117248435502085,0.3005535765973301,0.27334740514382033,0.31030283601602066,0.25342872382450204,0.11277681654464893,0.24135544803107722,0.0034573506941954816,0.623575459624516,0.023325590380762824
0.02497955612766684,-0.03428648464585295,-0.03622412963000841,-0.010375721153857275,-0.038674874609448476,-0.026879494141950438,0.0029725662236016284,0.004742024748305405,-0.033482059550533495,-0.007937658192992494,0.06887804507271977,-0.024186283418222425,-0.024186283418222425,0.00361070189472671,0.025057106552419415,0.5455521184929558,0.5749255707528852,0.47309095666994755,0.5389802207198574,0.533405256489783,0.39111755821864613,0.5781606660749546,0.8006526884547177,0.0025182945700064864,0.2330701314727198,0.3965142791778958,0.7985989199113033,0.41117248435502085,1.0,0.7810789093506291,0.8237404460384586,0.878094878994223,0.7687768325191031,0.11057896400378796,0.7374732420262654,0.0035183577627261346,0.46068565294665914,-0.022469347882673366
0.004291964689892085,-0.014036372497993136,-0.03276633948858778,-0.014800631442107809,-0.02428331324087565,-0.02205463876283313,0.015583456278266348,-0.014376676762614808,-0.07047701028554816,-0.004352060420488008,0.05074242501219678,-0.024683256694556694,-0.024683256694556694,0.012028437185619538,0.018207359479214695,0.4394022251594136,0.4565343933613448,0.42257061172273536,0.44174196816006583,0.4077738986318752,0.3138832997147184,0.45899300325144604,0.9702178324434396,-2.2244240820776592e-05,0.1651883753080992,0.2841456843309013,0.897819438246559,0.3005535765973301,0.7810789093506291,1.0,0.6388743657371427,0.6821343211776015,0.987697628258262,0.08057997124895296,0.9862077222887506,0.0071115471703875185,0.4649377434109457,0.015967477168200343
0.060405125103464366,-0.02309893338436083,0.00956324561941338,-0.007866523857497672,-0.004242476808037028,0.0024893590349398115,0.0031194590104755325,0.01087929114442808,0.07405738745141678,-0.010278833728435556,0.062168065371239284,-0.030290932222599213,-0.030290932222599213,-0.026656482595792983,0.0037957962557240484,0.31438666656041653,0.3491389289212965,0.31721190449018377,0.3323707732897157,0.32965492992008505,0.24097878017771315,0.35444139369612043,0.626066136445851,-0.0007233265253019724,0.12218228311042874,0.22905021898113004,0.6486829897628603,0.27334740514382033,0.8237404460384586,0.6388743657371427,1.0,0.9359604503008104,0.6041804725460035,0.09353127663334865,0.573554392557253,0.013441792844188241,0.2935653821483565,-0.023468288552791726
0.05162125534381188,-0.047752257080375185,-0.015067203581774064,-0.00818921729796434,-0.008824166867739304,-0.002080489282948975,0.0014663660731303078,0.00576039184143514,0.08265353399929956,-0.01087930455762531,0.07962470315094913,-0.02632744983526022,-0.02632744983526022,-0.02538448442122238,0.018413411293618596,0.3577382912379102,0.385981711086439,0.34510935764188155,0.3755928127691407,0.3586803647658204,0.2744937314819856,0.38835112012859113,0.6761536694555009,0.00012272995649580457,0.1456575403519943,0.25505317419263274,0.7007960742643294,0.31030283601602066,0.878094878994223,0.6821343211776015,0.9359604503008104,1.0,0.6488649401336822,0.08396250329924863,0.6194592777045247,0.003478936437709471,0.3306923651347568,-0.02776782641039327
0.016002955144762455,-0.02416980494907254,-0.03707326422863947,-0.00952940916081779,-0.022464174642926594,-0.016764630077033743,0.015917758993657136,-0.01736071083440277,0.010967574246967949,-0.004485989255084923,0.04024406504908285,-0.02374040513579016,-0.02374040513579016,-0.005890571299420488,0.020705236190999985,0.43866495699372504,0.4538990279224069,0.4278564781093317,0.44069531660340316,0.40706485831912015,0.31645906691375025,0.4548941806596873,0.9761240608405556,0.0004944697393836247,0.1614345513045689,0.275560478960742,0.8769126248734559,0.25342872382450204,0.7687768325191031,0.987697628258262,0.6041804725460035,0.6488649401336822,1.0,0.08544190101537358,0.9985485792510749,0.011869972149259538,0.43259161334366575,0.014440765884624788
0.03185943053840494,0.03683118010088503,0.03352827983485336,0.012395710061258365,0.00895878245808266,0.02746539833706831,0.0021918906013078093,-0.0002307455737093693,0.047396522066046554,-0.018026417891685742,0.07764103330295874,-0.015716581737839457,-0.015716581737839457,-0.01851909674103409,-0.0023318034836118497,0.17418634067428812,0.20623124922046415,0.1975937555231929,0.18828401559466332,0.20881685004348127,0.1445181122496206,0.21227651300966519,0.07082973012601021,-0.0016522609043031105,0.07300873808259624,0.13246386339779923,0.07592196646362029,0.11277681654464893,0.11057896400378796,0.08057997124895296,0.09353127663334865,0.08396250329924863,0.08544190101537358,1.0,0.0750197546683955,-0.002186651135762479,0.13246474962809254,0.027177072895254655
0.010308895851050088,-0.021453929128646666,-0.03646607101607531,-0.012203858204368754,-0.019785611923236114,-0.016558921766321743,0.016525895705543622,-0.018535661612861676,0.0020506342251874485,-0.003840721610298276,0.03440787464837661,-0.022821232996816408,-0.022821232996816408,-0.0037062032248965154,0.020163570619893146,0.4211182291629093,0.4345152032659662,0.4143235991775602,0.4238882435272304,0.3871063004158454,0.3033588979729525,0.435398534479213,0.9707547899988359,0.00033087276293901845,0.15294932820908427,0.2609133744849959,0.86835866737913,0.24135544803107722,0.7374732420262654,0.9862077222887506,0.573554392557253,0.6194592777045247,0.9985485792510749,0.0750197546683955,1.0,0.010925205918304745,0.4259653374208283,0.015785740748244396
-0.022845073038830738,0.006463922949250833,-0.005075448901341983,-0.00832867392930412,-0.0123747117484692,-0.00792463039716689,4.180013919221251e-05,-0.0024420673833524227,0.5125741504796442,-0.02184542035850271,0.001960249782630009,-0.0026386093058767546,-0.0026386093058767546,-0.003951578537491939,-0.012801770554176818,0.013045400710519517,0.0071066291119464995,0.03499722407571143,-0.02210463669328151,0.02098246887474609,-0.028215306979782733,0.0027852891416114568,0.012418701691466725,-0.002860675323331178,-0.0012447978119350498,0.004786639971925981,0.01027881365219174,0.0034573506941954816,0.0035183577627261346,0.0071115471703875185,0.013441792844188241,0.003478936437709471,0.011869972149259538,-0.002186651135762479,0.010925205918304745,1.0,-0.27515812179203697,0.02449548692940761
-0.06827901563949262,0.06965071717552003,-0.03630975786924577,0.0007206028863388122,-0.05353574979901519,-0.029422683555250163,0.005173655997026,0.029039765599610082,-0.3973041978752791,-0.00025002556878363057,0.13627912437206943,-0.041163036948840166,-0.041163036948840166,0.05019589636594722,0.08143486051259789,0.7908814454901752,0.805352525682237,0.6381024324517067,0.7913064526890563,0.7050392759841462,0.5805589595522639,0.8032612755709446,0.4288780028919158,0.005317450823015358,0.33032444313742954,0.5595661391004987,0.4469783382153974,0.623575459624516,0.46068565294665914,0.4649377434109457,0.2935653821483565,0.3306923651347568,0.43259161334366575,0.13246474962809254,0.4259653374208283,-0.27515812179203697,1.0,-0.004956921557538871
