,name,sector,year,quarter,유동자산_lag1,유동자산_lag2,유동자산_lag3,유동자산_lag4,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,비유동자산_lag4,자산총계_lag1,자산총계_lag2,자산총계_lag3,자산총계_lag4,유동부채_lag1,유동부채_lag2,유동부채_lag3,유동부채_lag4,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,비유동부채_lag4,부채총계_lag1,부채총계_lag2,부채총계_lag3,부채총계_lag4,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,이익잉여금_lag4,자본총계_lag1,자본총계_lag2,자본총계_lag3,자본총계_lag4,매출액_lag1,매출액_lag2,매출액_lag3,매출액_lag4,영업이익_lag1,영업이익_lag2,영업이익_lag3,영업이익_lag4,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,법인세차감전 순이익_lag4,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익_lag4,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,당기순이익(손실)_lag4,자본금_lag1,자본금_lag2,자본금_lag3,자본금_lag4,Label,Code
56,삼성전자,정보기술,2019,Q2,0.3730470164607799,0.3654413254320217,0.3760539765197931,0.3337264628260831,138335268000000.0,138981902000000.0,135895097000000.0,135899888000000.0,220646957000000.0,219021357000000.0,217799444000000.0,203970112000000.0,44319180000000.0,43145053000000.0,46368714000000.0,40203756000000.0,2578260000000.0,2888179000000.0,1771916000000.0,1926719000000.0,0.2125451474048654,0.21017690982528248,0.22103192329545157,0.20655219819656714,167238732000000.0,166555532000000.0,167767562000000.0,159960751000000.0,0.7874548525951346,0.7898230901747175,0.7789680767045484,0.7934478018034329,37038395000000.0,38814830000000.0,47645339000000.0,41314723000000.0,0.1052130633630318,0.19415857289597815,0.29200583503036887,0.26744957239577766,4154401000000.0,7848125000000.0,13887163000000.0,11094590000000.0,0.08338989850937116,0.15646432046720288,0.21432417555051922,0.19552315526840153,3088628000000.0,6073136000000.0,10211548000000.0,8077985000000.0,897514000000.0,897514000000.0,897514000000.0,897514000000.0,-0.24398430738449073,005930
57,SK케미칼,에너지_화학,2019,Q2,0.06768863643815141,0.053597367402647846,0.0459153389572411,0.040150378212025925,1193956626527.0,1190544718604.0,1228958694448.0,1186682106451.0,1280641503677.0,1257968519526.0,1288102350482.0,1236320856428.0,179706844403.0,136742750777.0,137126363814.0,32380490218.0,115079121193.0,143632793640.0,144087748264.0,249740279583.0,0.23018617212514622,0.2228796190564808,0.21831658949521474,0.22819381258042373,1456670308020.0,1449480373852.0,1476788482737.0,1424530517016.0,0.7698138278748538,0.7771203809435192,0.7816834105047853,0.7718061874195763,-58804663671.169334,-48702931631.16777,-68438296730.52188,-43578401243.21286,-0.3842707885272505,0.03544278402114355,0.024278262484270473,0.039450432208495846,20939091048.0,-27415891404.0,66564102676.0,-3612193451.0,-0.33139220516542567,0.5388205457267826,-0.7635778243688255,0.08192741773784215,19487407168.0,-26242140200.0,52257965721.0,-3570265883.0,111677150000.0,111677150000.0,111677150000.0,111677150000.0,-0.31081556999466375,006120
58,LS,산업재,2019,Q2,0.05804967087142586,0.02700237687247803,0.008035342921564765,0.021032913837071145,2269099000000.0,2253120000000.0,2175069000000.0,2173583000000.0,2408937000000.0,2315648000000.0,2192688000000.0,2220282000000.0,267363000000.0,231867000000.0,197936000000.0,163965000000.0,33660000000.0,23751000000.0,108714000000.0,169150000000.0,0.12496092674901835,0.11038724365706705,0.13985117809738548,0.15003274358842705,1863618000000.0,1815734000000.0,1641742000000.0,1642871000000.0,0.8750390732509816,0.8896127563429329,0.8601488219026145,0.8499672564115729,49956034403.155426,47571310988.41098,49264139442.38365,50129190947.599884,1.560312000967726,2.6946493030479726,0.024622372657471286,-0.06738588706789679,86195000000.0,117962000000.0,-1014000000.0,-6602000000.0,1.653994376999247,2.486519659481664,-0.022105328791414865,-0.21859518960627977,82627000000.0,118287000000.0,-1089000000.0,-10958000000.0,161000000000.0,161000000000.0,161000000000.0,161000000000.0,-0.19104271536437234,006260
59,녹십자,헬스케어,2019,Q2,0.4929049503830512,0.49561041147345314,0.5233140556067938,0.5160146143978095,821215982993.0,797227858347.0,758774418498.0,760001822867.0,1619451784460.0,1580579529161.0,1591770068790.0,1570299115378.0,298374747052.0,260850381371.0,263615356565.0,260481430265.0,271882473848.0,263428848743.0,270310900295.0,269804180838.0,0.3521297925459078,0.3317006328636287,0.33542926037418797,0.33769719788407987,702289476273.0,710608305106.0,709993177414.0,689945652676.0,0.6478702074540922,0.6682993671363713,0.664570739625812,0.6623028021159202,235289370563.0,297434409318.0,304019075309.0,290701100788.0,0.0012358696243022172,-0.013079731904322628,0.09289915056249073,0.03332741184927748,3505263463.0,7931689348.0,25917505168.0,6212059932.0,0.013408529205764791,0.021054444004508864,0.06594166736947024,0.019605745408430422,3154884397.0,6262316116.0,20047524738.0,5699411772.0,58432690000.0,58432690000.0,58432690000.0,58432690000.0,-0.28761131990685196,006280
60,삼성SDI,정보기술,2019,Q2,0.23349999767162571,0.24766210962202365,0.2529002233281482,0.24127334526854757,11488826866960.0,11515372588548.0,11128480804281.0,10444812506184.0,14988684712408.0,15306118083143.0,14895575064760.0,13766239054671.0,2480965266617.0,2790083713511.0,2690314809098.0,2436720934723.0,1748685438355.0,1755007765247.0,1642192677215.0,902664543925.0,0.2821895840847591,0.29694606131149737,0.2908586924289254,0.2425779085621006,5623413809420.0,5622646637967.0,5396941557364.0,5300687330048.0,0.717810415915241,0.7030539386885026,0.7091413075710745,0.7574220914378994,1936591217019.0,2372532968210.0,2186874524995.0,1949845232012.0,0.04358995598355633,0.1033428577095743,0.0820332144211201,0.056160521021971076,72913200167.0,335356631966.0,131057883209.0,95940572521.0,0.03496441616482642,0.10473318404147294,0.04401451762131624,0.042892100110274445,67711781253.0,248482932004.0,96254227316.0,83632956891.0,356712130000.0,356712130000.0,356712130000.0,356712130000.0,-0.3893742471008148,006400
61,대한유화,에너지_화학,2019,Q2,0.2609223217440168,0.2174483334479317,0.2736592906362636,0.2609539159546897,1468040066024.0,1478861772444.0,1481239367510.0,1503292599599.0,1986313630102.0,1889794419530.0,2039317566005.0,2034098592838.0,188873802689.0,132444427022.0,214708177725.0,282661444531.0,126451064441.0,116402527051.0,194875103529.0,192928767772.0,0.1587487808326662,0.13167937819124756,0.20084330566345732,0.23380883010171624,1369346023078.0,1339304805934.0,1328080775178.0,1256856920416.0,0.8412512191673338,0.8683206218087525,0.7991566943365427,0.7661911698982837,512690694489.0,638986219583.0,641103894354.0,649263204756.0,0.10869094310857558,0.027983428311911154,0.13446535731445622,0.164760970297403,61835846743.0,17338407492.0,93483522737.0,109908918111.0,0.11239819115584977,0.025230216893442556,0.11029720453539281,0.12619842463549497,57625506683.0,16121760912.0,70711967364.0,81935993614.0,41000000000.0,41000000000.0,41000000000.0,41000000000.0,-0.17019025843557278,006650
62,GS리테일,생활소비재,2019,Q2,0.15289036886367982,0.1670088442275107,0.20604032627492597,0.1825228763039243,4554074167476.0,3257903739050.0,3267614386733.0,3215551273513.0,5376015098975.0,3911090431721.0,4115592384437.0,3933506125498.0,1889346777464.0,1463088265015.0,1634355988740.0,1507162993779.0,1394377279644.0,344937414767.0,371441996750.0,370362063360.0,0.6108100510606974,0.46228173736867884,0.48736555959109806,0.47731591034481907,1863247614228.0,1874033859445.0,1880870946563.0,1827057615975.0,0.3891899489393026,0.5377182626313212,0.5126344404089019,0.522684089655181,2001400124640.0,2079927597096.0,2241573023470.0,2115221203803.0,0.0042389498064641234,0.010862856678542915,0.02821422646856119,0.022071178758071876,25460369947.0,3165630401.0,72098618422.0,56383182675.0,0.009325126595741091,0.0019165014472453368,0.024186190010028724,0.019840525010124937,18663309531.0,3986184250.0,54215111067.0,41967099196.0,77000000000.0,77000000000.0,77000000000.0,77000000000.0,-0.31537842647830683,007070
63,오뚜기,생활소비재,2019,Q2,0.405762705064456,0.39690855794955093,0.4001610410675242,0.42029162177056084,1017555520943.0,997789117976.0,974683255129.0,878036340434.0,1712372363053.0,1654457431171.0,1624908220139.0,1514617303127.0,440704576467.0,406246400529.0,475239724563.0,473570461117.0,155674113672.0,149129733027.0,69777711962.0,40541317377.0,0.3482762879188919,0.33568475265206016,0.335414289724239,0.33943345123061225,1086646551950.0,1069686608569.0,1050239598384.0,989314379403.0,0.651723712081108,0.6643152473479398,0.6645857102757611,0.6605665487693878,541050814690.0,489742436183.0,545491525416.0,513572862107.0,0.07753553446368253,0.06093761281051907,0.06645304628583466,0.06652520871105101,48194927072.0,29295121421.0,69438702935.0,33977924995.0,0.06803024468984374,0.03950248083417269,0.11344276294449819,0.05112376004892906,36807819313.0,19346041199.0,61882065806.0,26255775770.0,18026185000.0,18026185000.0,18026185000.0,17200000000.0,-0.4111034886576419,007310
64,동아타이어,경기소비재,2019,Q2,0.2745333898120101,0.2834749131477684,0.2823921766388704,0.2698639998701553,256124576879.0,256341830714.0,248366297811.0,249399689826.0,353048056633.0,357756951456.0,346103107750.0,341579773880.0,18768479266.0,19275029324.0,19203431235.0,19068259261.0,6075626877.0,5829560462.0,5484677112.0,5605760938.0,0.07037032402879337,0.07017219283602817,0.07133165751528853,0.07223501531934441,597823957668.0,603054671130.0,590533140593.0,585364892465.0,0.9296296759712066,0.9298278071639718,0.9286683424847115,0.9277649846806556,35884117456.0,42703551728.0,36832366382.0,33115949204.0,0.09037288778179949,0.10405357016443435,0.0614408161161737,0.05928991232909731,4249526913.0,46175808581.0,6992364790.0,18770672846.0,0.09274838806000814,1.0693155751506065,0.14238127527865987,0.46425168580530957,3328194051.0,45663572977.0,5244239297.0,15374135245.0,4997002500.0,4997002500.0,4997002500.0,4997002500.0,-0.3204893215348539,007340
65,일양약품,헬스케어,2019,Q2,0.31244452524975097,0.295713948148147,0.3489359855051439,0.33347405437751365,263141709516.0,263911474795.0,263637308898.0,264640107350.0,382720695536.0,374721995560.0,404933006630.0,397043969688.0,164012409199.0,159620601903.0,175959201785.0,163151154776.0,38472117649.0,38240717479.0,41532905147.0,42052458877.0,0.5290660505422122,0.5280216313064513,0.5371063938256072,0.5168284354356282,3358981132.0,-12338602117.0,-1013824207.0,3218257744.0,0.47093394945778777,0.4719783686935487,0.4628936061743928,0.4831715645643719,48017876317.0,47533250900.0,49613554710.0,42636805500.0,0.06685978819232752,-0.09265670871671855,-0.07047904729743562,0.006532541937270605,3475245165.0,-10369927956.0,-4643172872.0,426175837.0,0.06995272156196554,-0.2382495978199547,-0.08530092180931738,0.015370387680662427,3358981132.0,-11324777910.0,-4232081951.0,655344230.0,48826860000.0,48826860000.0,48727660000.0,48727660000.0,-0.2909909847964185,007570
66,국도화학,에너지_화학,2019,Q2,0.4695810078443601,0.4589275011476166,0.49634398301975596,0.5125530148786552,407576824087.0,383852467087.0,374520842507.0,360937241755.0,768405411787.0,709428898902.0,743604424211.0,740464610044.0,262065231343.0,201426308709.0,260921694567.0,247824201808.0,61853555583.0,62966539916.0,41184869278.0,61523749068.0,0.42154672775234103,0.37268406888161326,0.4062732200195683,0.4177754705354762,380102269366.0,381024562639.0,376561721027.0,370090993480.0,0.578453272247659,0.6273159311183868,0.5937267799804317,0.5822245294645237,200362181156.0,196854004532.0,210225042673.0,212298105916.0,0.039406859520323,0.017504398542422635,0.03867218860145889,0.06303202517169272,9407447862.0,5956004833.0,8389170271.0,12280036954.0,0.037068857925923945,0.026642015906501185,0.0307800034892373,0.042718678425649116,7427197227.0,5244587520.0,6470727547.0,9069094517.0,29053080000.0,29053080000.0,29053080000.0,29053080000.0,-0.37564686584071905,007690
67,서연,경기소비재,2019,Q2,0.02130507103166785,0.015614678440986275,0.008152162915724653,0.0088834276722229,350551711855.0,351147172074.0,351718574278.0,351412448911.0,358182822327.0,356717196390.0,354609407943.0,354562176360.0,7875557014.0,9555237004.0,10024781079.0,10049395530.0,5793449806.0,6114629490.0,2868736355.0,2777854261.0,0.03816209479616249,0.04392798175299653,0.036359772598228715,0.03617771619828964,598515630817.0,595049145206.0,595717705819.0,595736741879.0,0.9618379052038375,0.9560720182470035,0.9636402274017712,0.9638222838017103,5981938005.0,3748970345.0,2630568500.0,2146381500.0,0.42829799320195394,0.04034436180636153,0.010316898799632095,-0.3625950577751439,4556677221.0,44196927.0,-23352219.0,-733084123.0,0.7614759984460923,-0.17880202597334763,-0.006620118046726402,-0.3313563315747923,4555102215.0,-670323493.0,-17414674.0,-711217100.0,11739922000.0,11739922000.0,11739922000.0,11739922000.0,-0.22481861413469484,007860
68,대덕전자,정보기술,2019,Q2,0.4753785179674367,0.45016188817641184,0.5760095598307032,0.5577759863994008,609998472063.0,617109730366.0,251956920677.0,256903652101.0,1162740171637.0,1122348045899.0,594251418915.0,580935553475.0,173611482713.0,130423464529.0,84119136525.0,79178389705.0,15362089215.0,11947236897.0,4901366482.0,3545832953.0,0.16252433392917667,0.12685075894791722,0.14980276053784777,0.1423982783686865,14263834344.0,253913505158.0,32770037606.0,23202368053.0,0.8374756660708234,0.8731492410520828,0.8501972394621522,0.8576017216313135,248056516553.0,168765921402.0,137958410316.0,141462272128.0,0.039956255702245654,0.04269627451525654,0.0800241192379093,0.05233071769341912,18096345339.0,231625190526.0,12554072360.0,20806255480.0,0.05741529777935501,1.3586159900187216,0.0698303761251931,0.10509087604324896,14242238764.0,229288079387.0,9633687682.0,14866394105.0,40657424000.0,40657424000.0,24398150000.0,24398150000.0,-0.32907265650171724,008060
69,서흥,헬스케어,2019,Q2,0.3608988568226587,0.33832636385055115,0.32904613800423466,0.3169656078726975,280888497238.0,280776447404.0,291056798951.0,293974140239.0,439505546558.0,424342805976.0,433795549049.0,430394345625.0,124326219608.0,110310241924.0,105398890668.0,150844016888.0,85302689285.0,85010369812.0,98997378615.0,51772791577.0,0.47696533191609225,0.4602896737856962,0.4711811122338467,0.470770144925507,199172014392.0,193196977718.0,187686321762.0,183373695532.0,0.5230346680839078,0.5397103262143038,0.5288188877661534,0.529229855074493,84458286451.0,66657185756.0,67701993611.0,73410983678.0,0.08062591203470212,0.07946610171017014,0.04589070880026792,0.0836586674405303,10129737903.0,4775431543.0,4578422634.0,6101530925.0,0.11682366098824844,0.07635565717746891,0.06370013643585376,0.07459841557253462,9866726224.0,5089653224.0,4312626230.0,5476343068.0,6084556500.0,6084556500.0,6084556500.0,6084556500.0,-0.27049593529146754,008490
70,호텔신라,경기소비재,2019,Q2,0.35134414860680035,0.4569724502786174,0.4344689245314153,0.4303158467782997,2098927211493.0,1218661951505.0,1282506873609.0,1272069745257.0,3235810186534.0,2244199124207.0,2267792044047.0,2232938617062.0,1253508910899.0,840959994687.0,827761661629.0,836713157253.0,1086457843220.0,539936711659.0,539985094811.0,536504530148.0,0.7231471004871975,0.6153182627383599,0.6031182444750006,0.6149822824990228,603761911808.0,571220897254.0,607963767000.0,567639409054.0,0.27685289951280245,0.3846817372616401,0.3968817555249993,0.3850177175009773,1046128770827.0,921286430938.0,940031517487.0,918642280827.0,0.06883202820726927,0.02785893989111325,0.0660759831107035,0.07566512088298935,60385267817.0,-41247476002.0,58654520573.0,65860615607.0,0.013415419017845535,0.016636124678604154,0.015021633812186195,0.015660137473111204,14034255807.267921,15326635929.790808,14120809227.603424,14386064406.363256,200000000000.0,200000000000.0,200000000000.0,200000000000.0,-0.20585541241565042,008770
71,삼성전기,정보기술,2019,Q2,0.3759113895701285,0.38514476572401996,0.42020105475024183,0.2770893102153928,3432887387775.0,3350273975955.0,3271550777772.0,3745082752247.0,5500640983354.0,5448882581117.0,5642560761063.0,5180560759674.0,1167054018724.0,1068908152202.0,1276287665837.0,984247269633.0,417380003829.0,402405269151.0,417968307988.0,399625577852.0,0.2880453436877271,0.2700211280844643,0.3002636649509149,0.2671280024852143,9725676640.0,287732984993.0,247583999800.0,122914779052.0,0.711954656312273,0.7299788719155357,0.6997363350490851,0.7328719975147857,1350819652502.0,1407628711203.0,1581867208501.0,1275617741346.0,0.0021207362364723654,0.08418870478403427,0.10820474732970722,0.07224608298388573,4949571990.0,79247904015.0,181981555148.0,126822997714.0,0.003135819456101471,0.049159482147718585,0.07881143251343982,0.08071533733009793,4235926548.0,69198298499.0,124669220748.0,102961916297.0,388003400000.0,388003400000.0,388003400000.0,388003400000.0,-0.22862378917274584,009150
72,한샘,경기소비재,2019,Q2,0.41777184935958833,0.42280317773163656,0.37197403545030844,0.3490014837321293,599938294445.0,511056952073.0,594232084561.0,596896958278.0,1030417876197.0,885411929443.0,946190313942.0,916894498777.0,345052338047.0,261039757872.0,328994140693.0,319171543397.0,127664712153.0,61906756991.0,68371339176.0,63936505648.0,0.458762470178287,0.36474154472501974,0.4199635887345998,0.4178322037660917,650998248399.0,655762836982.0,642069739065.0,627030793673.0,0.541237529821713,0.6352584552749803,0.5800364112654002,0.5821677962339082,424740540094.0,471268251810.0,428746256956.0,480869764764.0,0.05206259351675288,0.05323516018667576,0.03358934640326885,0.05676626676746216,26419599144.0,34090758831.0,16176879893.0,29223296199.0,0.03900901883143331,0.03465049709222423,0.03507656369707589,0.045541646603104335,16568711727.0,16329679189.0,15038945392.0,21899600889.0,23533928000.0,23533928000.0,23533928000.0,23533928000.0,-0.34971252515321916,009240
73,광동제약,헬스케어,2019,Q2,0.5250527324343519,0.49873726326621987,0.5097370301878619,0.5051396626624354,292524281900.0,295323486915.0,296302509387.0,294139785101.0,615908969009.0,589159068235.0,604374647142.0,594389493172.0,175447859579.0,163782102969.0,176509756382.0,173556151626.0,40784214443.0,26610412736.0,27519033906.0,28441345374.0,0.351077975646171,0.32315978140738294,0.33758661329164374,0.3398402887676002,350513020243.0,345438236890.0,342848127563.0,334489407928.0,0.648922024353829,0.6768402185926171,0.6624133867083563,0.6601597112323998,178870029011.0,166487975314.0,193696685255.0,175712856583.0,0.06658812047974527,0.03986378585890525,0.06370803621009027,0.03134721954963028,11836714815.0,4806400437.0,11514074524.0,6545593721.0,0.04634220925010436,0.016208568269933665,0.04315365347628855,0.025646972296937767,8289232313.0,2698531714.0,8358719635.0,4506502765.0,52420851000.0,52420851000.0,52420851000.0,52420851000.0,-0.2466497814453137,009290
74,현대중공업,중공업,2019,Q2,0.43473109287889433,0.4319532975927998,0.41912816550967985,0.41795902700140247,11042238493000.0,11177995170000.0,10955134499000.0,11130269688000.0,19534487664000.0,19677950990000.0,18859813557000.0,19122828468000.0,6136467365000.0,6582155991000.0,5632974737000.0,5812422070000.0,1992982290000.0,1697257075000.0,1588605826000.0,1669780016000.0,0.41615883635288364,0.4207456899454347,0.38290837505759123,0.3912706793621384,15878098276000.0,15863005261000.0,16263303613000.0,16265116624000.0,0.5838411636471164,0.5792543100545653,0.6170916249424088,0.6087293206378616,1848205880000.0,2239442734000.0,2036799247000.0,1953460233000.0,0.005769325330790528,-0.08302723404223472,0.025378233557447893,-0.06213764833778421,11085722000.0,-359252336000.0,3408123000.0,-134605976000.0,0.005400429198937512,-0.1275298424308804,0.0016575781854656195,-0.04484024528386701,9981105000.0,-285595779000.0,3376154000.0,-87593636000.0,353865580000.0,353865580000.0,345827130000.0,345827130000.0,-0.05898333024945046,009540
75,무림P&P,철강_소재,2019,Q2,0.24029619756439505,0.2468198804227717,0.29934347954752827,0.2810361259796516,875326074634.0,881698752715.0,803053958351.0,807822881925.0,1152193883758.0,1170634659356.0,1146144986751.0,1123593147188.0,302839900501.0,314682396082.0,319939832103.0,311089276808.0,237042715439.0,241006155825.0,217430198499.0,225710218684.0,0.468569243033227,0.4746899875770809,0.4688499594848759,0.4777525537917708,338564930921.0,341199770552.0,335028619252.0,313047314799.0,0.531430756966773,0.5253100124229191,0.531150040515124,0.5222474462082292,151698910227.0,162527627994.0,165031891269.0,162980202114.0,0.10329346890859258,0.10480870247259655,0.18752336313322748,0.18886909991968792,16550940886.0,14405836616.0,29093338296.0,25671620965.0,0.08548786834786258,0.059980226847092616,0.1333676293397384,0.1194673664374322,12968416466.0,9748443996.0,22009912104.0,19470815528.0,139954744636.47186,141946429005.4516,135498509922.47035,133976724960.5707,-0.25903194473656765,009580
76,모토닉,경기소비재,2019,Q2,0.7366667551705431,0.7585501690533388,0.7489222303007036,0.7462493939795493,114695697110.0,104622210143.0,107460114211.0,108694387138.0,435553426550.0,433308276642.0,427995335229.0,428351241570.0,27743727779.0,23555287920.0,17616942283.0,20596204157.0,14198888728.0,12607480557.0,12672626763.0,12537271718.0,0.09629729431639573,0.08345736840581455,0.07077079246621576,0.07735118440081705,345107357315.0,348705191945.0,347623726772.0,345026732008.0,0.9037027056836042,0.9165426315941855,0.9292292075337842,0.922648815599183,45276441621.0,52808341013.0,41493192698.0,50037261760.0,0.043799936214073,0.045709239424995,0.04209769801792561,0.05376835744738403,3766629078.0,2616498462.0,3536444005.0,4679201620.0,0.06686336782694224,0.03498510660551131,0.06258845355433873,0.07449327992563597,3027335370.0,1847505440.0,2596994764.0,3727439747.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,-0.3689112358379155,009680
77,한화케미칼,에너지_화학,2019,Q2,0.15228566221500803,0.142377593865235,0.1686507850418254,0.1814400353908408,6749815682729.0,6707113045500.0,6701653537450.0,6251235463634.0,7962370555588.0,7820589804467.0,8061177441284.0,7636869299635.0,1533498618183.0,1489911942701.0,1537266005083.0,1347414872816.0,1249015147168.0,1179387648696.0,1234712079038.0,1212201893530.0,0.349457959275486,0.34131691574877604,0.3438676427000314,0.3351657159391657,3674059213424.0,3612824411042.0,3712301783278.0,3499727971611.0,0.650542040724514,0.6586830842512239,0.6561323572999685,0.6648342840608342,821747429047.0,907057701216.0,1019286891822.0,1052954936281.0,0.06106268368395474,-0.051930925397416276,0.07890886862503259,0.16706108008506057,121462788752.0,-177005324963.0,274161643704.0,182451096181.0,0.1145580893890643,-0.1409983670714068,0.20779134190807083,0.12759492139001266,94137815432.0,-127893654711.0,211798991041.0,134351702322.0,821170655000.0,821170655000.0,821170655000.0,821170655000.0,-0.2789022595554962,009830
78,OCI,에너지_화학,2019,Q2,0.261675201300145,0.27944839746741856,0.3182730270926747,0.35155028067715305,3407697234000.0,3428254301000.0,3482962075000.0,3513191844000.0,4615444639000.0,4757819272000.0,5109027827000.0,5417832315000.0,639128118000.0,773866893000.0,1027870575000.0,1320725954000.0,679005292000.0,638526663000.0,676579431000.0,694726876000.0,0.28559185801123416,0.29685733636668493,0.33361533029677115,0.37200354548071685,2347424933000.0,2395539420000.0,2454691525000.0,2452493189000.0,0.7144081419887658,0.7031426636333151,0.6663846697032288,0.6279964545192831,452282351000.0,471943524000.0,510437529000.0,613396469000.0,-0.0990524921013334,-0.08565973669340995,0.0068780424646245,0.12556047498212775,-35820654000.0,-71801960000.0,-4100973000.0,70130026000.0,-0.060922264463952075,-0.11585396815403701,0.004958269829724844,0.0939176094279082,-27554065000.0,-54676530000.0,2530887000.0,57608730000.0,127246855000.0,127246855000.0,127246855000.0,127246855000.0,-0.28846829390212414,010060
79,LS산전,산업재,2019,Q2,0.5248553854992557,0.5373736924626153,0.5560391966449404,0.5512163698443315,1042652531923.0,1023231233142.0,951686692761.0,961257126198.0,2194389876477.0,2211787821987.0,2143627738235.0,2141916642246.0,561060064721.0,588574874447.0,592759888236.0,568178338123.0,422443450519.0,404410043907.0,409759708127.0,457488112034.0,0.448189961949229,0.4489512549453925,0.46767429739850497,0.47885451278883234,1093966196944.0,1101882744752.0,1024187830914.0,999328798662.0,0.551810038050771,0.5510487450546075,0.532325702601495,0.5211454872111677,385594400580.0,488516454588.0,444966515537.0,516916347601.0,0.07336800008362819,0.06104203914308131,0.08818449045687163,0.1073239670276829,36450474241.0,28798441038.0,32861509394.0,47218658333.0,0.07198595118146983,0.04834735203120048,0.056735896730415375,0.06169653608559681,27757379696.0,23618477003.0,25245574274.0,31891948093.0,150000000000.0,150000000000.0,150000000000.0,150000000000.0,-0.24003404152703411,010120
80,고려아연,철강_소재,2019,Q2,0.5055065652903925,0.5118427726143993,0.49807275486602626,0.4935609932307171,3171729633638.0,3150788099717.0,3173223019412.0,3203178152284.0,6414098572412.0,6454453448516.0,6322077652041.0,6324904103888.0,382612821370.0,369025268049.0,300145560479.0,407578945287.0,112817268329.0,108073726242.0,112114403771.0,116377966487.0,0.07724079761260906,0.07391779925234321,0.06520956985033351,0.08284029341281506,5801921975513.0,5861787168275.0,5787241485915.0,5666301921483.0,0.922759202387391,0.9260822007476568,0.9347904301496665,0.9171597065871849,1193965501509.0,1297811030566.0,1428721963893.0,1482943194949.0,0.12873077145507578,0.10748456761549001,0.11490851206112991,0.1240039718259904,185566782705.0,113191821672.0,169220158196.0,185373592742.0,0.11269291036294297,0.06319829163975418,0.08464877526097682,0.08948434170168178,134551447238.0,82019440003.0,120939564432.0,132700195581.0,94350000000.0,94350000000.0,94350000000.0,94350000000.0,-0.3371022701330968,010130
81,삼성중공업,중공업,2019,Q2,0.5147149226301989,0.5127045878137069,0.49886162330431294,0.4999164627711256,6800890349056.0,6660889240942.0,6692148942096.0,6811843767285.0,14014216933923.0,13669099019540.0,13353894359920.0,13621411744589.0,6027439316267.0,5897655908867.0,5689036223501.0,5879572965197.0,1549891197254.0,1206391267980.0,981777573771.0,976027449893.0,0.5406888268711763,0.5197158325279342,0.4995407045673202,0.5032958803123571,2493823813464.0,2610882093083.0,2729489133463.0,2805412490965.0,0.4593111731288237,0.4802841674720658,0.5004592954326799,0.49670411968764294,1343361083844.0,1219863686167.0,1214069514018.0,1243632749863.0,-0.06135352888603639,-0.1264245665436483,-0.10317427024293344,-0.09317233976249388,-114440103064.0,-161778226813.0,-117187251482.0,-186727333706.0,-0.08781006326047358,-0.1066946283702899,-0.06837700233676176,-0.11572457919337864,-117960621754.0,-130152902658.0,-83014433997.0,-143918876649.0,3150574225000.0,3150574225000.0,3150574225000.0,3150574225000.0,-0.13814851745109236,010140
82,현대미포조선,중공업,2019,Q2,0.55747493433839,0.5666168169668255,0.5752657130141371,0.5324454500847667,1535953632000.0,1527627105000.0,1575248926000.0,1820767000000.0,3470885044000.0,3524887824000.0,3708786821000.0,3894234374000.0,1125770834000.0,1163398586000.0,1347370011000.0,1569899871000.0,55498394000.0,57828029000.0,48706209000.0,49457885000.0,0.3403366037841039,0.34645829200152156,0.3764239594724336,0.41583469315860955,1786277574000.0,1800322967000.0,1909946983000.0,1872104711000.0,0.6596633962158961,0.6535417079984784,0.6235760405275663,0.5841653068413905,701844533000.0,726047694000.0,584360464000.0,555730487000.0,0.019664239516132272,0.005182998349967901,0.027509477437884983,0.02513808100652214,18821990000.0,6994004000.0,48535931000.0,-44194746000.0,0.01976736491869204,-0.00065808762144488,0.06474427571814646,-0.060326231481340344,13873617000.0,-477803000.0,37833995000.0,-33525126000.0,199710745000.0,199710745000.0,100000000000.0,100000000000.0,-0.1407587473808234,010620
83,화신,경기소비재,2019,Q2,0.5926033315582973,0.581363787340866,0.598715128888031,0.5755605768546481,261972651993.0,262147422989.0,267850290184.0,277003032077.0,643040732255.0,626193852949.0,667481655717.0,652632665515.0,257669556662.0,252015137303.0,293261841584.0,266057391460.0,34127707250.0,22632393684.0,22769105141.0,15828366060.0,0.4537772636715131,0.4385982546675822,0.473467613706213,0.4319210061261042,350309867054.0,353152237334.0,352501800947.0,368245316096.0,0.5462227363284868,0.5614017453324178,0.5265323862937871,0.5680789938738958,173599760685.0,183614761547.0,136339582891.0,168087507056.0,0.010400823306872291,0.008538756115197626,-0.07053972487717547,-0.011442745750040818,5348933148.0,2145365085.0,-15416070949.0,9067901316.0,0.02064950986023878,0.023707367334329238,-0.11538754985466872,-0.02175212296284388,3584749970.0,4353022600.0,-15731890418.0,-3656260122.0,17460205000.0,17460205000.0,17460205000.0,17460205000.0,-0.16354120278117956,010690
