name,sector,year,quarter,유동자산_lag1,비유동자산_lag1,자산총계_lag1,유동부채_lag1,비유동부채_lag1,부채총계_lag1,이익잉여금_lag1,자본총계_lag1,매출액_lag1,영업이익_lag1,법인세차감전 순이익_lag1,당기순이익_lag1,당기순이익(손실)_lag1,자본금_lag1,유동자산_lag2,비유동자산_lag2,자산총계_lag2,유동부채_lag2,비유동부채_lag2,부채총계_lag2,이익잉여금_lag2,자본총계_lag2,매출액_lag2,영업이익_lag2,법인세차감전 순이익_lag2,당기순이익_lag2,당기순이익(손실)_lag2,자본금_lag2,유동자산_lag3,비유동자산_lag3,자산총계_lag3,유동부채_lag3,비유동부채_lag3,부채총계_lag3,이익잉여금_lag3,자본총계_lag3,매출액_lag3,영업이익_lag3,법인세차감전 순이익_lag3,당기순이익_lag3,당기순이익(손실)_lag3,자본금_lag3,유동자산_lag4,비유동자산_lag4,자산총계_lag4,유동부채_lag4,비유동부채_lag4,부채총계_lag4,이익잉여금_lag4,자본총계_lag4,매출액_lag4,영업이익_lag4,법인세차감전 순이익_lag4,당기순이익_lag4,당기순이익(손실)_lag4,자본금_lag4,Label,code
크라운제과,생활소비재,2022,Q2,0.018682368265361623,354014781760.0,360754530757.0,48906124648.0,9398168394.0,0.16161763213245153,196163674847.0,0.8383823678675485,8118309150.0,0.5869594050874498,4415643671.0,0.615790508544504,4999177720.0,7724036500.0,0.004637848556742747,354091245065.0,355741118498.0,47532297133.0,9234300686.0,0.15957277600823405,192674085354.0,0.840427223991766,2952680646.0,-0.06423376305762529,-692458174.0,-0.19970530365307917,-589665985.0,7724036500.0,0.004202422646501674,354096861939.0,355591206478.0,46752335104.0,9611825384.0,0.15850830802669802,193073152580.0,0.841491691973302,2832004816.0,0.011262771807376757,-244473651.0,-0.08632424620848526,-244470681.0,7724036500.0,0.003761645357494299,354278320587.0,355616021945.0,46590766674.0,9542246713.0,0.15784725637497177,193328975489.0,0.8421527436250282,2888027011.0,0.05016484764449455,-171147842.0,-0.02049806798015436,-59198974.0,7724036500.0,-0.4164121656579598,005740
에스엘,경기소비재,2022,Q2,0.598886226927307,717520466427.0,1788820316317.0,380840511018.0,47461693633.0,0.23943277071720143,851264254677.0,0.7605672292827985,521265374606.0,0.07620687487256468,50682042252.0,0.07511653509998802,39155648808.0,24101638500.0,0.6052161637388788,684397287142.0,1733600072444.0,336329134936.0,62004681209.0,0.22977261161707022,825678744129.0,0.7702273883829298,552340080769.0,0.046293858550695836,30007685323.0,0.0074996774418991064,4142372444.0,24101638500.0,0.5938907795464107,692912551648.0,1706222160812.0,291182024570.0,62901040600.0,0.2075245963289388,840310373399.0,0.7924754036710612,456370047806.0,0.045252866758642006,37241375239.0,0.06463755756937775,29498645238.0,24101638500.0,0.6036099466844419,673968813010.0,1700266712983.0,321421472331.0,61536514168.0,0.22523406685244504,806244430449.0,0.7747659331475549,493880206259.0,0.07985704849106065,56846092574.0,0.08938244259347772,44144219184.0,24101638500.0,-0.062178783187906816,005850
삼성전자,정보기술,2022,Q2,0.3141113094256329,177887983000000.0,259354011000000.0,56799776000000.0,4278465000000.0,0.235501432056125,193973301000000.0,0.7644985679438749,56724258000000.0,0.1613389283999096,9678020000000.0,0.13489718984072036,7651943000000.0,897514000000.0,0.29291058214841537,177558768000000.0,251112184000000.0,53067303000000.0,4851149000000.0,0.23064771719718705,188774335000000.0,0.769352282802813,55013869000000.0,0.1680985389338823,10712382000000.0,0.15813274285435186,8699494000000.0,897514000000.0,0.3043530013646334,167431393000000.0,240684418000000.0,49597918000000.0,3696390000000.0,0.22142816075446978,182526994000000.0,0.7785718392455302,53919812000000.0,0.19623920424648364,10668887000000.0,0.15939718039076248,8594666000000.0,897514000000.0,0.27410033854196797,165379969000000.0,227827588000000.0,42753766000000.0,3720941000000.0,0.20399069053919844,176384482000000.0,0.7960093094608015,45768634000000.0,0.1686472443114645,11505867000000.0,0.19946389485864927,9129190000000.0,897514000000.0,-0.422463148406222,005930
SK케미칼,에너지_화학,2022,Q2,0.13549826989548736,1377117713347.0,1592961199951.0,464426529384.0,152612642593.0,0.38735354759173063,1476269767256.0,0.6126464524082694,-5823670309.194535,-9.935916758481994,52852248925.0,-8.799614873989627,51246055874.0,111677150000.0,0.11867543159667246,1376307244891.0,1561634946118.0,454613119622.0,150728930748.0,0.3876335195205469,1454777957896.0,0.6123664804794531,-5370108894.64926,1.1531331212240623,12037929788.71563,-3.2935574475264313,17686762144.0,111677150000.0,0.15363325610040915,1112487167304.0,1314426843118.0,212686488823.0,133952447488.0,0.2637186984775243,1439070709914.0,0.7362813015224757,-32030535115.181377,0.07329261095882589,-6682199810.0,0.05588399792770255,-1789994358.0,111677150000.0,0.1151873478112252,1038370361139.0,1173548274395.0,69007616193.0,134958252395.0,0.17380270845112925,1440860704272.0,0.8261972915488708,-57917396196.88588,0.039602721472539675,-3582952012.0,0.07723429102015668,-4473209033.0,111677150000.0,-0.3837391785347112,006120
LS,산업재,2022,Q2,0.05395186809559889,3926937000000.0,4150885000000.0,245768000000.0,282935000000.0,0.12737115097141935,3370967000000.0,0.8726288490285806,82726581003.01611,1.5060334718227704,120441000000.0,1.4371317968001778,118889000000.0,161000000000.0,0.031644408702634345,3901403000000.0,4028895000000.0,199074000000.0,283224000000.0,0.11970974671715197,3291983000000.0,0.880290253282848,79944259290.00002,1.1219567333113005,79613000000.0,1.0102413946576199,80763000000.0,161000000000.0,0.027135600535629308,3867996000000.0,3975884000000.0,192648000000.0,288069000000.0,0.12090820557138991,3213521000000.0,0.8790917944286101,79763269068.9852,0.7684740196265861,42395000000.0,0.5949354954215612,47454000000.0,161000000000.0,0.09461668537729345,3539635000000.0,3909543000000.0,194588000000.0,293325000000.0,0.12480052016309835,3167911000000.0,0.8751994798369016,73493375887.30373,1.3746136815774233,98822000000.0,1.3589524061753384,99874000000.0,161000000000.0,-0.29394697863015185,006260
녹십자,헬스케어,2022,Q2,0.4086142861290124,1126085995681.0,1904148120708.0,366237758846.0,330664550268.0,0.36599164819955177,863609309252.0,0.6340083518004482,264415269133.0,0.027050567724219717,5971289131.0,0.017802555705027232,4707267558.0,58432690000.0,0.4294623272747675,1098642268559.0,1925626161216.0,368979528068.0,331196334937.0,0.3636094466866045,881728397694.0,0.6363905533133956,288134023764.0,-0.037596982687032085,74690183296.0,0.23924015118901987,68933227408.0,58432690000.0,0.49484655403736855,978666226844.0,1937364249746.0,433653175198.0,343581745116.0,0.4011816159072307,814530658017.0,0.5988183840927692,377295593785.0,0.17129175918981904,72015355394.0,0.14563278148249736,54946606764.0,58432690000.0,0.47804437849969655,987139620095.0,1891232854735.0,446652561042.0,341249739896.0,0.41660776935286536,755697779069.0,0.5833922306471346,293812592314.0,0.019556318351595076,3557820806.0,0.01140286366766575,3350304934.0,58432690000.0,-0.4684029120356539,006280
삼성SDI,정보기술,2022,Q2,0.3044251853160279,12437949424072.0,17881540794031.0,4047938844424.0,1616491626327.0,0.31677530118891273,6581435100167.0,0.6832246988110873,3539821393070.0,0.07094694924231555,238553620263.0,0.05890948078912758,208529040352.0,356712130000.0,0.27413362244348544,12227216859338.0,16844996871874.0,3573102960244.0,1279023728012.0,0.2880455677826554,6439850669615.0,0.7119544322173447,3300254487384.0,0.03523682298245416,174818575813.0,0.04834535437673822,159551972726.0,356712130000.0,0.24568954610342525,12339150201487.0,16358185330385.0,3009500212589.0,1406364792946.0,0.2699483418452669,6284762352463.0,0.7300516581547332,2909698525665.0,0.07039879348537828,242280295336.0,0.06750891784299426,196430598717.0,356712130000.0,0.24940217397254497,12193496799534.0,16245046783666.0,3232145172693.0,1363216547054.0,0.28287771533951656,6088331753746.0,0.7171222846604834,2859060255174.0,0.07015243616500606,184757165329.0,0.05331419369464227,152428492229.0,356712130000.0,-0.36739380001183886,006400
대한유화,에너지_화학,2022,Q2,0.40448375442593126,1360482128173.0,2284542425642.0,259004283837.0,99762739522.0,0.1570410859225692,1624116347129.0,0.8429589140774308,689346140852.0,-0.0031566032534984154,4216435468.0,0.0053641099744604044,3697728510.0,41000000000.0,0.4171225793180957,1350456816387.0,2316879619058.0,290528408217.0,82657187068.0,0.16107250122763406,1642034968619.0,0.8389274987723659,681313815479.0,-0.02272776379576774,-14679471056.0,-0.015978548838535257,-10886406075.0,41000000000.0,0.4088779213241514,1341861491043.0,2270024313842.0,222674472156.0,94532719749.0,0.1397373543405485,1651158066783.0,0.8602626456594515,628312341107.0,0.05013550840733128,35935597061.0,0.04351007054522334,27337914286.0,41000000000.0,0.40482689592106863,1340073144108.0,2251568719964.0,230632454206.0,95457058107.0,0.144827696983734,1623820152497.0,0.855172303016266,629007716083.0,0.11959331248024588,74799063322.0,0.08567730446392295,53891685601.0,41000000000.0,-0.45499975208536125,006650
GS리테일,생활소비재,2022,Q2,0.12486813400277048,6826874311647.0,7800966433633.0,1753733423431.0,2014880076673.0,0.4830957205322717,2814088012255.0,0.5169042794677283,2451338462908.0,0.014350761057397184,60016962694.0,0.017843036419015124,43739321469.0,104717922000.0,0.12445540871458495,6723245851329.0,7678930254664.0,1569402154384.0,1998255598195.0,0.4646034843736326,2893795221644.0,0.5353965156263675,2511292161127.0,0.011881321467833416,43398795546.0,0.010832810284722676,27204351551.0,104717922000.0,0.18071267466250082,6248430202116.0,7626665284419.0,1584234439197.0,2012514720974.0,0.47160181101942783,2841506004730.0,0.5283981889805722,2621504778833.0,0.041341816825619486,780536454176.0,0.2841114753845912,744799590442.0,104717922000.0,0.1359976220168743,4877501282566.0,5645240576712.0,1194167355885.0,2126712058152.0,0.5882618054820269,2097140553774.0,0.41173819451797306,2186914936160.0,0.022937172001796624,48276810697.0,0.016215773274322488,35462516775.0,77000000000.0,-0.2661320326738581,007070
오뚜기,생활소비재,2022,Q2,0.38084079705415225,1347245054620.0,2175926721609.0,586476672168.0,179019968609.0,0.351802582860396,1352218778939.0,0.648197417139604,656930413380.0,0.08170686801031297,73004324612.0,0.0854363531766251,56125738810.0,18359905000.0,0.3743039721277486,1361265007069.0,2175601164831.0,557456031457.0,240522777129.0,0.36678542992414087,1319362284783.0,0.6332145700758591,605555898553.0,0.04303224173402927,24754895789.0,0.03529527830886012,21373263971.0,18359905000.0,0.38909704711373766,1343913999591.0,2199881328518.0,597662184066.0,246736701866.0,0.3838383802733798,1297248926151.0,0.6161616197266202,622169522636.0,0.07270049386437558,36865348197.0,0.04495835093221826,27971715738.0,18359905000.0,0.3851400897358381,1348453291818.0,2193106542332.0,616252657515.0,248722452137.0,0.3944063331881015,1269844025722.0,0.6055936668118985,590033987952.0,0.044127440413005696,24647764613.0,0.03175893698436306,18738852242.0,18359905000.0,-0.37121627427451864,007310
동아타이어,경기소비재,2022,Q2,0.19965258260356925,1265354150398.0,1581006101718.0,414803706722.0,502334198491.0,0.5800976379638207,912128466908.0,0.4199023620361792,182836875390.0,0.09595075791783908,13051888966.0,0.05746790538061601,10507252255.0,4997002500.0,0.6100907901172886,488124681852.0,1251893183028.0,393171917710.0,202036387906.0,0.4754465586084172,902963442254.0,0.5245534413915828,80285395687.0,0.17723094463497802,50783986545.0,0.582038949564105,46729227371.0,4997002500.0,0.23051797867084559,477687938187.0,620791551909.0,32785662476.0,3774638504.0,0.05889303884302741,856402281207.0,0.9411069611569726,49514803775.0,0.05272357989870677,257432009791.0,5.179444972909014,256459201497.0,4997002500.0,0.19804009639754866,318554504903.0,397219990017.0,52680175925.0,4564537518.0,0.14411337516158257,608807830026.0,0.8558866248384175,54407387448.0,0.12020498742474374,8104764421.0,0.11668827726874022,6348704312.0,4997002500.0,-0.19194192688741385,007340
일양약품,헬스케어,2022,Q2,0.2947065528337634,246826063673.0,349962224468.0,141946282823.0,21665288867.0,0.467512092022836,11621201650.0,0.532487907977164,49093191265.0,0.05368060572340143,4957209570.0,0.0853611193735462,4190649760.0,48826860000.0,0.3301452878615064,249025754126.0,371760845469.0,163197772703.0,21518716999.0,0.49686913496489493,11171730890.0,0.5031308650351051,65642306380.0,0.07236196401300182,4153197404.0,0.032187089051516654,2112834761.0,48826860000.0,0.31903761305152445,252337186607.0,370559654165.0,159185524722.0,27055177172.0,0.5025930367774797,9058896129.0,0.4974069632225203,67776112761.0,0.0822290503536658,5828538740.0,0.06582565264154837,4461406856.0,48826860000.0,0.27709853272928076,252503469977.0,349291682766.0,142717415616.0,26752988265.0,0.4851830497050021,4597489273.0,0.5148169502949979,49354590683.0,0.00642284070464773,1014463728.0,0.020937359031850608,1033354785.0,48826860000.0,-0.42663038907298045,007570
국도화학,에너지_화학,2022,Q2,0.5887252971093192,553711982378.0,1346331244023.0,509286876558.0,90052902431.0,0.44516517138687245,597954796763.0,0.5548348286131275,368149679882.0,0.11067073104086128,45557241373.0,0.10209034023076337,37584526075.0,45053080000.0,0.5752481554472494,514206845088.0,1210605325633.0,392071902828.0,89641841537.0,0.39791146971299013,579379445488.0,0.6020885302870099,389694504352.0,0.12934448564989445,48578214421.0,0.09173789378797156,35749753050.0,45053080000.0,0.6178332752981185,492594523874.0,1288951894643.0,527860645404.0,67741747314.0,0.4620827163475822,543629692438.0,0.5379172836524179,387347085149.0,0.15874161222188493,63141615501.0,0.11970582565546822,46367702643.0,45053080000.0,0.5935889051284639,446993070886.0,1099854498380.0,460084218029.0,86040567034.0,0.49654275712596463,497261989795.0,0.5034572428740354,419497245556.0,0.19213338428759846,80628619535.0,0.1459285971493417,61216644552.0,29053080000.0,-0.3519682106260753,007690
서연,경기소비재,2022,Q2,0.07188384525846915,291558951998.0,314140585215.0,3213214940.0,2287514158.0,0.01751040571289209,76442813409.0,0.9824895942871079,9132238864.0,0.6203568644412979,5965485110.0,0.65323358256828,5965485110.0,11739922000.0,0.05283856192741941,292016707414.0,308307217414.0,1294657735.0,2160027701.0,0.011205334292777817,72655489270.0,0.9887946657072222,3572992447.0,-0.014655499214381631,422383572.0,0.11821563528762757,422383572.0,11739922000.0,0.09016452040636372,281002488533.0,308849780906.0,1206862853.0,3215444928.0,0.014318636613655076,72230430417.0,0.9856813633863449,2847574041.0,-0.0874635150531631,190846860.0,0.06702085959913412,190846860.0,11739922000.0,0.08661521944583966,281376974246.0,308059626388.0,1107872514.0,2995771045.0,0.013320939219186988,71758940121.0,0.986679060780813,3343847770.0,-0.06823830679349377,-293258806.0,-0.08770100380496687,-293258806.0,11739922000.0,-0.4663799522645937,007860
대덕전자,정보기술,2022,Q2,0.292544249395324,387842381736.0,548221399578.0,11729169059.0,67004307.0,0.021517170572108724,7892378414.0,0.9784828294278912,9180341599.0,0.8358503098442274,7975789125.0,0.8375777895713138,7689250224.0,17551253500.0,0.2830203301679104,387838296156.0,540933463632.0,1547752211.0,110849006.0,0.0030661834190542064,10742014617.0,0.9969338165809458,10266564839.0,-0.011690895531488301,-989938439.0,-0.11101286826441675,-1139720810.0,17551253500.0,0.285035982645801,387234577470.0,541614078570.0,1098143337.0,168627634.0,0.0023388811722630993,11814459801.0,0.9976611188277369,1749733642.0,0.12696358158037863,1528133169.0,0.6749038777411813,1180902020.0,17551253500.0,0.28712653063303795,385440372586.0,540685534178.0,1315346597.0,212090672.0,0.0028250011743372254,10625249111.0,0.9971749988256627,1852273719.0,0.08263911182772658,3294463574.0,1.3277426569156003,2459342829.0,17551253500.0,-0.34348547191329104,008060
서흥,헬스케어,2022,Q2,0.41905946472754646,320428644211.0,551568748875.0,176853006500.0,68617501867.0,0.4450406388463283,282910155284.0,0.5549593611536717,118159484279.0,0.11219835352951152,12204435612.0,0.08991813716715993,10624680715.0,6084556500.0,0.3582038121882449,311909765389.0,485995042215.0,117369888715.0,67592037207.0,0.3805839769043867,277845031069.0,0.6194160230956133,88493388336.0,0.11165095581474718,7495158670.0,0.0692642842957623,6129431208.0,6084556500.0,0.392909815755338,318653300804.0,524886267434.0,156798606345.0,73132403924.0,0.43805872726116213,270716907045.0,0.5619412727388379,99839727521.0,0.06851207961841889,6817821654.0,0.060617778225877335,6052062461.0,6084556500.0,0.4073601258503599,302679254911.0,510730492688.0,212204359470.0,9622938514.0,0.4343333737848937,264664844584.0,0.5656666262151063,104898213004.0,0.12922258697088682,13433117004.0,0.11142801325466134,11688599469.0,6084556500.0,-0.4780620728576054,008490
호텔신라,경기소비재,2022,Q2,0.4384916812830504,1283905622255.0,2286530011147.0,991214512182.0,717589039165.0,0.7473348449469102,285644939193.0,0.25266515505308984,990079691021.0,0.008756900319871428,-1483314054.0,0.02279535242350212,22569215484.17578,200000000000.0,0.386773195562986,1361405025170.0,2220067706303.0,892456390610.0,741038992846.0,0.7357862910299262,294490802240.0,0.26421370897007374,1020128332009.0,0.01606759583543788,-34503810247.0,0.018700780133444884,19077195644.79818,200000000000.0,0.3798007037828907,1454479306094.0,2345180516917.0,940064937992.0,768820771995.0,0.7286798170375046,344213286323.0,0.2713201829624954,873453083964.0,0.01776672692661716,6100769147.0,0.017068477765326086,14908514542.695034,200000000000.0,0.35371321695967123,1476990065971.0,2285347781712.0,863953743918.0,789585065994.0,0.7235392455993288,339727451193.0,0.2764607544006712,856065435360.0,0.044192109701393145,30800976286.0,0.014294607602136702,12237119480.223528,200000000000.0,-0.3404959352914678,008770
삼성전기,정보기술,2022,Q2,0.492102483995122,3452696413418.0,6798017916246.0,1325151703532.0,108126595997.0,0.21083767609728288,240748530123.0,0.7891623239027171,1987066893872.0,0.13733819051367038,309299029866.0,0.11976560868379603,237982276040.0,388003400000.0,0.4877215261551439,3427175712744.0,6690063876824.0,1334595872310.0,80100048436.0,0.21146224412697298,760458156783.0,0.788537755873027,2114641846966.0,0.1496275722349721,305751777706.0,0.1024801559729487,216708826304.0,388003400000.0,0.5182640627944823,3348126983616.0,6950129157974.0,1672032954660.0,141990233923.0,0.2610056802328257,595767388672.0,0.7389943197671743,1920862136452.0,0.18648303927976936,392105290695.0,0.14675111037727723,281888651406.0,388003400000.0,0.477736345094397,3332465384933.0,6380810446278.0,1404706106738.0,116495351925.0,0.238402546427364,313878737266.0,0.761597453572636,1728000161695.0,0.0913509883721076,154833799261.0,0.06245752060065463,107926605697.0,388003400000.0,-0.37310463094364166,009150
한샘,경기소비재,2022,Q2,0.30861927316225496,724599770494.0,1048047396126.0,284333484727.0,181226742936.0,0.4442167686155185,737666222755.0,0.5557832313844815,410990300933.0,0.023069506734042507,23127155032.0,0.04412966453424089,18136864107.0,23533928000.0,0.3173724321099706,737177719206.0,1079912025066.0,294908923078.0,189068993725.0,0.44816420742552726,739028326098.0,0.5518357925744728,447499084770.0,-0.009830608885515464,2406281392.0,-0.014750300446742966,-6600745950.0,23533928000.0,0.31578477658133913,697858582691.0,1019940157432.0,244096762204.0,156366412308.0,0.3926339909199027,742965874290.0,0.6073660090800973,410549835406.0,0.044150436903902114,21293930756.0,0.036647541390732986,15045642086.0,23533928000.0,0.33607616649547756,694224608602.0,1045638932613.0,295286371201.0,145921220578.0,0.42195023350598093,727920232204.0,0.5780497664940191,453330066552.0,0.057521105633545934,27886836461.0,0.047750694492082545,21646825512.0,23533928000.0,-0.4529739669259143,009240
광동제약,헬스케어,2022,Q2,0.5278852841373878,327016842343.0,692663946612.0,177539221035.0,28170485273.0,0.2969834178813259,419844662117.0,0.7030165821186741,177270664001.0,0.04228231487843763,6615143330.0,0.027231690512383753,4827379859.0,52420851000.0,0.5383834535986813,330941441212.0,716918498247.0,203566569394.0,27587814908.0,0.3224277025452904,419125343458.0,0.6775722974547096,211635117871.0,0.05267488618214611,8588968210.0,0.033944668008165174,7183883815.0,52420851000.0,0.5566421622949101,323263861061.0,729126302885.0,222954049865.0,27387965549.0,0.34334519879950715,411696249759.0,0.6566548012004928,228752856795.0,0.06308817641535763,16338042534.0,0.05208045147902346,11913552059.0,52420851000.0,0.5784000400370587,297458963805.0,705547893864.0,210472865807.0,27036542677.0,0.33663116359579387,399782697700.0,0.6633688364042061,204452135941.0,0.04168732870298578,8165458112.0,0.027727518359778464,5668950353.0,52420851000.0,-0.38295567174827627,009290
현대중공업,중공업,2022,Q2,0.16628169670555076,9307104203000.0,11163367970000.0,208402633000.0,116241822000.0,0.029081228521037457,16411006524000.0,0.9709187714789626,46052191000.0,0.1226245022739526,72453250000.0,1.2453589015992745,57351506000.0,353865580000.0,0.16566374147952617,9268756933000.0,11109138358000.0,221237071000.0,110885359000.0,0.029896326726440433,16352611450000.0,0.9701036732735596,80420241000.0,0.2449826530611864,15155932265.859398,1.1643153867196194,93634524000.0,353865580000.0,0.14251165345382813,9505125271000.0,11084844837000.0,201766058000.0,177662662000.0,0.03422950213371579,16260107001000.0,0.9657704978662842,36732308000.0,-0.05502733451979113,111942515000.0,2.653844103670262,97481819000.0,353865580000.0,0.1304405784944021,9555583756000.0,10988994564000.0,197247714000.0,157707122000.0,0.03230093835543734,16162022780000.0,0.9676990616445627,39601042000.0,-0.10959860601647806,18459507000.0,0.41824669663995206,16563005000.0,353865580000.0,-0.41046364250352385,009540
무림P&P,철강_소재,2022,Q2,0.27374345873899625,849141630677.0,1169203418399.0,320698115179.0,263036770386.0,0.499258620338549,311722195937.0,0.500741379661451,149157860169.0,0.02320104746795793,4521866063.0,0.022172784902202265,3307245150.0,139213415657.4322,0.2609346891392653,854300589867.0,1155920291905.0,313720207506.0,252222831543.0,0.4896038619724416,316230915959.0,0.5103961380275585,159592041163.0,0.0289804988475345,5172067603.0,0.03180022138332427,5075062240.0,138864804599.72522,0.26592115089290624,856474693003.0,1166733919721.0,330740980001.0,255997224633.0,0.5028894718123101,306249378190.0,0.4971105281876898,136753970143.0,0.049628110020522115,3040556526.0,0.017837617587622652,2439365023.0,139550128431.98773,0.26010281363182614,854745576190.0,1155222092931.0,275787222728.0,301854088805.0,0.5000261984839843,303834444501.0,0.49997380151601567,143867697686.0,0.09464788095601165,12689369783.0,0.07980840845218667,11481851980.0,137422813517.8305,-0.2838532988342073,009580
모토닉,경기소비재,2022,Q2,0.8325681630569111,75647611269.0,451811391729.0,32025413838.0,3964598941.0,0.07965716101418507,368809640552.0,0.9203428389858149,47986919800.0,0.05609089443994694,4091269781.0,0.06801702817358159,3263927676.0,16500000000.0,0.8265353235706678,78147751145.0,450511036331.0,25220860326.0,3945616640.0,0.06474087117495335,374285145276.0,0.9352591288250467,50533434884.0,0.0942650958505938,10658446739.0,0.11795623593929293,5960733768.0,16500000000.0,0.8015911012494074,87539769070.0,441208885394.0,21778812214.0,4732657416.0,0.060088249597070625,367798134608.0,0.9399117504029294,45897476197.0,0.0536681659232715,4145032488.0,0.07304531769045584,3352595730.0,16500000000.0,0.7996106577390335,88406914870.0,441175732564.0,25269057300.0,4569294215.0,0.06763370990871861,364445538878.0,0.9323662900912814,52684253723.0,0.08414699525419336,5249018260.0,0.07959997423611982,4193665239.0,16500000000.0,-0.37592450672003896,009680
한화케미칼,에너지_화학,2022,Q2,0.20012186110112243,12999179605114.0,16251450030887.0,4336660669279.0,4043184874918.0,0.5156367910722136,5064650860086.0,0.48436320892778634,2158014670981.0,0.05737620132708085,110303700604.0,0.038389624406186165,82845372682.0,978240655000.0,0.21394027127424017,12034621377218.0,15310059703385.0,3718289023121.0,3749136222766.0,0.4877463178171656,4981805487404.0,0.5122536821828344,2188688443791.0,0.04547088784579127,31754462243.0,0.018731537134626955,40997498861.0,978240655000.0,0.228130985509028,10961927385535.0,14201797429016.0,3169407291533.0,3263355827901.0,0.45295415257022903,4923111678361.0,0.5470458474297709,1755725939258.0,0.057126089833466585,128878532744.0,0.056137693333080316,98562404355.0,978240655000.0,0.28236554744839126,9944524627116.0,13857367900548.0,2973481639713.0,3213231296931.0,0.4464565696057865,4824549274006.0,0.5535434303942135,1805685053922.0,0.0760006715478568,130107519253.0,0.06203847380842252,112021944924.0,978240655000.0,-0.18135919007918821,009830
OCI,에너지_화학,2022,Q2,0.25790579221232307,2657249520000.0,3580744186000.0,673066521000.0,406674057000.0,0.3015408311550352,1546125512000.0,0.6984591688449648,490435770000.0,0.09617303403460967,48396420000.0,0.07759575530145364,38055734000.0,127246855000.0,0.28673232019735,2513301712000.0,3523644465000.0,666781341000.0,344560467000.0,0.2870158490862386,1555986975000.0,0.7129841509137614,450859676000.0,0.10932666996815213,42122728000.0,0.08635476418166081,38933881000.0,127246855000.0,0.2876739832516706,2477133907000.0,3477528335000.0,685185152000.0,324234342000.0,0.29026923629653184,1525435193000.0,0.7097307637034681,384507667000.0,0.12163473712996209,50805288000.0,0.10813489188500369,41578695000.0,127246855000.0,0.27211688391083905,2508132094000.0,3445789631000.0,683965554000.0,335053251000.0,0.29572867589838076,1483892328000.0,0.7042713241016193,397123892000.0,0.18257634320324398,68498918000.0,0.14685662125813373,58320273000.0,127246855000.0,-0.522671506693561,010060
LS산전,산업재,2022,Q2,0.5817799343750686,1078504686818.0,2578797086664.0,605890752136.0,571750064268.0,0.45666284582608524,1282259398672.0,0.5433371541739148,479306232487.0,0.0647592637507418,31394449239.0,0.049920062737028904,23926997196.0,150000000000.0,0.5656395759786321,1076950524698.0,2479393759513.0,620804815861.0,452627724153.0,0.4329415349600793,1288224796172.0,0.5670584650399206,534627552323.0,0.07167457976024609,44369277207.0,0.06989299446247874,37366720554.0,150000000000.0,0.5688841344061203,1058216021228.0,2454597721126.0,563101836633.0,530380061915.0,0.44548313930902944,1243659463108.0,0.5545168606909706,461759495320.0,0.06202521523493942,-893627941.0,-0.001769757904888729,-817202517.0,150000000000.0,0.5693877834339583,1082362027308.0,2513542314102.0,625054207801.0,526285349549.0,0.4580545753658152,1244782750771.0,0.5419454246341848,458049021539.0,0.08216385234827013,34449209830.0,0.06437162477049306,29485359741.0,150000000000.0,-0.3973924870156058,010120
고려아연,철강_소재,2022,Q2,0.5144531355565569,4008747948600.0,8256150419579.0,1185499261142.0,74026866526.0,0.1525561022581546,6897331509042.0,0.8474438977418454,1816658375255.0,0.12149089957764889,232802353875.0,0.08937379579482559,162361654659.0,94350000000.0,0.5340957739556998,3876895987632.0,8321229495058.0,1078792942084.0,81863433500.0,0.13948135624348743,7088266823279.0,0.8605186437565125,1953232311813.0,0.12761490839235307,261734002899.0,0.09595123440643905,187415051401.0,94350000000.0,0.5043627730583161,3947580079724.0,7964656133847.0,911789424480.0,84510269367.0,0.12509010773397675,6897776178747.0,0.8749098922660232,1705841344379.0,0.12830822576801795,251070627501.0,0.10888440132374515,185739513536.0,94350000000.0,0.4905371293663261,3898740274969.0,7652648504335.0,782722158802.0,94882950745.0,0.11467991886075292,6678315911064.0,0.8853200811392471,1819122500525.0,0.1230502001170337,248741460396.0,0.09930126314520701,180641162118.0,94350000000.0,-0.2767375460297232,010130
삼성중공업,중공업,2022,Q2,0.4635553699403222,6470972997254.0,12062704396042.0,6938717938289.0,951563247620.0,0.6541054913438772,-1441919241270.0,0.3458945086561228,1469234811707.0,-0.055532821337935405,-85596308194.0,-0.058259107061689956,-85596308194.0,880114845000.0,0.45251023813552044,6510823564150.0,11892137566148.0,6731070939033.0,938361667175.0,0.6449162367613123,-1356322933076.0,0.3550837632386877,1824114565786.0,-0.12624536734553793,-213854797127.0,-0.14295050969490006,-260758106921.0,880114845000.0,0.47800263446000496,6314678180591.0,12097145689727.0,7199546875875.0,1868497392708.0,0.7496019723300233,-1139979122546.0,0.25039802766997665,1471591724016.0,-0.024207458820020303,-51415957609.0,-0.03493900976059103,-51415957609.0,630114845000.0,0.49155789620377405,6041763590968.0,11882893933956.0,7062577097651.0,1920671904073.0,0.7559815859379077,-1103751411068.0,0.2440184140620923,1703092363601.0,-0.24952970663108578,-429095615606.0,-0.25195087757819834,-429095615606.0,3150574225000.0,-0.397068314659188,010140
