,name,sector,year,quarter,유동자산_lag1,유동자산_lag2,유동자산_lag3,유동자산_lag4,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,비유동자산_lag4,자산총계_lag1,자산총계_lag2,자산총계_lag3,자산총계_lag4,유동부채_lag1,유동부채_lag2,유동부채_lag3,유동부채_lag4,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,비유동부채_lag4,부채총계_lag1,부채총계_lag2,부채총계_lag3,부채총계_lag4,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,이익잉여금_lag4,자본총계_lag1,자본총계_lag2,자본총계_lag3,자본총계_lag4,매출액_lag1,매출액_lag2,매출액_lag3,매출액_lag4,영업이익_lag1,영업이익_lag2,영업이익_lag3,영업이익_lag4,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,법인세차감전 순이익_lag4,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익_lag4,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,당기순이익(손실)_lag4,자본금_lag1,자본금_lag2,자본금_lag3,자본금_lag4,Label,Code
44,조광피혁,경기소비재,2016,Q4,0.47111541847384997,0.4717883923051932,0.46036010530591936,0.4617425779643781,112044555412.0,110426927130.0,107738959635.0,105910078824.0,211850674657.0,209058122770.0,199649730671.0,196764734657.0,15776277542.0,19080117476.0,14546173013.0,18961984932.0,676015063.0,865458047.0,1119945550.0,785700806.0,0.0776598546671486,0.09540684312440505,0.07846801751421331,0.10036191583021285,157564617782.0,151379239473.0,145549702033.0,140199882356.0,0.9223401453328514,0.9045931568755949,0.9215319824857867,0.8996380841697872,50660069202.0,52164337231.0,52124127437.0,180546465900.0,0.17157417149080506,0.1402115440403495,0.12003799955332382,0.036502659263628376,8447376013.0,8449517069.0,6805264564.0,9816230298.0,0.12209573351225916,0.11175331173450906,0.10263614836461439,0.04026058716112482,6185378309.0,5829537440.0,5349819677.0,7268906727.0,34245690000.0,34245690000.0,34245690000.0,34245690000.0,-0.3507655116714422,004700
45,한솔테크닉스,정보기술,2016,Q4,0.2806570107743292,0.2690491528505418,0.24971337051082934,0.20868846007132488,339649030375.0,341032317754.0,343511042443.0,347719445099.0,472165622606.0,466559850206.0,457839749426.0,439421678509.0,187526595933.0,147533499551.0,140068680900.0,102104885632.0,49860352978.0,85958053386.0,85312009571.0,104681708257.0,0.50276203422181,0.5004535920394919,0.49226981875986714,0.47058805699037604,2253662797.0,616064073.0,79603461.0,357434540.0,0.49723796577819,0.49954640796050803,0.5077301812401329,0.5294119430096239,126936107268.0,117242886122.0,112354225056.0,519929470481.0,0.03183753186528354,0.020515890921493193,0.016960950992721338,0.015901039422427047,1637598724.0,539331305.0,-265105379.0,3961327310.0,0.012900968520663237,0.004575634648244437,-0.0024728138070599696,0.0055149821558437406,1637598724.0,536460612.0,-277831079.0,2867401752.0,110549390000.0,110549390000.0,110549390000.0,110549390000.0,-0.4132076547097737,004710
46,효성,에너지_화학,2016,Q4,0.20934343632691466,0.23072406518118155,0.2400037516295135,0.21874910986270107,6043852647230.0,5991317324729.0,6062141163783.0,6051907503720.0,7644093434389.0,7788255232682.0,7976540906328.0,7746432778664.0,2760309879203.0,2842827515307.0,3168904329442.0,2987019728076.0,1549460820700.0,1749826425478.0,1660237065479.0,1768965578610.0,0.563804032079768,0.5896897063045342,0.6054179940442498,0.6139581201537578,2731509778110.0,2591750775608.0,2510388726219.0,2378107716485.0,0.43619596792023196,0.41031029369546584,0.3945820059557502,0.3860418798462422,1878777653487.0,2035897858629.0,1891363638579.0,8033110020343.0,0.06982720871547121,0.10291002783022211,0.0772293027319394,0.058924857715914714,193896333033.0,124306569830.0,296342988896.0,376273369991.0,0.07468227701217486,0.040266728582447495,0.13181092290285507,0.03955208743766635,140311393162.0,81978946495.0,249302386746.0,317726269921.0,175587275000.0,175587275000.0,175587275000.0,175587275000.0,-0.2777804215390596,004800
47,삼광글라스,철강_소재,2016,Q4,0.3768620950880314,0.3756433930905664,0.3768085866567074,0.3695504111357293,404234369966.0,405477658883.0,409920755902.0,410090481512.0,648707720682.0,649432799134.0,657776643139.0,650473073114.0,281295947673.0,268924202696.0,303803856615.0,278537719491.0,119899819134.0,130351532285.0,102976983335.0,122983150387.0,0.6184538182853975,0.6148068522461796,0.6184178842361843,0.6172751593787044,207201278229.0,209645841180.0,209601663853.0,208558145867.0,0.38154618171460253,0.38519314775382035,0.38158211576381573,0.3827248406212956,70706427703.0,69781318737.0,67734816690.0,296449058187.0,0.027288424937894788,0.04894637551739165,0.05560734263500374,0.054654513190524646,-1955924918.0,878668842.0,5337232894.0,11039657251.0,-0.03424995497116948,0.0008699467149481079,0.0693811092972783,0.03908358366816389,-2421691965.0,60706029.0,4699516720.0,11586291569.0,24272090000.0,24272090000.0,24272090000.0,24272090000.0,-0.33368162524036027,005090
48,빙그레,생활소비재,2016,Q4,0.5654146745953278,0.5585731989950287,0.5263613655137379,0.5159445101546224,284458534966.0,288462382013.0,295536543507.0,298348380102.0,654551634253.0,653477272690.0,623970516737.0,616351609187.0,106988217218.0,118459919276.0,86661072048.0,72333557478.0,25047192895.0,25400099021.0,29832908629.0,27122106786.0,0.20171886097830002,0.22014540414666428,0.18669789285268673,0.16136189600476133,33423063063.0,14562079077.0,4949628996.0,27428846442.0,0.7982811390217,0.7798545958533357,0.8133021071473132,0.8386381039952386,246133978905.0,230045287230.0,166664413982.0,795438210434.0,0.0994683679836399,0.05237783911197058,0.010764917867792512,0.03888172230389251,24804232717.0,12666041687.0,3036381978.0,31668900251.0,0.07673274176943123,0.041936908280822596,0.014354597714293003,0.03056805308200302,18886535044.0,9647388111.0,2392400616.0,24314997440.0,43743214956.427864,43547544116.663765,42537818722.70891,39739872104.607,-0.32720199142145345,005180
49,롯데칠성,생활소비재,2016,Q4,0.21821158609392882,0.22501810324008611,0.19365169943368232,0.2009420448392537,3484629739421.0,3419853726132.0,3445830447008.0,3390906060542.0,4457254261432.0,4412817564423.0,4273377205096.0,4243629687486.0,1037321208776.0,1020252093867.0,837853776290.0,747825482865.0,1042085163883.0,1039776916656.0,1052869648900.0,1137804599285.0,0.4665218205413619,0.4668285013936125,0.44244243708121844,0.44434369184250855,1992968894008.0,1956662772663.0,1934350605501.0,1917836735503.0,0.5334781794586381,0.5331714986063876,0.5575575629187816,0.5556563081574915,641678578829.0,596863032379.0,519580005206.0,2194880945600.0,0.08366599133163036,0.07936387346556437,0.07678109350682788,0.066992976064952,45624713084.0,37689663235.0,40747667824.0,123587327662.0,0.05659731923305818,0.044267119650028455,0.0556290694376132,0.03940729816685142,36317287371.0,26421407269.0,28903752188.0,86494327864.0,5504740638.959151,5437628108.115353,5180539561.526953,5346497408.750152,-0.1586803158626624,005300
50,현대차,경기소비재,2016,Q4,0.31678515177709404,0.3381136219147971,0.3352701522250813,0.32993372592262227,44889781000000.0,44844895000000.0,44836108000000.0,44879849000000.0,65703755000000.0,67753162000000.0,67450120000000.0,66978224000000.0,8335107000000.0,10319710000000.0,11172772000000.0,12173086000000.0,5347966000000.0,5490605000000.0,5615205000000.0,5402092000000.0,0.20825404879827644,0.2333516921320956,0.24889469433115907,0.2624013739151997,47815899000000.0,47907719000000.0,46534754000000.0,45112080000000.0,0.7917459512017235,0.7666483078679044,0.7511053056688409,0.7375986260848003,7996646000000.0,11542128000000.0,11542128000000.0,44439694000000.0,0.0029846263045781945,0.09555776889668872,1.0,0.09602352347430655,208598000000.0,1708001000000.0,11542128000000.0,6680063000000.0,0.14755285474732627,0.11895250165307472,1.0,0.06498088208828433,1179927945703.7876,1372965000000.0,11542128000000.0,2887730515853.4355,1305465343021.241,1301951185624.8533,1180448917384.272,1075405455093.3134,-0.43197858513373943,005380
51,현대그린푸드,생활소비재,2016,Q4,0.30003754120758847,0.25047645482144637,0.2424298237185831,0.2423467318563769,1114325272000.0,1147355241000.0,1186049993000.0,1143238430000.0,1591978624000.0,1530779451000.0,1565597525000.0,1508920344000.0,211364812000.0,125041996000.0,134858400000.0,134935431000.0,149025208000.0,163408541000.0,171628015000.0,158257702000.0,0.22637868032077296,0.18843376608666013,0.19576322145757097,0.19430656771634064,632532770000.0,620300001000.0,608110563000.0,590320237000.0,0.7736213196792271,0.8115662339133399,0.804236778542429,0.8056934322836594,388373438000.0,366052147000.0,406608904000.0,1476015810000.0,0.03952379204676711,0.04070595165775657,0.05026406406486367,0.041957912361385886,15967217000.0,15949820000.0,29505398000.0,75013438000.0,0.03131973459008801,0.03317519402501961,0.056657679586869056,0.038680243540209776,12163753000.0,12143851000.0,23037517000.0,57092651000.0,48852241000.0,48852241000.0,48852241000.0,48852241000.0,-0.30492203592039835,005440
52,POSCO,철강_소재,2016,Q4,0.21945785892816427,0.22372365311855175,0.2190532581098177,0.2227201348202535,39997418374759.0,40045259520108.0,39950644711644.0,39881770276375.0,51243124836072.0,51586345096025.0,51156682739912.0,51309408699468.0,2394766406781.0,3261684568573.0,3743041726998.0,3817678456909.0,5022837556429.0,5054878388594.0,4510150132166.0,4466172795967.0,0.1447531544366019,0.16121636339396014,0.161331646563645,0.16144897130654112,42527764081406.0,42068639179899.0,41821552160236.0,41862569753352.0,0.8552468455633981,0.8387836366060398,0.838668353436355,0.8385510286934589,6106520315402.0,6009607590906.0,5767131973119.0,25607220942253.0,0.13959213015749772,0.11859911942479245,0.10093653645508288,0.08740693861538074,765403490786.0,395373543174.0,561303729464.0,1668283230840.0,0.09481601717833374,0.05166890467338949,0.07731929365036554,0.05148045789829525,578995935125.0,310509841739.0,445910570550.0,1318271459610.0,439038559197.6552,438157438432.8385,435136355190.06494,431318400039.30115,-0.39859452684076324,005490
53,삼립식품,생활소비재,2016,Q4,0.30369720489527635,0.3122329909774847,0.3029256826835397,0.30613521497966245,277180606401.0,261799757276.0,264059505054.0,266254686143.0,398074815080.0,380651810630.0,378811123139.0,383727048686.0,175550492877.0,162392796809.0,164936968540.0,168855784040.0,16266254338.0,15287980321.0,17255031353.0,16274259256.0,0.4818610470909874,0.4667803282898573,0.48095736572694814,0.4824524200989805,151915899389.0,148628857519.0,142276957574.0,144254829068.0,0.5181389529090126,0.5332196717101427,0.5190426342730519,0.5175475799010195,258024116317.0,261023514219.0,245136137016.0,985824837156.0,0.017226035021235563,0.031905834391658,0.015416906952210516,0.025100751039491494,4289136855.0,8263543327.0,3759729023.0,22662493780.0,0.012759117984752091,0.024414269534557238,0.011972762672720244,0.01622353830335594,3292160143.0,6372698431.0,2934956791.0,15993567006.0,23788833077.76077,22954669652.373905,22514086612.079556,34222390440.881756,-0.36595889825443106,005610
54,크라운제과,생활소비재,2016,Q4,0.1702108419759144,0.17677973974812303,0.1882974863584791,0.18547230388725394,462068657294.0,431283549476.0,428847101670.0,429171685008.0,556850680472.0,523898123382.0,528330385163.0,526896368357.0,171279288242.0,142535436177.0,152294278493.0,154320796934.0,81222997692.0,80877166381.0,80303354931.0,78888477990.0,0.45344702770224327,0.4264428380002019,0.44025034326246293,0.4426093800023849,287906134500.0,285300095643.0,280543918316.0,278498256110.0,0.5465529722977567,0.5735571619997981,0.5597496567375371,0.5573906199976151,97318218358.0,102484900120.0,113348886991.0,430980190953.0,0.0629242396883297,0.0703470999001643,0.06719240750555171,0.08809574792995649,3544309788.0,6169546978.0,6574523009.0,33110916542.0,0.026784959476045735,0.046403076164699686,0.044793225798530685,0.059971013214894224,2606664535.0,4755614626.0,5077262289.0,25846318727.0,7822695000.0,7822695000.0,7822695000.0,7822695000.0,0.44823645907472964,005740
55,에스엘,경기소비재,2016,Q4,0.5570705246364838,0.5789229720594314,0.5651245567128149,0.5677247406987037,340520380492.0,334743030456.0,337138029793.0,335570472760.0,768791420378.0,794968635770.0,775251937071.0,776288870435.0,121222240034.0,158950351926.0,162733512917.0,172719220104.0,33218629348.0,30724646330.0,29447542335.0,25216562528.0,0.2008878680072475,0.23859431645662646,0.24789496944449357,0.25497696820139265,454078975802.0,445328322632.0,422624443280.0,417649276169.0,0.7991121319927524,0.7614056835433736,0.7521050305555064,0.7450230317986074,151789161928.0,140573811350.0,139556335017.0,593583765596.0,0.06661508734593506,0.02639784111537501,0.041346787054110476,0.04347875014251218,10540243709.0,28057378856.0,18331902273.0,75182374166.0,0.05434076058679693,0.1742156142442815,0.11173416517494902,0.08738381221885212,8248338508.0,24490152891.0,15593210588.0,51869612309.0,10326318833.343048,10855748170.58912,10509104170.597519,6101697369.760053,-0.4026384209908954,005850
56,삼성전자,정보기술,2016,Q4,0.40471688368874703,0.3999543135333764,0.404316534785852,0.39653312254989254,98222647000000.0,97995341000000.0,98829335000000.0,101967575000000.0,165001567000000.0,163313133000000.0,165909146000000.0,168969630000000.0,29113936000000.0,26742315000000.0,29748100000000.0,29630488000000.0,3980983000000.0,3561495000000.0,3353545000000.0,2910887000000.0,0.20057336182752736,0.18555647940450692,0.19951669813308545,0.1925871234966899,136079202000000.0,138556832000000.0,138935740000000.0,143629177000000.0,0.7994266381724726,0.8144435205954931,0.8004833018669145,0.8074128765033101,32583623000000.0,33337425000000.0,32714774000000.0,135205045000000.0,0.05582902797518864,0.10959814682747693,0.0923274298028163,0.0990955256144473,2149806000000.0,3515284000000.0,3179883000000.0,14352617000000.0,0.05163673787902592,0.08235177132007046,0.07591276650726672,0.09051784273286548,1682512000000.0,2745396000000.0,2483469000000.0,12238469000000.0,658763872597.4379,662585002731.4235,667835429672.2034,767315307270.839,-0.2776088462014248,005930
57,SK케미칼,에너지_화학,2016,Q4,0.22684484135078287,0.21808017204748567,0.2648996464854939,0.2726024402241392,1906705415024.0,1896975163051.0,1864063815979.0,1857874905573.0,2466135540446.0,2426048164066.0,2535795020458.0,2554139590660.0,519364160180.0,500543596541.0,605899625387.0,536876478578.0,675566670654.0,668738599607.0,678414885585.0,769727721799.0,0.4845357488412405,0.4819699021095733,0.5064741040228223,0.5115633480468341,900179362030.0,884818155108.0,881672242594.0,875432997397.0,0.5154642511587595,0.5180300978904268,0.49352589597717766,0.4884366519531659,307386470018.0,291832311069.0,245524789509.0,1039863882327.0,0.08342061031996115,0.03704442507205426,0.03319508245297261,0.01778137406755848,17236875921.0,4090876618.0,13883438490.0,148512143446.0,0.04997359487260605,0.010779863622627412,0.05516850080225192,0.1153516228244958,15361206922.0,3145912514.0,13545234547.0,119949986343.0,113949905271.05577,112502931347.65097,112895525538.68665,112547645035.93127,-0.3712858613059661,006120
58,LS,산업재,2016,Q4,0.025685768098411332,0.03299480471412387,0.04450806929942859,0.03907922379653101,2145779000000.0,2142371000000.0,2124822000000.0,2125059000000.0,2202348000000.0,2215470000000.0,2223799000000.0,2211482000000.0,163646000000.0,77761000000.0,104974000000.0,78813000000.0,220630000000.0,318444000000.0,314909000000.0,315097000000.0,0.17448468634384756,0.17883564209851635,0.18881337746801757,0.1781203735775376,1573776000000.0,1574969000000.0,1559620000000.0,1573276000000.0,0.7831632151960822,0.8211643579014837,0.8111866225319825,0.8218796264224624,54249327674.21137,29483000000.0,30512000000.0,136138000000.0,0.7261261207151913,0.7245870501645015,0.7657315154693235,0.7890890126195478,33656163168.327526,17875000000.0,21177000000.0,97029000000.0,0.5951497305036043,0.5216226299901638,0.6910395909805978,0.8002835358239434,32286472745.30862,15379000000.0,21085000000.0,108949000000.0,76694025789.26111,79349074334.32324,77848285668.1882,78791319958.2846,-0.2972959352914677,006260
59,녹십자,헬스케어,2016,Q4,0.523562560116311,0.506128301336567,0.5007837730707987,0.5096812079877171,708351709971.0,709164327114.0,674540437636.0,648749555747.0,1486767517985.0,1435928256333.0,1351198941960.0,1323117870079.0,314338741501.0,282054576042.0,336207944730.0,267346820116.0,183087576069.0,180567586812.0,68471588131.0,93787790419.0,0.3345689972055325,0.32217637671914107,0.2994966324307408,0.2729421306307635,614383683356.0,592005064954.0,574145314522.0,588799244500.0,0.6654310027944674,0.6778236232808589,0.7005033675692592,0.7270578693692364,287425999258.0,260320363608.0,208530936637.0,912910939629.0,0.11539584112997332,0.07900454764257238,0.03387400319548875,0.09300498131121623,26575547876.0,21168070510.0,6664348871.0,145630669209.0,0.0778464888728302,0.06842328908936962,0.027084887403694035,0.12115232879337333,22375104853.0,17811975495.0,5648036939.0,110601286317.0,48204617736.18355,46588755612.21444,43109586775.83135,45670188209.50044,-0.30252125174716404,006280
60,삼성SDI,정보기술,2016,Q4,0.24914357315620267,0.29075991656416766,0.2716894665960069,0.23700840258748773,10466767915747.0,10325742731001.0,10169153845113.0,11183004952357.0,13939772693621.0,14558882065688.0,13962662049640.0,14656786510207.0,1955504030631.0,2394447176124.0,3006324420352.0,2473160239921.0,1382318710551.0,1463061365010.0,1219282320108.0,1383033484073.0,0.23944599489125284,0.2649591173092388,0.30263618251570795,0.2630995355843208,4673731538968.0,4842203622995.0,3978045763831.0,4867904004436.0,0.7605540051087472,0.7350408826907612,0.697363817484292,0.7369004644156791,1110379373126.0,1165280626154.0,1057776989730.0,6680135828651.0,-0.11364765736393087,-0.06941597354104637,-0.7057387973891827,-0.030661410345358537,-172038926069.0,-63546669847.0,-952933668981.0,-227199453273.0,-0.1517247961412578,0.7515433154256032,-0.7747801671448635,-0.021247298598816456,-168472084027.0,875758865181.0,-819544632905.0,-141934840632.0,356712130000.0,356712130000.0,356712130000.0,356712130000.0,-0.3331701746545235,006400
61,대한유화,에너지_화학,2016,Q4,0.2680178051266481,0.2900264793731232,0.3000070998562754,0.27835065578610046,1128562528998.0,1086840936235.0,1058634574277.0,1056490475158.0,1541789591198.0,1530818973749.0,1512350445354.0,1463994228816.0,249429961179.0,284099733045.0,277356557009.0,262533397034.0,134168872271.0,143214544639.0,205394596978.0,213002387123.0,0.2488010268326798,0.27914095984680704,0.31920587947722734,0.32482080516231804,856510525794.0,801836996556.0,727915949369.0,686785501852.0,0.7511989731673202,0.7208590401531929,0.6807941205227727,0.675179194837682,357656431542.0,401688706417.0,391150592439.0,1717483712349.0,0.1913235683166078,0.24291349056178113,0.19689065399794922,0.15716547503138664,70194889400.0,100517763771.0,80500597699.0,261803719229.0,0.14880522099251045,0.18671222742852273,0.15820715214601302,0.11386176478002154,53221144335.0,75000193108.0,61882821290.0,195555726469.0,29273607406.564114,28446174481.097157,27488337837.73369,29159016472.693344,-0.36523820333270474,006650
62,GS리테일,생활소비재,2016,Q4,0.27946950493273254,0.11813344868337172,0.12959155448819293,0.12274516028851122,2729905183977.0,3259798611537.0,3203307211931.0,3150001778270.0,3788743436490.0,3696476078688.0,3680234524893.0,3590748817420.0,1359318894960.0,903543675816.0,924523604177.0,800622126342.0,565204919947.0,994664064568.0,1005093052790.0,996356535102.0,0.5079583368912237,0.5135181994895354,0.5243189378054928,0.5004467738668372,1443607394029.4912,1395527286577.9558,1359965497848.8774,1867387334175.0242,0.4920416631087763,0.4864818005104646,0.47568106219450723,0.4995532261331628,1937694173964.0,1794548982455.0,1597603817700.0,6189347697822.0,0.04475858043355572,0.03528767485375003,0.016739620162839326,0.03485759824462921,87084780662.0,62496960371.0,28809982866.0,213228311186.0,0.03402271374131965,0.02654357793891784,0.013971512448646048,0.02610567218478583,65925614199.0,47633750781.0,22320941627.0,161577082037.0,57078154230.025856,52696907989.9196,51171792846.34653,76535969090.44653,-0.33100451535726316,007070
63,오뚜기,생활소비재,2016,Q4,0.47293566761147193,0.4615641750737971,0.45534202933204293,0.43509760426859306,704108205397.0,700977767088.0,697277840847.0,695316688894.0,1335905623145.0,1301878022667.0,1280212313779.0,1230861639370.0,362217268667.0,354358731328.0,359953822646.0,333841083037.0,125589489646.0,128360384331.0,122155238023.0,117459475443.0,0.3651506138319871,0.370786745958052,0.37658523940133365,0.3666541746406137,836616377746.0,805471262572.0,778714579633.0,760251153361.0,0.6348493861680129,0.629213254041948,0.6234147605986663,0.6333458253593863,505922734549.0,472704767495.0,499472351904.0,1829762301090.0,0.08331226447369247,0.07838965343075781,0.06253597154062984,0.06485656832874212,40446277540.0,38421925070.0,45902329050.0,122921667302.0,0.06073783542143597,0.061748106452742174,0.0754138517285532,0.05137500465279083,30728651787.0,29188624304.0,37667133889.0,94004046732.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0,-0.36044274380210595,007310
64,동아타이어,경기소비재,2016,Q4,0.2173768293672406,0.22736214968840499,0.2158770457509449,0.24624286351709257,516726552482.0,514049502636.0,512042205396.0,483600007405.0,660249494101.0,665317525447.0,653012646322.0,641585975108.0,69080833164.0,78582803359.0,77375495920.0,72643290165.0,11800820479.0,11380025434.0,9989904836.0,8586102063.0,0.12250165182349589,0.13521788522338654,0.13378822178723962,0.12660718185793637,528134539722.0,524552253132.0,518114526232.0,515876971637.0,0.8774983481765041,0.8647821147766135,0.8662117782127604,0.8733928181420636,85244427018.0,88991247559.0,87948371735.0,385393011521.0,0.05412394463072371,0.10219968496306582,0.09604790601982599,0.0781117568925083,4508893615.0,8837567770.0,9556762316.0,35967669610.0,0.041088592187503416,0.07447565693026088,0.08358334687706996,0.07078870718057491,3502573498.0,6627681623.0,7351019262.0,27281473042.0,11863510000.0,11863510000.0,11863510000.0,11863510000.0,-0.3404959352914674,007340
65,일양약품,헬스케어,2016,Q4,0.3199524304742363,0.31309669566673815,0.3073998649258499,0.3011673408426831,279649540316.0,278958391254.0,279414274900.0,278861324725.0,411220556984.0,406110131505.0,403427982107.0,399038769970.0,179283236660.0,161539189167.0,166862546970.0,165287691947.0,36069281767.0,48364534835.0,40428280336.0,41338227031.0,0.5236910333628556,0.5168640418403737,0.5138236228022004,0.5178091316629065,3455187565.0,3793556511.0,3724303809.0,-870747608.0,0.4763089666371444,0.4831359581596263,0.48617637719779966,0.48219086833709346,57086290624.0,40698639467.0,39725854709.0,132346170955.0,0.011911822077893361,0.017259888762855974,0.06773867733525069,0.022664521484493143,-526186715.0,-17974496.0,4105404417.0,-820920003.0,-0.0059273240965799275,0.0017015974712410893,0.0937501241013261,-0.006579318477570986,-338368946.0,69252702.0,3724303809.0,-870747608.0,51791042196.528534,50733329465.98026,50645987824.93993,51591689347.648315,-0.30120054233753835,007570
66,국도화학,에너지_화학,2016,Q4,0.5457283154660247,0.5312851435491075,0.5112463508765577,0.5129294046817143,265435779354.0,276052527666.0,289995413176.0,275917667127.0,584310641387.0,588956214779.0,593336568834.0,566483934319.0,123429440643.0,146532729812.0,170502332743.0,145203007798.0,56961992477.0,39535518114.0,25809849008.0,26841953180.0,0.3087252230967386,0.3159288301182462,0.33086142345277053,0.3037066906139611,328590787344.0,327436998684.0,321821987153.0,319125278500.0,0.6912747769032614,0.6840711698817539,0.6691385765472295,0.6962933093860388,143345265269.0,178644998085.0,170567720854.0,705926473715.0,0.016821641443649907,0.0414730515347247,0.07672933300317991,0.0918360711758393,2082930852.0,7252876309.0,14781514401.0,66346391047.0,0.008049018276500546,0.03143111529116732,0.06690968605231476,0.0728529278472181,1153788660.0,5615011531.0,11412632653.0,51428810455.0,21688076724.85595,21809859735.836895,21398702710.274273,25661878644.680897,-0.36088581937998176,007690
67,서연,경기소비재,2016,Q4,0.015317971010781625,0.017898847085667205,0.03304461507882702,0.008843987673397214,310693441218.0,310047821390.0,309894925409.0,306902252451.0,315526669596.0,315698459848.0,320485236694.0,309640711083.0,956539369.0,1036937984.0,5735752710.0,1279127674.0,7144805510.0,7565865590.0,7551760347.0,821613622.0,0.025675626372163574,0.027250065072037442,0.0414606089006432,0.006784447977310357,571139817127.0,570810148684.0,570912216047.0,571254462197.0,0.9743243736278364,0.9727499349279626,0.9585393910993568,0.9932155520226896,3155176341.6511455,1598554016.0,4216348692.0,5536746050.0,0.11148150686751404,-0.08847650976093134,0.6530466157185655,0.44408569524332797,353041301.0,-154169423.0,2757612732.0,3264174757.0,0.10447078239294338,-0.06386322950503288,0.6570348880907974,0.5519508065572196,329623741.0,-102088822.0,2770288191.0,3056011448.0,10458303310.881113,10451975035.67586,10515513480.303076,10327448547.987825,-0.35991341101962326,007860
68,대덕전자,정보기술,2016,Q4,0.4020554968765321,0.3917544402468696,0.37763408588900166,0.5493456405914509,294555270732.24384,291971325678.283,290040186748.6607,236776897289.0,532049380552.0,524318125860.0,528768695862.0,525406871909.0,62507640985.1402,62278827889.630974,69893516781.80734,67033955352.0,3558169480.053278,3306672292.2488756,3114275898.1641665,2182867021.0,0.12763328291172227,0.12969809936183235,0.14898169608088804,0.13173946911183204,17490621898.0,8260268222.0,3410451361.0,34477409096.0,0.8723667170882777,0.8703019006381677,0.8510183039191119,0.8682605308881679,128575508841.0,116787852375.0,103694652488.0,512596613599.0,0.0869022009223969,0.037571409746543855,0.0219692320321304,0.05229734466012535,11504456842.0,6110879005.0,4137014900.0,40120356940.0,0.07170582671697785,0.04205184086466938,0.03283810087886699,0.05969506319434588,9219613157.0,4911144183.0,3405135459.0,30599487242.0,24398150000.0,24398150000.0,24398150000.0,24398150000.0,-0.36670729702914495,008060
69,서흥,헬스케어,2016,Q4,0.3518905641053956,0.3631513271537243,0.33011545216798777,0.33706223584383777,258575713186.0,258771144749.0,258813641336.0,258578653529.0,398969215483.0,406330665011.0,386355592428.0,390049666062.0,86953937619.0,76234901435.0,63143668904.0,56763931577.0,92255806768.0,113416070165.0,114909009245.0,121823784020.0,0.4491818852992082,0.4667404848582271,0.4608518205471073,0.4578589116612979,163062996202.0,158835635795.0,153782889375.0,153215407662.0,0.5508181147007918,0.5332595151417728,0.5391481794528926,0.5421410883387021,69672838623.0,68888755493.0,59153928175.0,233224529726.0,0.09529141513703587,0.1031416383581206,0.08326223621919256,0.1045924059345658,4182993140.0,6675535660.0,3920769754.0,20786497462.0,0.06067443914369936,0.09572495075295814,0.05848740852449737,0.08561662155974312,4227360407.0,6594372727.0,3459759963.0,19967896300.0,4970958298.316105,5164962465.930421,4979189680.432118,5386789183.627805,-0.35370597492158706,008490
70,호텔신라,경기소비재,2016,Q4,0.396583582663631,0.39897356874059325,0.3954174680137613,0.5010815945891115,1235167871238.8198,1246124428577.7227,1237974966881.581,1104883821022.1116,2187897676278.0,2208131943554.0,2186920760824.0,2213549595266.0,739881334557.0569,756914649900.303,738317707449.2477,1066574519887.2653,655370815547.2936,670950567033.858,669402500136.234,356972707886.2794,0.6344577775069682,0.6480183799415277,0.6442331602559536,0.6177642687376402,412039059768.64935,406688826289.17975,401881683369.8174,562071095750.8431,0.3655422224930318,0.3519816200584723,0.3557668397440464,0.38223573126235977,795386078144.0,821292094766.0,751963340752.0,2782230572027.0,0.04258335000536431,0.03696648139496601,0.03613758302874783,0.04799166702625976,29616524226.0,23693796603.0,30383236876.0,107097728519.0,0.02834739128400733,0.02119457183982701,0.031346942609498885,0.029271681116876773,22547120379.0,17406934304.0,23571751687.0,81440566098.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,-0.19892290158360293,008770
71,삼성전기,정보기술,2016,Q4,0.3771161758882571,0.39934194633220843,0.3722859986132508,0.38054033180027186,3326101698690.0,3135827416523.0,3310162709769.0,3297287991926.0,5339842792407.0,5220653244179.0,5273361279908.0,5322845313737.0,879441290617.0,837216740908.0,825956779624.0,809825373490.0,413251811891.0,400838948355.0,463465281697.0,446919502688.0,0.24208448689653328,0.23714574237303068,0.24451616206039567,0.23610396359530492,148365722709.3657,180526218575.47757,137045787359.6324,324255634026.3539,0.7579155131034667,0.7628542576269693,0.7554838379396044,0.7638960364046951,1184663893481.0,1265321179194.0,1225417416914.0,5297402353460.0,-0.03237826384772415,-0.05275076620903249,-0.0566321297201461,0.0002955022081676621,-43117911587.0,41115810912.0,-64172018428.0,236747906935.0,-0.02992053234765738,0.026713519394760386,-0.043048527795408485,0.022356653874827156,-35445774346.0,33801181861.0,-52752415733.0,118432190852.0,388003400000.0,388003400000.0,388003400000.0,388003400000.0,-0.2841375537885773,009150
