,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,비유동부채변화율,자본총계변화율,매출액변화율,Label,Code
33,Daekyo,Consumer_Services,2016,Q2,0.18972956838397706,-0.27259893642206956,0.0002664189133001482,-0.15856456732813817,-0.001679987280037043,0.003651211841991464,-0.1668658038599008,019680
33,Hansum,Automotive_&_Parts,2016,Q2,-0.023663288758880074,0.6569099059443978,-0.002904210163107379,0.005230849274819538,-0.007084969192329815,0.16352741629336387,-0.0152664610199637,020000
34,Samsung_C&T,Construction_&_Real_Estate,2016,Q2,-0.00961969445283025,1.2920010707508498,0.02424730779223183,-0.0011213931019604662,0.005756028724410389,-0.10323227785885214,-0.13395599066839747,028260
33,Kangwon_Land,Consumer_Services,2016,Q2,0.037690877907786594,0.09770290384503666,-0.13131012315704904,-0.11486553456049076,-0.0424564800181213,0.05724635939061351,0.02421916750676072,035250
33,Daewoo_E&C,Construction_&_Real_Estate,2016,Q2,0.10616071846133654,-0.6892331338339026,-0.004553644198654672,0.1519311414275909,0.0061342773144434926,-0.1747293522848059,-0.10078374889742958,047040
33,Daewoo_International,Trading_&_Logistics,2016,Q2,0.29368762867231263,0.2264208070178817,0.005672456441746854,0.02355927411075398,-0.018115754562503028,0.03612454308294133,0.1633115565991498,047050
33,KEPCO_E&C,Construction_&_Real_Estate,2016,Q2,-0.1163345715577139,-0.814575634498617,-0.011497450652251384,-0.08316334380034718,-0.04673506030883301,-0.08511735834238743,-0.15098967014264747,052690
33,Kumho_Tire,Automotive_&_Parts,2016,Q2,0.22631805452470202,-0.8237551030420616,-0.03234383994447154,-0.036061471769274434,0.0065932758135667235,-0.10846575297382022,0.1401084247261842,073240
33,Hyundai_Glovis,Automotive_&_Parts,2016,Q2,-0.040497224825534875,-0.0058605285400017415,-0.01306518272113899,-0.016604279143947576,-0.023805870619642455,-0.004404434555041803,-0.07698372285752206,086280
33,GKL,Consumer_Services,2016,Q2,-0.0812435165021513,0.2550180335276606,0.010183958067814913,-0.1749988198604122,-0.05741508199621004,0.056124998465806764,0.16529279547995201,114090
33,Hankook_Tire_&_Technology,Automotive_&_Parts,2016,Q2,0.12880350188936646,0.17737374096793512,-0.011090139148844491,0.017073711277665216,-0.029664998497675343,-0.02861980089034244,-0.04965140636381315,161390
